,,,Spain
sc2015,y2030,2030-03-28T05:00:00+01:00,1819.542
sc2015,y2030,2030-03-28T06:00:00+01:00,1826.645
sc2015,y2030,2030-03-28T07:00:00+01:00,1811.402
sc2015,y2030,2030-03-28T08:00:00+01:00,1819.31
sc2015,y2030,2030-03-28T09:00:00+01:00,1838.749
sc2015,y2030,2030-03-28T10:00:00+01:00,1853.636
sc2015,y2030,2030-03-28T11:00:00+01:00,1857.129
sc2015,y2030,2030-03-28T12:00:00+01:00,1850.109
sc2015,y2030,2030-03-28T13:00:00+01:00,1868.29
sc2015,y2030,2030-03-28T14:00:00+01:00,1865.749
sc2015,y2030,2030-03-28T15:00:00+01:00,1849.304
sc2015,y2030,2030-03-28T16:00:00+01:00,1842.121
sc2015,y2030,2030-03-28T17:00:00+01:00,1843.048
sc2015,y2030,2030-03-28T18:00:00+01:00,1861.068
sc2015,y2030,2030-03-28T19:00:00+01:00,1903.688
sc2015,y2030,2030-03-28T20:00:00+01:00,1953.254
sc2015,y2030,2030-03-28T21:00:00+01:00,1980.398
sc2015,y2030,2030-03-28T22:00:00+01:00,1932.164
sc2015,y2030,2030-03-28T23:00:00+01:00,1883.675
sc2015,y2030,2030-03-29T00:00:00+01:00,1822.901
sc2015,y2030,2030-03-29T01:00:00+01:00,1774.509
sc2015,y2030,2030-03-29T02:00:00+01:00,1745.299
sc2015,y2030,2030-03-29T03:00:00+01:00,1741.441
sc2015,y2030,2030-03-29T04:00:00+01:00,1747.363
sc2015,y2030,2030-03-29T05:00:00+01:00,1750.906
sc2015,y2030,2030-03-29T06:00:00+01:00,1760.996
sc2015,y2030,2030-03-29T07:00:00+01:00,1709.704
sc2015,y2030,2030-03-29T08:00:00+01:00,1733.077
sc2015,y2030,2030-03-29T09:00:00+01:00,1783.972
sc2015,y2030,2030-03-29T10:00:00+01:00,1838.603
sc2015,y2030,2030-03-29T11:00:00+01:00,1834.018
sc2015,y2030,2030-03-29T12:00:00+01:00,1849.874
sc2015,y2030,2030-03-29T13:00:00+01:00,1878.031
sc2015,y2030,2030-03-29T14:00:00+01:00,1873.746
sc2015,y2030,2030-03-29T15:00:00+01:00,1830.108
sc2015,y2030,2030-03-29T16:00:00+01:00,1811.554
sc2015,y2030,2030-03-29T17:00:00+01:00,1819.559
sc2015,y2030,2030-03-29T18:00:00+01:00,1864.822
sc2015,y2030,2030-03-29T19:00:00+01:00,1904.983
sc2015,y2030,2030-03-29T20:00:00+01:00,1948.7
sc2015,y2030,2030-03-29T21:00:00+01:00,1932.669
sc2015,y2030,2030-03-29T22:00:00+01:00,1897.696
sc2015,y2030,2030-03-29T23:00:00+01:00,1852.304
sc2015,y2030,2030-03-30T00:00:00+01:00,1833.863
sc2015,y2030,2030-03-30T01:00:00+01:00,1829.861
sc2015,y2030,2030-03-30T02:00:00+01:00,1814.876
sc2015,y2030,2030-03-30T03:00:00+01:00,1786.194
sc2015,y2030,2030-03-30T04:00:00+01:00,1804.455
sc2015,y2030,2030-03-30T05:00:00+01:00,1887.981
sc2015,y2030,2030-03-30T06:00:00+01:00,1980.025
sc2015,y2030,2030-03-30T07:00:00+01:00,2004.636
sc2015,y2030,2030-03-30T08:00:00+01:00,2021.917
sc2015,y2030,2030-03-30T09:00:00+01:00,2021.012
sc2015,y2030,2030-03-30T10:00:00+01:00,2025.774
sc2015,y2030,2030-03-30T11:00:00+01:00,2036.113
sc2015,y2030,2030-03-30T12:00:00+01:00,2047.035
sc2015,y2030,2030-03-30T13:00:00+01:00,2034.303
sc2015,y2030,2030-03-30T14:00:00+01:00,2028.414
sc2015,y2030,2030-03-30T15:00:00+01:00,2012.934
sc2015,y2030,2030-03-30T16:00:00+01:00,1999.069
sc2015,y2030,2030-03-30T17:00:00+01:00,1978.33
sc2015,y2030,2030-03-30T18:00:00+01:00,1966.952
sc2015,y2030,2030-03-30T19:00:00+01:00,1984.86
sc2015,y2030,2030-03-30T20:00:00+01:00,2027.775
sc2015,y2030,2030-03-30T21:00:00+01:00,1984.78
sc2015,y2030,2030-03-30T22:00:00+01:00,1917.493
sc2015,y2030,2030-03-30T23:00:00+01:00,1864.762
sc2015,y2030,2030-03-31T00:00:00+01:00,1801.858
sc2015,y2030,2030-03-31T01:00:00+01:00,1758.906
sc2015,y2030,2030-03-31T02:00:00+01:00,1737.124
sc2015,y2030,2030-03-31T03:00:00+02:00,1715.036
sc2015,y2030,2030-03-31T04:00:00+02:00,1709.173
sc2015,y2030,2030-03-31T05:00:00+02:00,1745.986
sc2015,y2030,2030-03-31T06:00:00+02:00,1796.863
sc2015,y2030,2030-03-31T07:00:00+02:00,1825.037
sc2015,y2030,2030-03-31T08:00:00+02:00,1855.818
sc2015,y2030,2030-03-31T09:00:00+02:00,1867.926
sc2015,y2030,2030-03-31T10:00:00+02:00,1863.486
sc2015,y2030,2030-03-31T11:00:00+02:00,1875.08
sc2015,y2030,2030-03-31T12:00:00+02:00,1886.58
sc2015,y2030,2030-03-31T13:00:00+02:00,1883.765
sc2015,y2030,2030-03-31T14:00:00+02:00,1898.428
sc2015,y2030,2030-03-31T15:00:00+02:00,1907.488
sc2015,y2030,2030-03-31T16:00:00+02:00,1917.387
sc2015,y2030,2030-03-31T17:00:00+02:00,1918.982
sc2015,y2030,2030-03-31T18:00:00+02:00,1931.013
sc2015,y2030,2030-03-31T19:00:00+02:00,1982.375
sc2015,y2030,2030-03-31T20:00:00+02:00,2043.12
sc2015,y2030,2030-03-31T21:00:00+02:00,2008.373
sc2015,y2030,2030-03-31T22:00:00+02:00,1949.052
sc2015,y2030,2030-03-31T23:00:00+02:00,1918.478
sc2015,y2030,2030-04-01T00:00:00+02:00,1872.81
sc2015,y2030,2030-04-01T01:00:00+02:00,1842.976
sc2015,y2030,2030-04-01T02:00:00+02:00,1827.132
sc2015,y2030,2030-04-01T03:00:00+02:00,1823.542
sc2015,y2030,2030-04-01T04:00:00+02:00,1845.287
sc2015,y2030,2030-04-01T05:00:00+02:00,1868.54
sc2015,y2030,2030-04-01T06:00:00+02:00,1932.041
sc2015,y2030,2030-04-01T07:00:00+02:00,1974.531
sc2015,y2030,2030-04-01T08:00:00+02:00,1998.742
sc2015,y2030,2030-04-01T09:00:00+02:00,2004.894
sc2015,y2030,2030-04-01T10:00:00+02:00,2003.477
sc2015,y2030,2030-04-01T11:00:00+02:00,1989.595
sc2015,y2030,2030-04-01T12:00:00+02:00,1974.316
sc2015,y2030,2030-04-01T13:00:00+02:00,1951.524
sc2015,y2030,2030-04-01T14:00:00+02:00,1941.597
sc2015,y2030,2030-04-01T15:00:00+02:00,1942.956
sc2015,y2030,2030-04-01T16:00:00+02:00,1945.351
sc2015,y2030,2030-04-01T17:00:00+02:00,1951.218
sc2015,y2030,2030-04-01T18:00:00+02:00,1959.185
sc2015,y2030,2030-04-01T19:00:00+02:00,1999.79
sc2015,y2030,2030-04-01T20:00:00+02:00,2055.571
sc2015,y2030,2030-04-01T21:00:00+02:00,2016.546
sc2015,y2030,2030-04-01T22:00:00+02:00,1955.888
sc2015,y2030,2030-04-01T23:00:00+02:00,1899.968
sc2015,y2030,2030-04-02T00:00:00+02:00,1847.881
sc2015,y2030,2030-04-02T01:00:00+02:00,1791.915
sc2015,y2030,2030-04-02T02:00:00+02:00,1750.485
sc2015,y2030,2030-04-02T03:00:00+02:00,1721.697
sc2015,y2030,2030-04-02T04:00:00+02:00,1708.894
sc2015,y2030,2030-04-02T05:00:00+02:00,1719.52
sc2015,y2030,2030-04-02T06:00:00+02:00,1735.434
sc2015,y2030,2030-04-02T07:00:00+02:00,1742.237
sc2015,y2030,2030-04-02T08:00:00+02:00,1738.257
sc2015,y2030,2030-04-02T09:00:00+02:00,1731.703
sc2015,y2030,2030-04-02T10:00:00+02:00,1734.443
sc2015,y2030,2030-04-02T11:00:00+02:00,1728.503
sc2015,y2030,2030-04-02T12:00:00+02:00,1724.708
sc2015,y2030,2030-04-02T13:00:00+02:00,1715.622
sc2015,y2030,2030-04-02T14:00:00+02:00,1716.936
sc2015,y2030,2030-04-02T15:00:00+02:00,1707.19
sc2015,y2030,2030-04-02T16:00:00+02:00,1707.814
sc2015,y2030,2030-04-02T17:00:00+02:00,1716.028
sc2015,y2030,2030-04-02T18:00:00+02:00,1738.582
sc2015,y2030,2030-04-02T19:00:00+02:00,1784.413
sc2015,y2030,2030-04-02T20:00:00+02:00,1844.463
sc2015,y2030,2030-04-02T21:00:00+02:00,1824.146
sc2015,y2030,2030-04-02T22:00:00+02:00,1794.675
sc2015,y2030,2030-04-02T23:00:00+02:00,1759.471
sc2015,y2030,2030-04-03T00:00:00+02:00,1718.404
sc2015,y2030,2030-04-03T01:00:00+02:00,1679.493
sc2015,y2030,2030-04-03T02:00:00+02:00,1649.157
sc2015,y2030,2030-04-03T03:00:00+02:00,1620.257
sc2015,y2030,2030-04-03T04:00:00+02:00,1606.973
sc2015,y2030,2030-04-03T05:00:00+02:00,1589.089
sc2015,y2030,2030-04-03T06:00:00+02:00,1568.191
sc2015,y2030,2030-04-03T07:00:00+02:00,1563.141
sc2015,y2030,2030-04-03T08:00:00+02:00,1579.489
sc2015,y2030,2030-04-03T09:00:00+02:00,1595.276
sc2015,y2030,2030-04-03T10:00:00+02:00,1599.268
sc2015,y2030,2030-04-03T11:00:00+02:00,1597.157
sc2015,y2030,2030-04-03T12:00:00+02:00,1605.567
sc2015,y2030,2030-04-03T13:00:00+02:00,1610.204
sc2015,y2030,2030-04-03T14:00:00+02:00,1616.598
sc2015,y2030,2030-04-03T15:00:00+02:00,1630.026
sc2015,y2030,2030-04-03T16:00:00+02:00,1645.781
sc2015,y2030,2030-04-03T17:00:00+02:00,1671.171
sc2015,y2030,2030-04-03T18:00:00+02:00,1709.721
sc2015,y2030,2030-04-03T19:00:00+02:00,1756.872
sc2015,y2030,2030-04-03T20:00:00+02:00,1846.102
sc2015,y2030,2030-04-03T21:00:00+02:00,1844.859
sc2015,y2030,2030-04-03T22:00:00+02:00,1826.086
sc2015,y2030,2030-04-03T23:00:00+02:00,1771.351
sc2015,y2030,2030-04-04T00:00:00+02:00,1746.05
sc2015,y2030,2030-04-04T01:00:00+02:00,1733.876
sc2015,y2030,2030-04-04T02:00:00+02:00,1729.964
sc2015,y2030,2030-04-04T03:00:00+02:00,1733.691
sc2015,y2030,2030-04-04T04:00:00+02:00,1739.173
sc2015,y2030,2030-04-04T05:00:00+02:00,1750.841
sc2015,y2030,2030-04-04T06:00:00+02:00,1756.3
sc2015,y2030,2030-04-04T07:00:00+02:00,1781.631
sc2015,y2030,2030-04-04T08:00:00+02:00,1821.144
sc2015,y2030,2030-04-04T09:00:00+02:00,1854.37
sc2015,y2030,2030-04-04T10:00:00+02:00,1863.947
sc2015,y2030,2030-04-04T11:00:00+02:00,1852.519
sc2015,y2030,2030-04-04T12:00:00+02:00,1838.646
sc2015,y2030,2030-04-04T13:00:00+02:00,1830.021
sc2015,y2030,2030-04-04T14:00:00+02:00,1810.677
sc2015,y2030,2030-04-04T15:00:00+02:00,1810.754
sc2015,y2030,2030-04-04T16:00:00+02:00,1821.265
sc2015,y2030,2030-04-04T17:00:00+02:00,1838.059
sc2015,y2030,2030-04-04T18:00:00+02:00,1867.53
sc2015,y2030,2030-04-04T19:00:00+02:00,1931.68
sc2015,y2030,2030-04-04T20:00:00+02:00,1971.874
sc2015,y2030,2030-04-04T21:00:00+02:00,1988.428
sc2015,y2030,2030-04-04T22:00:00+02:00,1951.531
sc2015,y2030,2030-04-04T23:00:00+02:00,1897.615
sc2015,y2030,2030-04-05T00:00:00+02:00,1850.503
sc2015,y2030,2030-04-05T01:00:00+02:00,1810.708
sc2015,y2030,2030-04-05T02:00:00+02:00,1785.913
sc2015,y2030,2030-04-05T03:00:00+02:00,1761.282
sc2015,y2030,2030-04-05T04:00:00+02:00,1756.618
sc2015,y2030,2030-04-05T05:00:00+02:00,1757.703
sc2015,y2030,2030-04-05T06:00:00+02:00,1745.725
sc2015,y2030,2030-04-05T07:00:00+02:00,1759.594
sc2015,y2030,2030-04-05T08:00:00+02:00,1783.834
sc2015,y2030,2030-04-05T09:00:00+02:00,1797.833
sc2015,y2030,2030-04-05T10:00:00+02:00,1794.595
sc2015,y2030,2030-04-05T11:00:00+02:00,1777.47
sc2015,y2030,2030-04-05T12:00:00+02:00,1765.906
sc2015,y2030,2030-04-05T13:00:00+02:00,1743.54
sc2015,y2030,2030-04-05T14:00:00+02:00,1692.839
sc2015,y2030,2030-04-05T15:00:00+02:00,1684.528
sc2015,y2030,2030-04-05T16:00:00+02:00,1685.008
sc2015,y2030,2030-04-05T17:00:00+02:00,1706.105
sc2015,y2030,2030-04-05T18:00:00+02:00,1754.794
sc2015,y2030,2030-04-05T19:00:00+02:00,1809.559
sc2015,y2030,2030-04-05T20:00:00+02:00,1882.58
sc2015,y2030,2030-04-05T21:00:00+02:00,1883.709
sc2015,y2030,2030-04-05T22:00:00+02:00,1842.362
sc2015,y2030,2030-04-05T23:00:00+02:00,1798.771
sc2015,y2030,2030-04-06T00:00:00+02:00,1753.826
sc2015,y2030,2030-04-06T01:00:00+02:00,1714.689
sc2015,y2030,2030-04-06T02:00:00+02:00,1688.707
sc2015,y2030,2030-04-06T03:00:00+02:00,1670.994
sc2015,y2030,2030-04-06T04:00:00+02:00,1675.246
sc2015,y2030,2030-04-06T05:00:00+02:00,1707.799
sc2015,y2030,2030-04-06T06:00:00+02:00,1763.146
sc2015,y2030,2030-04-06T07:00:00+02:00,1782.392
sc2015,y2030,2030-04-06T08:00:00+02:00,1814.52
sc2015,y2030,2030-04-06T09:00:00+02:00,1834.174
sc2015,y2030,2030-04-06T10:00:00+02:00,1817.357
sc2015,y2030,2030-04-06T11:00:00+02:00,1814.293
sc2015,y2030,2030-04-06T12:00:00+02:00,1820.971
sc2015,y2030,2030-04-06T13:00:00+02:00,1810.293
sc2015,y2030,2030-04-06T14:00:00+02:00,1812.899
sc2015,y2030,2030-04-06T15:00:00+02:00,1819.043
sc2015,y2030,2030-04-06T16:00:00+02:00,1840.34
sc2015,y2030,2030-04-06T17:00:00+02:00,1869.335
sc2015,y2030,2030-04-06T18:00:00+02:00,1899.263
sc2015,y2030,2030-04-06T19:00:00+02:00,1946.686
sc2015,y2030,2030-04-06T20:00:00+02:00,2020.172
sc2015,y2030,2030-04-06T21:00:00+02:00,1985.651
sc2015,y2030,2030-04-06T22:00:00+02:00,1917.94
sc2015,y2030,2030-04-06T23:00:00+02:00,1865.334
sc2015,y2030,2030-04-07T00:00:00+02:00,1814.383
sc2015,y2030,2030-04-07T01:00:00+02:00,1780.193
sc2015,y2030,2030-04-07T02:00:00+02:00,1759.545
sc2015,y2030,2030-04-07T03:00:00+02:00,1748.354
sc2015,y2030,2030-04-07T04:00:00+02:00,1744.31
sc2015,y2030,2030-04-07T05:00:00+02:00,1787.352
sc2015,y2030,2030-04-07T06:00:00+02:00,1857.812
sc2015,y2030,2030-04-07T07:00:00+02:00,1900.523
sc2015,y2030,2030-04-07T08:00:00+02:00,1922.081
sc2015,y2030,2030-04-07T09:00:00+02:00,1929.402
sc2015,y2030,2030-04-07T10:00:00+02:00,1935.936
sc2015,y2030,2030-04-07T11:00:00+02:00,1953.938
sc2015,y2030,2030-04-07T12:00:00+02:00,1968.369
sc2015,y2030,2030-04-07T13:00:00+02:00,1978.067
sc2015,y2030,2030-04-07T14:00:00+02:00,2003.329
sc2015,y2030,2030-04-07T15:00:00+02:00,2024.896
sc2015,y2030,2030-04-07T16:00:00+02:00,2051.055
sc2015,y2030,2030-04-07T17:00:00+02:00,2064.053
sc2015,y2030,2030-04-07T18:00:00+02:00,2086.987
sc2015,y2030,2030-04-07T19:00:00+02:00,2120.394
sc2015,y2030,2030-04-07T20:00:00+02:00,2173.388
sc2015,y2030,2030-04-07T21:00:00+02:00,2110.392
sc2015,y2030,2030-04-07T22:00:00+02:00,2053.847
sc2015,y2030,2030-04-07T23:00:00+02:00,2016.454
sc2015,y2030,2030-04-08T00:00:00+02:00,1971.215
sc2015,y2030,2030-04-08T01:00:00+02:00,1946.71
sc2015,y2030,2030-04-08T02:00:00+02:00,1930.588
sc2015,y2030,2030-04-08T03:00:00+02:00,1927.177
sc2015,y2030,2030-04-08T04:00:00+02:00,1935.559
sc2015,y2030,2030-04-08T05:00:00+02:00,1979.094
sc2015,y2030,2030-04-08T06:00:00+02:00,2027.603
sc2015,y2030,2030-04-08T07:00:00+02:00,2061.984
sc2015,y2030,2030-04-08T08:00:00+02:00,2075.84
sc2015,y2030,2030-04-08T09:00:00+02:00,2080.273
sc2015,y2030,2030-04-08T10:00:00+02:00,2077.339
sc2015,y2030,2030-04-08T11:00:00+02:00,2083.215
sc2015,y2030,2030-04-08T12:00:00+02:00,2090.632
sc2015,y2030,2030-04-08T13:00:00+02:00,2077.481
sc2015,y2030,2030-04-08T14:00:00+02:00,2073.366
sc2015,y2030,2030-04-08T15:00:00+02:00,2077.073
sc2015,y2030,2030-04-08T16:00:00+02:00,2073.231
sc2015,y2030,2030-04-08T17:00:00+02:00,2051.945
sc2015,y2030,2030-04-08T18:00:00+02:00,2038.247
sc2015,y2030,2030-04-08T19:00:00+02:00,2050.902
sc2015,y2030,2030-04-08T20:00:00+02:00,2069.624
sc2015,y2030,2030-04-08T21:00:00+02:00,2001.683
sc2015,y2030,2030-04-08T22:00:00+02:00,1921.955
sc2015,y2030,2030-04-08T23:00:00+02:00,1854.088
sc2015,y2030,2030-04-09T00:00:00+02:00,1798.811
sc2015,y2030,2030-04-09T01:00:00+02:00,1764.897
sc2015,y2030,2030-04-09T02:00:00+02:00,1751.828
sc2015,y2030,2030-04-09T03:00:00+02:00,1724.759
sc2015,y2030,2030-04-09T04:00:00+02:00,1729.811
sc2015,y2030,2030-04-09T05:00:00+02:00,1768.727
sc2015,y2030,2030-04-09T06:00:00+02:00,1822.957
sc2015,y2030,2030-04-09T07:00:00+02:00,1859.485
sc2015,y2030,2030-04-09T08:00:00+02:00,1888.408
sc2015,y2030,2030-04-09T09:00:00+02:00,1890.033
sc2015,y2030,2030-04-09T10:00:00+02:00,1894.777
sc2015,y2030,2030-04-09T11:00:00+02:00,1921.488
sc2015,y2030,2030-04-09T12:00:00+02:00,1946.228
sc2015,y2030,2030-04-09T13:00:00+02:00,1943.773
sc2015,y2030,2030-04-09T14:00:00+02:00,1932.01
sc2015,y2030,2030-04-09T15:00:00+02:00,1931.424
sc2015,y2030,2030-04-09T16:00:00+02:00,1923.686
sc2015,y2030,2030-04-09T17:00:00+02:00,1892
sc2015,y2030,2030-04-09T18:00:00+02:00,1878.623
sc2015,y2030,2030-04-09T19:00:00+02:00,1898.483
sc2015,y2030,2030-04-09T20:00:00+02:00,1931.128
sc2015,y2030,2030-04-09T21:00:00+02:00,1881.175
sc2015,y2030,2030-04-09T22:00:00+02:00,1818.339
sc2015,y2030,2030-04-09T23:00:00+02:00,1780.327
sc2015,y2030,2030-04-10T00:00:00+02:00,1736.989
sc2015,y2030,2030-04-10T01:00:00+02:00,1705.891
sc2015,y2030,2030-04-10T02:00:00+02:00,1689.747
sc2015,y2030,2030-04-10T03:00:00+02:00,1680.18
sc2015,y2030,2030-04-10T04:00:00+02:00,1679.939
sc2015,y2030,2030-04-10T05:00:00+02:00,1703.787
sc2015,y2030,2030-04-10T06:00:00+02:00,1768.667
sc2015,y2030,2030-04-10T07:00:00+02:00,1806.275
sc2015,y2030,2030-04-10T08:00:00+02:00,1827.691
sc2015,y2030,2030-04-10T09:00:00+02:00,1839.957
sc2015,y2030,2030-04-10T10:00:00+02:00,1858.42
sc2015,y2030,2030-04-10T11:00:00+02:00,1863.456
sc2015,y2030,2030-04-10T12:00:00+02:00,1861.358
sc2015,y2030,2030-04-10T13:00:00+02:00,1836.926
sc2015,y2030,2030-04-10T14:00:00+02:00,1811.526
sc2015,y2030,2030-04-10T15:00:00+02:00,1794.028
sc2015,y2030,2030-04-10T16:00:00+02:00,1771.537
sc2015,y2030,2030-04-10T17:00:00+02:00,1742.287
sc2015,y2030,2030-04-10T18:00:00+02:00,1731.307
sc2015,y2030,2030-04-10T19:00:00+02:00,1734.222
sc2015,y2030,2030-04-10T20:00:00+02:00,1749.587
sc2015,y2030,2030-04-10T21:00:00+02:00,1706.302
sc2015,y2030,2030-04-10T22:00:00+02:00,1637.817
sc2015,y2030,2030-04-10T23:00:00+02:00,1593.533
sc2015,y2030,2030-04-11T00:00:00+02:00,1553.088
sc2015,y2030,2030-04-11T01:00:00+02:00,1516.287
sc2015,y2030,2030-04-11T02:00:00+02:00,1495.478
sc2015,y2030,2030-04-11T03:00:00+02:00,1483.455
sc2015,y2030,2030-04-11T04:00:00+02:00,1476.568
sc2015,y2030,2030-04-11T05:00:00+02:00,1490.685
sc2015,y2030,2030-04-11T06:00:00+02:00,1508.897
sc2015,y2030,2030-04-11T07:00:00+02:00,1519.624
sc2015,y2030,2030-04-11T08:00:00+02:00,1570.28
sc2015,y2030,2030-04-11T09:00:00+02:00,1601.328
sc2015,y2030,2030-04-11T10:00:00+02:00,1612.251
sc2015,y2030,2030-04-11T11:00:00+02:00,1612.6
sc2015,y2030,2030-04-11T12:00:00+02:00,1622.192
sc2015,y2030,2030-04-11T13:00:00+02:00,1629.809
sc2015,y2030,2030-04-11T14:00:00+02:00,1633.436
sc2015,y2030,2030-04-11T15:00:00+02:00,1642.47
sc2015,y2030,2030-04-11T16:00:00+02:00,1648.804
sc2015,y2030,2030-04-11T17:00:00+02:00,1657.418
sc2015,y2030,2030-04-11T18:00:00+02:00,1677.232
sc2015,y2030,2030-04-11T19:00:00+02:00,1722.491
sc2015,y2030,2030-04-11T20:00:00+02:00,1766.934
sc2015,y2030,2030-04-11T21:00:00+02:00,1754.542
sc2015,y2030,2030-04-11T22:00:00+02:00,1724.37
sc2015,y2030,2030-04-11T23:00:00+02:00,1683.809
sc2015,y2030,2030-04-12T00:00:00+02:00,1649.762
sc2015,y2030,2030-04-12T01:00:00+02:00,1621.572
sc2015,y2030,2030-04-12T02:00:00+02:00,1605.693
sc2015,y2030,2030-04-12T03:00:00+02:00,1581.344
sc2015,y2030,2030-04-12T04:00:00+02:00,1582.817
sc2015,y2030,2030-04-12T05:00:00+02:00,1604.122
sc2015,y2030,2030-04-12T06:00:00+02:00,1607.29
sc2015,y2030,2030-04-12T07:00:00+02:00,1625.395
sc2015,y2030,2030-04-12T08:00:00+02:00,1664.423
sc2015,y2030,2030-04-12T09:00:00+02:00,1705.601
sc2015,y2030,2030-04-12T10:00:00+02:00,1750.948
sc2015,y2030,2030-04-12T11:00:00+02:00,1789.449
sc2015,y2030,2030-04-12T12:00:00+02:00,1826.081
sc2015,y2030,2030-04-12T13:00:00+02:00,1854.943
sc2015,y2030,2030-04-12T14:00:00+02:00,1841.137
sc2015,y2030,2030-04-12T15:00:00+02:00,1831.272
sc2015,y2030,2030-04-12T16:00:00+02:00,1828.516
sc2015,y2030,2030-04-12T17:00:00+02:00,1823.537
sc2015,y2030,2030-04-12T18:00:00+02:00,1825.676
sc2015,y2030,2030-04-12T19:00:00+02:00,1852.145
sc2015,y2030,2030-04-12T20:00:00+02:00,1929.338
sc2015,y2030,2030-04-12T21:00:00+02:00,1922.862
sc2015,y2030,2030-04-12T22:00:00+02:00,1880.855
sc2015,y2030,2030-04-12T23:00:00+02:00,1838.48
sc2015,y2030,2030-04-13T00:00:00+02:00,1790.279
sc2015,y2030,2030-04-13T01:00:00+02:00,1757.93
sc2015,y2030,2030-04-13T02:00:00+02:00,1726.947
sc2015,y2030,2030-04-13T03:00:00+02:00,1716.799
sc2015,y2030,2030-04-13T04:00:00+02:00,1737.861
sc2015,y2030,2030-04-13T05:00:00+02:00,1802.052
sc2015,y2030,2030-04-13T06:00:00+02:00,1863.945
sc2015,y2030,2030-04-13T07:00:00+02:00,1914.019
sc2015,y2030,2030-04-13T08:00:00+02:00,1931.342
sc2015,y2030,2030-04-13T09:00:00+02:00,1927.144
sc2015,y2030,2030-04-13T10:00:00+02:00,1947.491
sc2015,y2030,2030-04-13T11:00:00+02:00,1971.782
sc2015,y2030,2030-04-13T12:00:00+02:00,1993.83
sc2015,y2030,2030-04-13T13:00:00+02:00,1992.831
sc2015,y2030,2030-04-13T14:00:00+02:00,2005.792
sc2015,y2030,2030-04-13T15:00:00+02:00,2005.088
sc2015,y2030,2030-04-13T16:00:00+02:00,1999.598
sc2015,y2030,2030-04-13T17:00:00+02:00,1981.552
sc2015,y2030,2030-04-13T18:00:00+02:00,1977.064
sc2015,y2030,2030-04-13T19:00:00+02:00,2003.699
sc2015,y2030,2030-04-13T20:00:00+02:00,2067.815
sc2015,y2030,2030-04-13T21:00:00+02:00,2016.695
sc2015,y2030,2030-04-13T22:00:00+02:00,1955.922
sc2015,y2030,2030-04-13T23:00:00+02:00,1904.119
sc2015,y2030,2030-04-14T00:00:00+02:00,1854.076
sc2015,y2030,2030-04-14T01:00:00+02:00,1828.188
sc2015,y2030,2030-04-14T02:00:00+02:00,1814.626
sc2015,y2030,2030-04-14T03:00:00+02:00,1818.591
sc2015,y2030,2030-04-14T04:00:00+02:00,1830.807
sc2015,y2030,2030-04-14T05:00:00+02:00,1882.511
sc2015,y2030,2030-04-14T06:00:00+02:00,1958.03
sc2015,y2030,2030-04-14T07:00:00+02:00,1995.06
sc2015,y2030,2030-04-14T08:00:00+02:00,2002.719
sc2015,y2030,2030-04-14T09:00:00+02:00,2008.106
sc2015,y2030,2030-04-14T10:00:00+02:00,2028.294
sc2015,y2030,2030-04-14T11:00:00+02:00,2054.356
sc2015,y2030,2030-04-14T12:00:00+02:00,2086.628
sc2015,y2030,2030-04-14T13:00:00+02:00,2102.181
sc2015,y2030,2030-04-14T14:00:00+02:00,2122.342
sc2015,y2030,2030-04-14T15:00:00+02:00,2125.611
sc2015,y2030,2030-04-14T16:00:00+02:00,2103.328
sc2015,y2030,2030-04-14T17:00:00+02:00,2061.198
sc2015,y2030,2030-04-14T18:00:00+02:00,2038.525
sc2015,y2030,2030-04-14T19:00:00+02:00,2057.983
sc2015,y2030,2030-04-14T20:00:00+02:00,2079.99
sc2015,y2030,2030-04-14T21:00:00+02:00,2023.231
sc2015,y2030,2030-04-14T22:00:00+02:00,1951.355
sc2015,y2030,2030-04-14T23:00:00+02:00,1881.888
sc2015,y2030,2030-04-15T00:00:00+02:00,1832.993
sc2015,y2030,2030-04-15T01:00:00+02:00,1795.732
sc2015,y2030,2030-04-15T02:00:00+02:00,1773.115
sc2015,y2030,2030-04-15T03:00:00+02:00,1767.035
sc2015,y2030,2030-04-15T04:00:00+02:00,1767.245
sc2015,y2030,2030-04-15T05:00:00+02:00,1814.233
sc2015,y2030,2030-04-15T06:00:00+02:00,1873.134
sc2015,y2030,2030-04-15T07:00:00+02:00,1901.682
sc2015,y2030,2030-04-15T08:00:00+02:00,1909.665
sc2015,y2030,2030-04-15T09:00:00+02:00,1909.435
sc2015,y2030,2030-04-15T10:00:00+02:00,1901.521
sc2015,y2030,2030-04-15T11:00:00+02:00,1917.352
sc2015,y2030,2030-04-15T12:00:00+02:00,1927.033
sc2015,y2030,2030-04-15T13:00:00+02:00,1907.547
sc2015,y2030,2030-04-15T14:00:00+02:00,1867.148
sc2015,y2030,2030-04-15T15:00:00+02:00,1855.042
sc2015,y2030,2030-04-15T16:00:00+02:00,1841.484
sc2015,y2030,2030-04-15T17:00:00+02:00,1827.166
sc2015,y2030,2030-04-15T18:00:00+02:00,1821.044
sc2015,y2030,2030-04-15T19:00:00+02:00,1834.37
sc2015,y2030,2030-04-15T20:00:00+02:00,1836.167
sc2015,y2030,2030-04-15T21:00:00+02:00,1773.809
sc2015,y2030,2030-04-15T22:00:00+02:00,1712.943
sc2015,y2030,2030-04-15T23:00:00+02:00,1662.938
