Period,Scenario,LoadLevel,Hydro
2030,sc01,10-10 19:00:00+02:00,-0.4623774544871253
2030,sc01,10-10 21:00:00+02:00,-49.962377454487154
2030,sc01,10-10 23:00:00+02:00,-148.96237745448715
2030,sc01,10-11 01:00:00+02:00,-148.96237745448715
2030,sc01,10-11 03:00:00+02:00,-148.96237745448715
2030,sc01,10-11 05:00:00+02:00,-148.96237745448715
2030,sc01,10-11 07:00:00+02:00,-148.96237745448715
2030,sc01,10-11 09:00:00+02:00,-49.962377454487154
2030,sc01,10-11 11:00:00+02:00,4.687022345511878
2030,sc01,10-11 13:00:00+02:00,-0.4623774544871253
2030,sc01,10-11 15:00:00+02:00,-99.46237745448715
2030,sc01,10-11 17:00:00+02:00,-98.83996521448711
2030,sc01,10-11 19:00:00+02:00,49.037622545512846
2030,sc01,10-11 21:00:00+02:00,-49.962377454487154
2030,sc01,10-11 23:00:00+02:00,-148.96237745448715
2030,sc01,10-12 01:00:00+02:00,-148.96237745448715
2030,sc01,10-12 03:00:00+02:00,-148.96237745448715
2030,sc01,10-12 05:00:00+02:00,-148.96237745448715
2030,sc01,10-12 07:00:00+02:00,-148.96237745448715
2030,sc01,10-12 09:00:00+02:00,7.944698865484497
2030,sc01,10-12 11:00:00+02:00,49.037622545512846
2030,sc01,10-12 13:00:00+02:00,-49.962377454487154
2030,sc01,10-12 15:00:00+02:00,-132.94644441448884
2030,sc01,10-12 17:00:00+02:00,-99.46237745448715
2030,sc01,10-12 19:00:00+02:00,22.182155705511832
2030,sc01,10-12 21:00:00+02:00,-49.16386904448734
2030,sc01,10-12 23:00:00+02:00,-135.84102743448722
2030,sc01,10-13 01:00:00+02:00,-104.41705239448727
2030,sc01,10-13 03:00:00+02:00,-148.96237745448715
2030,sc01,10-13 05:00:00+02:00,-148.96237745448715
2030,sc01,10-13 07:00:00+02:00,-148.96237745448715
2030,sc01,10-13 09:00:00+02:00,-148.96237745448715
2030,sc01,10-13 11:00:00+02:00,-121.31757746448716
2030,sc01,10-13 13:00:00+02:00,-134.05935413451843
2030,sc01,10-13 15:00:00+02:00,-148.96237745448715
2030,sc01,10-13 17:00:00+02:00,-148.96237745448715
2030,sc01,10-13 19:00:00+02:00,-117.24741745448189
2030,sc01,10-13 21:00:00+02:00,-99.46237745448715
2030,sc01,10-13 23:00:00+02:00,-133.7166774544876
2030,sc01,10-14 01:00:00+02:00,-148.96237745448715
2030,sc01,10-14 03:00:00+02:00,-148.96237745448715
2030,sc01,10-14 05:00:00+02:00,-82.23475245448255
2030,sc01,10-14 07:00:00+02:00,-148.96237745448715
2030,sc01,10-14 09:00:00+02:00,-100.72062745447363
2030,sc01,10-14 11:00:00+02:00,-120.83026913449264
2030,sc01,10-14 13:00:00+02:00,-148.96237745448715
2030,sc01,10-14 15:00:00+02:00,-106.78315244448717
2030,sc01,10-14 17:00:00+02:00,-148.96237745448715
2030,sc01,10-14 19:00:00+02:00,-49.962377454487154
2030,sc01,10-14 21:00:00+02:00,-79.84289411448766
2030,sc01,10-14 23:00:00+02:00,-148.96237745448715
2030,sc01,10-15 01:00:00+02:00,-148.96237745448715
2030,sc01,10-15 03:00:00+02:00,-148.96237745448715
2030,sc01,10-15 05:00:00+02:00,-148.96237745448715
2030,sc01,10-15 07:00:00+02:00,-148.96237745448715
2030,sc01,10-15 09:00:00+02:00,-49.962377454487154
2030,sc01,10-15 11:00:00+02:00,-10.30023745448949
2030,sc01,10-15 13:00:00+02:00,-66.77606482448334
2030,sc01,10-15 15:00:00+02:00,-120.68529745449239
2030,sc01,10-15 17:00:00+02:00,-148.96237745448715
2030,sc01,10-15 19:00:00+02:00,-59.59953745448844
2030,sc01,10-15 21:00:00+02:00,-138.4784174544875
2030,sc01,10-15 23:00:00+02:00,-148.96237745448715
2030,sc01,10-16 01:00:00+02:00,-148.96237745448715
2030,sc01,10-16 03:00:00+02:00,-148.96237745448715
2030,sc01,10-16 05:00:00+02:00,-148.96237745448715
2030,sc01,10-16 07:00:00+02:00,-148.96237745448715
2030,sc01,10-16 09:00:00+02:00,-0.4623774544871253
2030,sc01,10-16 11:00:00+02:00,-0.4623774544871253
2030,sc01,10-16 13:00:00+02:00,-49.250849074482474
2030,sc01,10-16 15:00:00+02:00,-49.962377454487154
2030,sc01,10-16 17:00:00+02:00,-99.46237745448715
2030,sc01,10-16 19:00:00+02:00,-49.962377454487154
2030,sc01,10-16 21:00:00+02:00,-49.962377454487154
2030,sc01,10-16 23:00:00+02:00,-148.96237745448715
2030,sc01,10-17 01:00:00+02:00,-148.96237745448715
2030,sc01,10-17 03:00:00+02:00,-148.96237745448715
2030,sc01,10-17 05:00:00+02:00,-148.96237745448715
2030,sc01,10-17 07:00:00+02:00,-148.96237745448715
2030,sc01,10-17 09:00:00+02:00,-49.962377454487154
2030,sc01,10-17 11:00:00+02:00,-0.4623774544871253
2030,sc01,10-17 13:00:00+02:00,-49.962377454487154
2030,sc01,10-17 15:00:00+02:00,-49.962377454487154
2030,sc01,10-17 17:00:00+02:00,-49.962377454487154
2030,sc01,10-17 19:00:00+02:00,-49.962377454487154
2030,sc01,10-17 21:00:00+02:00,-0.4623774544871253
2030,sc01,10-17 23:00:00+02:00,-148.96237745448715
2030,sc01,10-18 01:00:00+02:00,-148.96237745448715
2030,sc01,10-18 03:00:00+02:00,-148.96237745448715
2030,sc01,10-18 05:00:00+02:00,-148.96237745448715
2030,sc01,10-18 07:00:00+02:00,-148.96237745448715
2030,sc01,10-18 09:00:00+02:00,-49.962377454487154
2030,sc01,10-18 11:00:00+02:00,-0.4623774544871253
2030,sc01,10-18 13:00:00+02:00,-40.857543934489385
2030,sc01,10-18 15:00:00+02:00,-64.0706174544873
2030,sc01,10-18 17:00:00+02:00,-60.22226069448743
2030,sc01,10-18 19:00:00+02:00,-0.4623774544871253
2030,sc01,10-18 21:00:00+02:00,-49.962377454487154
2030,sc01,10-18 23:00:00+02:00,-148.96237745448715
2030,sc01,10-19 01:00:00+02:00,-148.96237745448715
2030,sc01,10-19 03:00:00+02:00,-148.96237745448715
2030,sc01,10-19 05:00:00+02:00,-148.96237745448715
2030,sc01,10-19 07:00:00+02:00,-148.96237745448715
2030,sc01,10-19 09:00:00+02:00,1.7271993055130679
2030,sc01,10-19 11:00:00+02:00,59.64633606551155
2030,sc01,10-19 13:00:00+02:00,-49.962377454487154
2030,sc01,10-19 15:00:00+02:00,-114.45692729448723
2030,sc01,10-19 17:00:00+02:00,-61.95021745448781
2030,sc01,10-19 19:00:00+02:00,15.360797525512822
2030,sc01,10-19 21:00:00+02:00,-36.58074838448752
2030,sc01,10-19 23:00:00+02:00,-138.4135941344872
2030,sc01,10-20 01:00:00+02:00,-107.67751077448727
2030,sc01,10-20 03:00:00+02:00,-148.96237745448715
2030,sc01,10-20 05:00:00+02:00,-148.96237745448715
2030,sc01,10-20 07:00:00+02:00,-148.96237745448715
2030,sc01,10-20 09:00:00+02:00,-148.96237745448715
2030,sc01,10-20 11:00:00+02:00,-115.46421065448757
2030,sc01,10-20 13:00:00+02:00,-99.46237745448715
2030,sc01,10-20 15:00:00+02:00,-99.46237745448715
2030,sc01,10-20 17:00:00+02:00,-148.96237745448715
2030,sc01,10-20 19:00:00+02:00,-115.14069745448697
2030,sc01,10-20 21:00:00+02:00,-99.46237745448715
2030,sc01,10-20 23:00:00+02:00,-148.96237745448715
2030,sc01,10-21 01:00:00+02:00,-148.96237745448715
2030,sc01,10-21 03:00:00+02:00,-148.96237745448715
2030,sc01,10-21 05:00:00+02:00,-148.96237745448715
2030,sc01,10-21 07:00:00+02:00,-148.96237745448715
2030,sc01,10-21 09:00:00+02:00,-98.88237745448964
2030,sc01,10-21 11:00:00+02:00,-148.96237745448715
2030,sc01,10-21 13:00:00+02:00,-105.66341968448629
2030,sc01,10-21 15:00:00+02:00,-133.4812857144877
2030,sc01,10-21 17:00:00+02:00,-148.96237745448715
2030,sc01,10-21 19:00:00+02:00,-127.12718984448715
2030,sc01,10-21 21:00:00+02:00,-83.9812857144877
2030,sc01,10-21 23:00:00+02:00,-99.46237745448715
2030,sc01,10-22 01:00:00+02:00,-148.96237745448715
2030,sc01,10-22 03:00:00+02:00,-148.96237745448715
2030,sc01,10-22 05:00:00+02:00,-148.96237745448715
2030,sc01,10-22 07:00:00+02:00,-148.96237745448715
2030,sc01,10-22 09:00:00+02:00,-49.962377454487154
2030,sc01,10-22 11:00:00+02:00,-49.962377454487154
2030,sc01,10-22 13:00:00+02:00,-99.46237745448715
2030,sc01,10-22 15:00:00+02:00,-99.46237745448715
2030,sc01,10-22 17:00:00+02:00,-42.84837745448701
2030,sc01,10-22 19:00:00+02:00,-49.962377454487154
2030,sc01,10-22 21:00:00+02:00,-148.96237745448715
2030,sc01,10-22 23:00:00+02:00,-148.96237745448715
2030,sc01,10-23 01:00:00+02:00,-148.96237745448715
2030,sc01,10-23 03:00:00+02:00,-148.96237745448715
2030,sc01,10-23 05:00:00+02:00,-148.96237745448715
2030,sc01,10-23 07:00:00+02:00,-99.46237745448715
2030,sc01,10-23 09:00:00+02:00,-0.4623774544871253
2030,sc01,10-23 11:00:00+02:00,49.037622545512846
2030,sc01,10-23 13:00:00+02:00,-49.962377454487154
2030,sc01,10-23 15:00:00+02:00,-99.46237745448715
2030,sc01,10-23 17:00:00+02:00,-49.962377454487154
2030,sc01,10-23 19:00:00+02:00,-49.962377454487154
2030,sc01,10-23 21:00:00+02:00,-49.962377454487154
2030,sc01,10-23 23:00:00+02:00,-148.96237745448715
2030,sc01,10-24 01:00:00+02:00,-148.96237745448715
2030,sc01,10-24 03:00:00+02:00,-148.96237745448715
2030,sc01,10-24 05:00:00+02:00,-148.96237745448715
2030,sc01,10-24 07:00:00+02:00,-148.96237745448715
2030,sc01,10-24 09:00:00+02:00,-0.4623774544871253
2030,sc01,10-24 11:00:00+02:00,-7.1421444144893655
2030,sc01,10-24 13:00:00+02:00,-99.46237745448715
2030,sc01,10-24 15:00:00+02:00,-99.46237745448715
2030,sc01,10-24 17:00:00+02:00,-49.962377454487154
2030,sc01,10-24 19:00:00+02:00,-18.653877534488743
2030,sc01,10-24 21:00:00+02:00,-49.962377454487154
2030,sc01,10-24 23:00:00+02:00,-148.96237745448715
2030,sc01,10-25 01:00:00+02:00,-148.96237745448715
2030,sc01,10-25 03:00:00+02:00,-148.96237745448715
2030,sc01,10-25 05:00:00+02:00,-148.96237745448715
2030,sc01,10-25 07:00:00+02:00,-148.96237745448715
2030,sc01,10-25 09:00:00+02:00,-49.962377454487154
2030,sc01,10-25 11:00:00+02:00,-49.962377454487154
2030,sc01,10-25 13:00:00+02:00,-99.46237745448715
2030,sc01,10-25 15:00:00+02:00,-99.46237745448715
2030,sc01,10-25 17:00:00+02:00,-99.46237745448715
2030,sc01,10-25 19:00:00+02:00,-11.472202674486965
2030,sc01,10-25 21:00:00+02:00,-75.26787753448897
2030,sc01,10-25 23:00:00+02:00,-148.96237745448715
2030,sc01,10-26 01:00:00+02:00,-148.96237745448715
2030,sc01,10-26 03:00:00+02:00,-148.96237745448715
2030,sc01,10-26 05:00:00+02:00,-148.96237745448715
2030,sc01,10-26 07:00:00+02:00,-148.96237745448715
2030,sc01,10-26 09:00:00+02:00,-49.962377454487154
2030,sc01,10-26 11:00:00+02:00,-0.4623774544871253
2030,sc01,10-26 13:00:00+02:00,-49.962377454487154
2030,sc01,10-26 15:00:00+02:00,-49.962377454487154
2030,sc01,10-26 17:00:00+02:00,-46.414761094489506
2030,sc01,10-26 19:00:00+02:00,45.69833481551299
2030,sc01,10-26 21:00:00+02:00,17.435543355512806
2030,sc01,10-26 23:00:00+02:00,-148.96237745448715
2030,sc01,10-27 01:00:00+02:00,-134.45336495448714
2030,sc01,10-27 03:00:00+01:00,-148.96237745448715
2030,sc01,10-27 05:00:00+01:00,-148.96237745448715
2030,sc01,10-27 07:00:00+01:00,-148.96237745448715
2030,sc01,10-27 09:00:00+01:00,-148.96237745448715
2030,sc01,10-27 11:00:00+01:00,-100.26098990448716
2030,sc01,10-27 13:00:00+01:00,-148.96237745448715
2030,sc01,10-27 15:00:00+01:00,-137.61237745448773
2030,sc01,10-27 17:00:00+01:00,-148.96237745448715
2030,sc01,10-27 19:00:00+01:00,-99.46237745448715
2030,sc01,10-27 21:00:00+01:00,-148.96237745448715
2030,sc01,10-27 23:00:00+01:00,-146.39037745448744
2030,sc01,10-28 01:00:00+01:00,-136.33699397448697
2030,sc01,10-28 03:00:00+01:00,-148.96237745448715
2030,sc01,10-28 05:00:00+01:00,-148.96237745448715
2030,sc01,10-28 07:00:00+01:00,-116.44037745448742
2030,sc01,10-28 09:00:00+01:00,-148.96237745448715
2030,sc01,10-28 11:00:00+01:00,-92.24037745450364
2030,sc01,10-28 13:00:00+01:00,-148.96237745448715
2030,sc01,10-28 15:00:00+01:00,-148.96237745448715
2030,sc01,10-28 17:00:00+01:00,-148.96237745448715
2030,sc01,10-28 19:00:00+01:00,-99.46237745448715
2030,sc01,10-28 21:00:00+01:00,-109.22131880447152
2030,sc01,10-28 23:00:00+01:00,-148.96237745448715
2030,sc01,10-29 01:00:00+01:00,-148.96237745448715
2030,sc01,10-29 03:00:00+01:00,-148.96237745448715
2030,sc01,10-29 05:00:00+01:00,-148.96237745448715
2030,sc01,10-29 07:00:00+01:00,-148.96237745448715
2030,sc01,10-29 09:00:00+01:00,-79.45694995448736
2030,sc01,10-29 11:00:00+01:00,-79.45694995448733
2030,sc01,10-29 13:00:00+01:00,-144.4240574544869
2030,sc01,10-29 15:00:00+01:00,-126.15875995448638
2030,sc01,10-29 17:00:00+01:00,13.946670045512207
2030,sc01,10-29 19:00:00+01:00,-99.46237745448715
2030,sc01,10-29 21:00:00+01:00,-148.96237745448715
2030,sc01,10-29 23:00:00+01:00,-148.96237745448715
2030,sc01,10-30 01:00:00+01:00,-148.96237745448715
2030,sc01,10-30 03:00:00+01:00,-148.96237745448715
2030,sc01,10-30 05:00:00+01:00,-148.96237745448715
2030,sc01,10-30 07:00:00+01:00,-148.96237745448715
2030,sc01,10-30 09:00:00+01:00,88.3933725455127
2030,sc01,10-30 11:00:00+01:00,-30.774627454485994
2030,sc01,10-30 13:00:00+01:00,49.037622545512846
2030,sc01,10-30 15:00:00+01:00,38.176372545513914
2030,sc01,10-30 17:00:00+01:00,148.03762254551285
2030,sc01,10-30 19:00:00+01:00,148.03762254551285
2030,sc01,10-30 21:00:00+01:00,-148.96237745448715
2030,sc01,10-30 23:00:00+01:00,-148.96237745448715
2030,sc01,10-31 01:00:00+01:00,-148.96237745448715
2030,sc01,10-31 03:00:00+01:00,-148.96237745448715
2030,sc01,10-31 05:00:00+01:00,-148.96237745448715
2030,sc01,10-31 07:00:00+01:00,-148.96237745448715
2030,sc01,10-31 09:00:00+01:00,40.436137545509666
2030,sc01,10-31 11:00:00+01:00,40.436137545511144
2030,sc01,10-31 13:00:00+01:00,28.13297254551145
2030,sc01,10-31 15:00:00+01:00,-8.776522454486383
2030,sc01,10-31 17:00:00+01:00,138.86145754551282
2030,sc01,10-31 19:00:00+01:00,101.95196254551368
2030,sc01,10-31 21:00:00+01:00,-121.6776674544865
2030,sc01,10-31 23:00:00+01:00,-148.96237745448715
2030,sc01,11-01 01:00:00+01:00,-148.96237745448715
2030,sc01,11-01 03:00:00+01:00,-148.96237745448715
2030,sc01,11-01 05:00:00+01:00,-148.96237745448715
2030,sc01,11-01 07:00:00+01:00,-148.96237745448715
2030,sc01,11-01 09:00:00+01:00,39.518902545508524
2030,sc01,11-01 11:00:00+01:00,39.518902545514095
2030,sc01,11-01 13:00:00+01:00,19.34499574551367
2030,sc01,11-01 15:00:00+01:00,-55.729417454488484
2030,sc01,11-01 17:00:00+01:00,113.43983874551608
2030,sc01,11-01 19:00:00+01:00,99.77930254551086
2030,sc01,11-01 21:00:00+01:00,-138.21796079448717
2030,sc01,11-01 23:00:00+01:00,-148.96237745448715
2030,sc01,11-02 01:00:00+01:00,-148.96237745448715
2030,sc01,11-02 03:00:00+01:00,-148.96237745448715
2030,sc01,11-02 05:00:00+01:00,-148.96237745448715
2030,sc01,11-02 07:00:00+01:00,-139.01229419448737
2030,sc01,11-02 09:00:00+01:00,14.391557105510714
2030,sc01,11-02 11:00:00+01:00,29.039622425512874
2030,sc01,11-02 13:00:00+01:00,-20.239327454458305
2030,sc01,11-02 15:00:00+01:00,-55.642312454485904
2030,sc01,11-02 17:00:00+01:00,98.53762254551285
2030,sc01,11-02 19:00:00+01:00,77.73815580548379
2030,sc01,11-02 21:00:00+01:00,-51.783210854487294
2030,sc01,11-02 23:00:00+01:00,-114.94966914448719
2030,sc01,11-03 01:00:00+01:00,-148.96237745448715
2030,sc01,11-03 03:00:00+01:00,-97.55553272448152
2030,sc01,11-03 05:00:00+01:00,-148.96237745448715
2030,sc01,11-03 07:00:00+01:00,-148.96237745448715
2030,sc01,11-03 09:00:00+01:00,-148.96237745448715
2030,sc01,11-03 11:00:00+01:00,-99.46237745448715
2030,sc01,11-03 13:00:00+01:00,-49.962377454487154
2030,sc01,11-03 15:00:00+01:00,-49.962377454487154
2030,sc01,11-03 17:00:00+01:00,31.340789065512467
2030,sc01,11-03 19:00:00+01:00,49.037622545512846
2030,sc01,11-03 21:00:00+01:00,-49.962377454487154
2030,sc01,11-03 23:00:00+01:00,-58.52259745449119
2030,sc01,11-04 01:00:00+01:00,-148.96237745448715
2030,sc01,11-04 03:00:00+01:00,-99.46237745448715
2030,sc01,11-04 05:00:00+01:00,-144.2365444544881
2030,sc01,11-04 07:00:00+01:00,-99.46237745448715
2030,sc01,11-04 09:00:00+01:00,-100.70487745448875
2030,sc01,11-04 11:00:00+01:00,-49.962377454487154
2030,sc01,11-04 13:00:00+01:00,-64.67237777448803
2030,sc01,11-04 15:00:00+01:00,-85.09946095448765
2030,sc01,11-04 17:00:00+01:00,-5.4948776944871724
2030,sc01,11-04 19:00:00+01:00,49.037622545512846
2030,sc01,11-04 21:00:00+01:00,49.037622545512846
2030,sc01,11-04 23:00:00+01:00,-148.96237745448715
2030,sc01,11-05 01:00:00+01:00,-148.96237745448715
2030,sc01,11-05 03:00:00+01:00,-148.96237745448715
2030,sc01,11-05 05:00:00+01:00,-148.96237745448715
2030,sc01,11-05 07:00:00+01:00,-145.13436523448527
2030,sc01,11-05 09:00:00+01:00,-22.292039954474575
2030,sc01,11-05 11:00:00+01:00,-22.29203995448448
2030,sc01,11-05 13:00:00+01:00,-34.02050245448669
2030,sc01,11-05 15:00:00+01:00,-69.20588995448975
2030,sc01,11-05 17:00:00+01:00,86.58328480549937
2030,sc01,11-05 19:00:00+01:00,75.85540984550954
2030,sc01,11-05 21:00:00+01:00,-148.96237745448715
2030,sc01,11-05 23:00:00+01:00,-148.96237745448715
2030,sc01,11-06 01:00:00+01:00,-148.96237745448715
2030,sc01,11-06 03:00:00+01:00,-148.96237745448715
2030,sc01,11-06 05:00:00+01:00,-148.96237745448715
2030,sc01,11-06 07:00:00+01:00,-123.04487745448716
2030,sc01,11-06 09:00:00+01:00,99.28037254551197
2030,sc01,11-06 11:00:00+01:00,99.28037254551268
2030,sc01,11-06 13:00:00+01:00,127.53934754550241
2030,sc01,11-06 15:00:00+01:00,89.42987254551267
2030,sc01,11-06 17:00:00+01:00,148.03762254551285
2030,sc01,11-06 19:00:00+01:00,148.03762254551285
2030,sc01,11-06 21:00:00+01:00,-68.07087745448551
2030,sc01,11-06 23:00:00+01:00,-148.96237745448715
2030,sc01,11-07 01:00:00+01:00,-148.96237745448715
2030,sc01,11-07 03:00:00+01:00,-148.96237745448715
2030,sc01,11-07 05:00:00+01:00,-148.96237745448715
2030,sc01,11-07 07:00:00+01:00,-148.96237745448715
2030,sc01,11-07 09:00:00+01:00,98.14539754551336
2030,sc01,11-07 11:00:00+01:00,90.17262254551244
2030,sc01,11-07 13:00:00+01:00,85.78637254552052
2030,sc01,11-07 15:00:00+01:00,35.49012254551275
2030,sc01,11-07 17:00:00+01:00,148.03762254551285
2030,sc01,11-07 19:00:00+01:00,148.03762254551285
2030,sc01,11-07 21:00:00+01:00,-111.95802745448779
2030,sc01,11-07 23:00:00+01:00,-148.96237745448715
2030,sc01,11-08 01:00:00+01:00,-148.96237745448715
2030,sc01,11-08 03:00:00+01:00,-148.96237745448715
2030,sc01,11-08 05:00:00+01:00,-148.96237745448715
2030,sc01,11-08 07:00:00+01:00,-148.96237745448715
2030,sc01,11-08 09:00:00+01:00,57.715622145509656
2030,sc01,11-08 11:00:00+01:00,65.65487254551289
2030,sc01,11-08 13:00:00+01:00,49.037622545512846
2030,sc01,11-08 15:00:00+01:00,1.5432225455131174
2030,sc01,11-08 17:00:00+01:00,148.03762254551285
2030,sc01,11-08 19:00:00+01:00,110.50442254551487
2030,sc01,11-08 21:00:00+01:00,-98.82412758448717
2030,sc01,11-08 23:00:00+01:00,-148.96237745448715
2030,sc01,11-09 01:00:00+01:00,-148.96237745448715
2030,sc01,11-09 03:00:00+01:00,-148.96237745448715
2030,sc01,11-09 05:00:00+01:00,-148.96237745448715
2030,sc01,11-09 07:00:00+01:00,-75.68037745448784
2030,sc01,11-09 09:00:00+01:00,51.64528898551211
2030,sc01,11-09 11:00:00+01:00,49.037622545512846
2030,sc01,11-09 13:00:00+01:00,-0.4623774544871253
2030,sc01,11-09 15:00:00+01:00,-0.4623774544871253
2030,sc01,11-09 17:00:00+01:00,127.95800551551267
2030,sc01,11-09 19:00:00+01:00,61.06832254551304
2030,sc01,11-09 21:00:00+01:00,88.46112252551279
2030,sc01,11-09 23:00:00+01:00,-135.82121079448717
2030,sc01,11-10 01:00:00+01:00,-148.96237745448715
2030,sc01,11-10 03:00:00+01:00,-56.90154411448721
2030,sc01,11-10 05:00:00+01:00,-99.46237745448715
2030,sc01,11-10 07:00:00+01:00,-87.45837737448764
2030,sc01,11-10 09:00:00+01:00,-73.17204397448822
2030,sc01,11-10 11:00:00+01:00,-38.65378124448415
2030,sc01,11-10 13:00:00+01:00,-0.4623774544871253
2030,sc01,11-10 15:00:00+01:00,-30.917689724483168
2030,sc01,11-10 17:00:00+01:00,-0.4623774544871253
2030,sc01,11-10 19:00:00+01:00,49.037622545512846
2030,sc01,11-10 21:00:00+01:00,-0.4623774544871253
2030,sc01,11-10 23:00:00+01:00,-51.14907745448674
2030,sc01,11-11 01:00:00+01:00,-148.96237745448715
2030,sc01,11-11 03:00:00+01:00,-99.46237745448715
2030,sc01,11-11 05:00:00+01:00,-110.4019399544876
2030,sc01,11-11 07:00:00+01:00,-49.962377454487154
2030,sc01,11-11 09:00:00+01:00,-99.46237745448715
2030,sc01,11-11 11:00:00+01:00,29.43681004551263
2030,sc01,11-11 13:00:00+01:00,1.0614975455090985
2030,sc01,11-11 15:00:00+01:00,-99.46237745448715
2030,sc01,11-11 17:00:00+01:00,-0.4623774544871253
2030,sc01,11-11 19:00:00+01:00,-21.886627454488547
2030,sc01,11-11 21:00:00+01:00,31.621955945512383
2030,sc01,11-11 23:00:00+01:00,-99.46237745448715
2030,sc01,11-12 01:00:00+01:00,-148.96237745448715
2030,sc01,11-12 03:00:00+01:00,-148.96237745448715
2030,sc01,11-12 05:00:00+01:00,-148.96237745448715
2030,sc01,11-12 07:00:00+01:00,-148.96237745448715
2030,sc01,11-12 09:00:00+01:00,-8.582579954488267
2030,sc01,11-12 11:00:00+01:00,-8.582579954486278
2030,sc01,11-12 13:00:00+01:00,-20.629102454488134
2030,sc01,11-12 15:00:00+01:00,-56.76866995448752
2030,sc01,11-12 17:00:00+01:00,87.7896000454968
2030,sc01,11-12 19:00:00+01:00,49.037622545512846
2030,sc01,11-12 21:00:00+01:00,-148.96237745448715
2030,sc01,11-12 23:00:00+01:00,-148.96237745448715
2030,sc01,11-13 01:00:00+01:00,-148.96237745448715
2030,sc01,11-13 03:00:00+01:00,-148.96237745448715
2030,sc01,11-13 05:00:00+01:00,-148.96237745448715
2030,sc01,11-13 07:00:00+01:00,-148.96237745448715
2030,sc01,11-13 09:00:00+01:00,148.03762254551285
2030,sc01,11-13 11:00:00+01:00,148.03762254551285
2030,sc01,11-13 13:00:00+01:00,148.03762254551285
2030,sc01,11-13 15:00:00+01:00,-6.378627454485468
2030,sc01,11-13 17:00:00+01:00,148.03762254551285
2030,sc01,11-13 19:00:00+01:00,148.03762254551285
2030,sc01,11-13 21:00:00+01:00,-55.602877454486446
2030,sc01,11-13 23:00:00+01:00,-148.96237745448715
2030,sc01,11-14 01:00:00+01:00,-148.96237745448715
2030,sc01,11-14 03:00:00+01:00,-148.96237745448715
2030,sc01,11-14 05:00:00+01:00,-148.96237745448715
2030,sc01,11-14 07:00:00+01:00,-148.96237745448715
2030,sc01,11-14 09:00:00+01:00,98.53762254551285
2030,sc01,11-14 11:00:00+01:00,98.80407070552405
2030,sc01,11-14 13:00:00+01:00,102.42677254551424
2030,sc01,11-14 15:00:00+01:00,64.34421754551138
2030,sc01,11-14 17:00:00+01:00,148.03762254551285
2030,sc01,11-14 19:00:00+01:00,148.03762254551285
2030,sc01,11-14 21:00:00+01:00,-100.68018745448634
2030,sc01,11-14 23:00:00+01:00,-148.96237745448715
2030,sc01,11-15 01:00:00+01:00,-148.96237745448715
2030,sc01,11-15 03:00:00+01:00,-148.96237745448715
2030,sc01,11-15 05:00:00+01:00,-148.96237745448715
2030,sc01,11-15 07:00:00+01:00,-148.96237745448715
2030,sc01,11-15 09:00:00+01:00,65.63954254551521
2030,sc01,11-15 11:00:00+01:00,65.63954254551297
2030,sc01,11-15 13:00:00+01:00,53.20442254551182
2030,sc01,11-15 15:00:00+01:00,7.046272465510043
2030,sc01,11-15 17:00:00+01:00,148.03762254551285
2030,sc01,11-15 19:00:00+01:00,127.81514254551186
2030,sc01,11-15 21:00:00+01:00,-123.06837745448719
2030,sc01,11-15 23:00:00+01:00,-148.96237745448715
2030,sc01,11-16 01:00:00+01:00,-148.96237745448715
2030,sc01,11-16 03:00:00+01:00,-148.96237745448715
2030,sc01,11-16 05:00:00+01:00,-148.96237745448715
2030,sc01,11-16 07:00:00+01:00,-148.96237745448715
2030,sc01,11-16 09:00:00+01:00,20.54962278551207
2030,sc01,11-16 11:00:00+01:00,49.037622545512846
2030,sc01,11-16 13:00:00+01:00,34.43995594551262
2030,sc01,11-16 15:00:00+01:00,-9.784322254487847
2030,sc01,11-16 17:00:00+01:00,113.56656754551355
2030,sc01,11-16 19:00:00+01:00,77.64328930551255
2030,sc01,11-16 21:00:00+01:00,-51.75487739448725
2030,sc01,11-16 23:00:00+01:00,-132.76112744448716
2030,sc01,11-17 01:00:00+01:00,-148.96237745448715
2030,sc01,11-17 03:00:00+01:00,-114.76671079448721
2030,sc01,11-17 05:00:00+01:00,-125.58987744448712
2030,sc01,11-17 07:00:00+01:00,-148.96237745448715
2030,sc01,11-17 09:00:00+01:00,-99.46237745448715
2030,sc01,11-17 11:00:00+01:00,-70.44592495448732
2030,sc01,11-17 13:00:00+01:00,-99.46237745448715
2030,sc01,11-17 15:00:00+01:00,-104.88304417448731
2030,sc01,11-17 17:00:00+01:00,30.34545588551245
2030,sc01,11-17 19:00:00+01:00,79.16411254551224
2030,sc01,11-17 21:00:00+01:00,-0.4623774544871253
2030,sc01,11-17 23:00:00+01:00,-49.962377454487154
2030,sc01,11-18 01:00:00+01:00,-148.96237745448715
2030,sc01,11-18 03:00:00+01:00,-49.962377454487154
2030,sc01,11-18 05:00:00+01:00,-83.3739865944822
2030,sc01,11-18 07:00:00+01:00,-99.46237745448715
2030,sc01,11-18 09:00:00+01:00,-99.46237745448715
2030,sc01,11-18 11:00:00+01:00,-49.962377454487154
2030,sc01,11-18 13:00:00+01:00,-97.42954405448742
2030,sc01,11-18 15:00:00+01:00,-49.962377454487154
2030,sc01,11-18 17:00:00+01:00,-0.4623774544871253
