,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,SC_SC001,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33
2030,sc01,12-03 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-03 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,31.98825,21.3255,42.651,31.98825,21.3255,42.651,,,
2030,sc01,12-04 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-04 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,32.94725002,21.96483334,43.92966668,32.94725002,21.96483334,43.92966668,,,
2030,sc01,12-05 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-05 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,21.5245,14.34966666,28.69933332,21.5245,14.34966666,28.69933332,,,
2030,sc01,12-06 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-06 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,18.745875,12.49725,24.9945,18.745875,12.49725,24.9945,,,
2030,sc01,12-07 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-07 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,20.84075002,13.89383334,27.78766668,20.84075002,13.89383334,27.78766668,,,
2030,sc01,12-08 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-08 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,24.68475,16.4565,32.913,24.68475,16.4565,32.913,,,
2030,sc01,12-09 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-09 23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,28.096,18.73066666,37.46133332,28.096,18.73066666,37.46133332,,,
2030,sc01,12-10 00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
2030,sc01,12-10 12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,35.029375,23.35291666,46.70583332,35.029375,23.35291666,46.70583332,,,
