Period,Scenario,LoadLevel,MW
2030,sc01,09-30 17:00:00+02:00,1338.6307500000005
2030,sc01,09-30 19:00:00+02:00,1485.6480000000004
2030,sc01,09-30 21:00:00+02:00,1485.6480000000006
2030,sc01,09-30 23:00:00+02:00,1354.1062500000005
2030,sc01,10-01 01:00:00+02:00,1199.3512500000004
2030,sc01,10-01 03:00:00+02:00,1132.1875800000005
2030,sc01,10-01 05:00:00+02:00,1189.7564400000006
2030,sc01,10-01 07:00:00+02:00,1506.3851700000005
2030,sc01,10-01 09:00:00+02:00,1861.3931400000006
2030,sc01,10-01 11:00:00+02:00,1909.3671900000006
2030,sc01,10-01 13:00:00+02:00,1775.0398500000006
2030,sc01,10-01 15:00:00+02:00,1707.8761800000004
2030,sc01,10-01 17:00:00+02:00,1746.2554200000004
2030,sc01,10-01 19:00:00+02:00,1861.3931400000006
2030,sc01,10-01 21:00:00+02:00,1784.6346600000004
2030,sc01,10-01 23:00:00+02:00,1439.2215000000006
2030,sc01,10-02 01:00:00+02:00,1289.6250000000005
2030,sc01,10-02 03:00:00+02:00,1217.4060000000004
2030,sc01,10-02 05:00:00+02:00,1279.3080000000004
2030,sc01,10-02 07:00:00+02:00,1619.7690000000005
2030,sc01,10-02 09:00:00+02:00,2001.4980000000005
2030,sc01,10-02 11:00:00+02:00,2053.0830000000005
2030,sc01,10-02 13:00:00+02:00,1908.6450000000004
2030,sc01,10-02 15:00:00+02:00,1836.4260000000006
2030,sc01,10-02 17:00:00+02:00,1877.6940000000004
2030,sc01,10-02 19:00:00+02:00,2001.4980000000005
2030,sc01,10-02 21:00:00+02:00,1918.9620000000004
2030,sc01,10-02 23:00:00+02:00,1547.5500000000004
2030,sc01,10-03 01:00:00+02:00,1263.8325000000004
2030,sc01,10-03 03:00:00+02:00,1193.0578800000005
2030,sc01,10-03 05:00:00+02:00,1253.7218400000004
2030,sc01,10-03 07:00:00+02:00,1587.3736200000005
2030,sc01,10-03 09:00:00+02:00,1961.4680400000004
2030,sc01,10-03 11:00:00+02:00,2012.0213400000005
2030,sc01,10-03 13:00:00+02:00,1870.4721000000004
2030,sc01,10-03 15:00:00+02:00,1799.6974800000005
2030,sc01,10-03 17:00:00+02:00,1840.1401200000005
2030,sc01,10-03 19:00:00+02:00,1961.4680400000004
2030,sc01,10-03 21:00:00+02:00,1880.5827600000005
2030,sc01,10-03 23:00:00+02:00,1516.5990000000004
2030,sc01,10-04 01:00:00+02:00,1238.0400000000004
2030,sc01,10-04 03:00:00+02:00,1168.7097600000004
2030,sc01,10-04 05:00:00+02:00,1228.1356800000005
2030,sc01,10-04 07:00:00+02:00,1554.9782400000004
2030,sc01,10-04 09:00:00+02:00,1921.4380800000004
2030,sc01,10-04 11:00:00+02:00,1970.9596800000004
2030,sc01,10-04 13:00:00+02:00,1832.2992000000004
2030,sc01,10-04 15:00:00+02:00,1762.9689600000004
2030,sc01,10-04 17:00:00+02:00,1802.5862400000003
2030,sc01,10-04 19:00:00+02:00,1921.4380800000004
2030,sc01,10-04 21:00:00+02:00,1842.2035200000005
2030,sc01,10-04 23:00:00+02:00,1485.6480000000006
2030,sc01,10-05 01:00:00+02:00,1212.2475000000004
2030,sc01,10-05 03:00:00+02:00,1144.3616400000003
2030,sc01,10-05 05:00:00+02:00,1202.5495200000005
2030,sc01,10-05 07:00:00+02:00,1522.5828600000004
2030,sc01,10-05 09:00:00+02:00,1881.4081200000005
2030,sc01,10-05 11:00:00+02:00,1929.8980200000003
2030,sc01,10-05 13:00:00+02:00,1794.1263000000004
2030,sc01,10-05 15:00:00+02:00,1726.2404400000005
2030,sc01,10-05 17:00:00+02:00,1765.0323600000006
2030,sc01,10-05 19:00:00+02:00,1881.4081200000005
2030,sc01,10-05 21:00:00+02:00,1803.8242800000005
2030,sc01,10-05 23:00:00+02:00,1454.6970000000006
2030,sc01,10-06 01:00:00+02:00,1175.7253200000005
2030,sc01,10-06 03:00:00+02:00,1072.4521500000005
2030,sc01,10-06 05:00:00+02:00,1032.7317000000005
2030,sc01,10-06 07:00:00+02:00,1128.0607800000005
2030,sc01,10-06 09:00:00+02:00,1366.3834800000004
2030,sc01,10-06 11:00:00+02:00,1477.6007400000003
2030,sc01,10-06 13:00:00+02:00,1437.8802900000005
2030,sc01,10-06 15:00:00+02:00,1398.1598400000005
2030,sc01,10-06 17:00:00+02:00,1374.3275700000004
2030,sc01,10-06 19:00:00+02:00,1525.2652800000003
2030,sc01,10-06 21:00:00+02:00,1525.2652800000005
2030,sc01,10-06 23:00:00+02:00,1390.2157500000005
2030,sc01,10-07 01:00:00+02:00,1145.1870000000004
2030,sc01,10-07 03:00:00+02:00,1044.5962500000005
2030,sc01,10-07 05:00:00+02:00,1005.9075000000005
2030,sc01,10-07 07:00:00+02:00,1098.7605000000005
2030,sc01,10-07 09:00:00+02:00,1330.8930000000005
2030,sc01,10-07 11:00:00+02:00,1439.2215000000003
2030,sc01,10-07 13:00:00+02:00,1400.5327500000005
2030,sc01,10-07 15:00:00+02:00,1361.8440000000005
2030,sc01,10-07 17:00:00+02:00,1338.6307500000005
2030,sc01,10-07 19:00:00+02:00,1485.6480000000004
2030,sc01,10-07 21:00:00+02:00,1485.6480000000006
2030,sc01,10-07 23:00:00+02:00,1354.1062500000005
2030,sc01,10-08 01:00:00+02:00,1230.8259375000005
2030,sc01,10-08 03:00:00+02:00,1161.8996850000003
2030,sc01,10-08 05:00:00+02:00,1220.9793300000003
2030,sc01,10-08 07:00:00+02:00,1545.9173775000004
2030,sc01,10-08 09:00:00+02:00,1910.2418550000004
2030,sc01,10-08 11:00:00+02:00,1959.4748925000006
2030,sc01,10-08 13:00:00+02:00,1821.6223875000005
2030,sc01,10-08 15:00:00+02:00,1752.6961350000004
2030,sc01,10-08 17:00:00+02:00,1792.0825650000004
2030,sc01,10-08 19:00:00+02:00,1910.2418550000004
2030,sc01,10-08 21:00:00+02:00,1831.4689950000004
2030,sc01,10-08 23:00:00+02:00,1476.9911250000005
2030,sc01,10-09 01:00:00+02:00,1323.4687500000005
2030,sc01,10-09 03:00:00+02:00,1249.3545000000004
2030,sc01,10-09 05:00:00+02:00,1312.8810000000003
2030,sc01,10-09 07:00:00+02:00,1662.2767500000004
2030,sc01,10-09 09:00:00+02:00,2054.0235000000002
2030,sc01,10-09 11:00:00+02:00,2106.9622500000005
2030,sc01,10-09 13:00:00+02:00,1958.7337500000003
2030,sc01,10-09 15:00:00+02:00,1884.6195000000005
2030,sc01,10-09 17:00:00+02:00,1926.9705000000004
2030,sc01,10-09 19:00:00+02:00,2054.0235000000002
2030,sc01,10-09 21:00:00+02:00,1969.3215000000005
2030,sc01,10-09 23:00:00+02:00,1588.1625000000004
2030,sc01,10-10 01:00:00+02:00,1296.9993750000003
2030,sc01,10-10 03:00:00+02:00,1224.3674100000003
2030,sc01,10-10 05:00:00+02:00,1286.6233800000005
2030,sc01,10-10 07:00:00+02:00,1629.0312150000004
2030,sc01,10-10 09:00:00+02:00,2012.9430300000004
2030,sc01,10-10 11:00:00+02:00,2064.8230050000006
2030,sc01,10-10 13:00:00+02:00,1919.5590750000003
2030,sc01,10-10 15:00:00+02:00,1846.9271100000003
2030,sc01,10-10 17:00:00+02:00,1888.4310900000005
2030,sc01,10-10 19:00:00+02:00,2012.9430300000004
2030,sc01,10-10 21:00:00+02:00,1929.9350700000005
2030,sc01,10-10 23:00:00+02:00,1556.3992500000004
2030,sc01,10-11 01:00:00+02:00,1270.5300000000002
2030,sc01,10-11 03:00:00+02:00,1199.3803200000004
2030,sc01,10-11 05:00:00+02:00,1260.3657600000004
2030,sc01,10-11 07:00:00+02:00,1595.7856800000004
2030,sc01,10-11 09:00:00+02:00,1971.8625600000005
2030,sc01,10-11 11:00:00+02:00,2022.6837600000003
2030,sc01,10-11 13:00:00+02:00,1880.3844000000004
2030,sc01,10-11 15:00:00+02:00,1809.2347200000004
2030,sc01,10-11 17:00:00+02:00,1849.8916800000004
2030,sc01,10-11 19:00:00+02:00,1971.8625600000005
2030,sc01,10-11 21:00:00+02:00,1890.5486400000004
2030,sc01,10-11 23:00:00+02:00,1524.6360000000004
2030,sc01,10-12 01:00:00+02:00,1244.0606250000003
2030,sc01,10-12 03:00:00+02:00,1174.3932300000004
2030,sc01,10-12 05:00:00+02:00,1234.1081400000003
2030,sc01,10-12 07:00:00+02:00,1562.5401450000004
2030,sc01,10-12 09:00:00+02:00,1930.7820900000004
2030,sc01,10-12 11:00:00+02:00,1980.5445150000003
2030,sc01,10-12 13:00:00+02:00,1841.2097250000004
2030,sc01,10-12 15:00:00+02:00,1771.5423300000004
2030,sc01,10-12 17:00:00+02:00,1811.3522700000003
2030,sc01,10-12 19:00:00+02:00,1930.7820900000004
2030,sc01,10-12 21:00:00+02:00,1851.1622100000004
2030,sc01,10-12 23:00:00+02:00,1492.8727500000005
2030,sc01,10-13 01:00:00+02:00,1206.5799900000004
2030,sc01,10-13 03:00:00+02:00,1100.5966125000004
2030,sc01,10-13 05:00:00+02:00,1059.8337750000003
2030,sc01,10-13 07:00:00+02:00,1157.6645850000004
2030,sc01,10-13 09:00:00+02:00,1402.2416100000005
2030,sc01,10-13 11:00:00+02:00,1516.3775550000003
2030,sc01,10-13 13:00:00+02:00,1475.6147175000003
2030,sc01,10-13 15:00:00+02:00,1434.8518800000004
2030,sc01,10-13 17:00:00+02:00,1410.3941775000003
2030,sc01,10-13 19:00:00+02:00,1565.2929600000004
2030,sc01,10-13 21:00:00+02:00,1565.2929600000004
2030,sc01,10-13 23:00:00+02:00,1426.6993125000004
2030,sc01,10-14 01:00:00+02:00,1175.2402500000003
2030,sc01,10-14 03:00:00+02:00,1072.0096875000004
2030,sc01,10-14 05:00:00+02:00,1032.3056250000004
2030,sc01,10-14 07:00:00+02:00,1127.5953750000003
2030,sc01,10-14 09:00:00+02:00,1365.8197500000003
2030,sc01,10-14 11:00:00+02:00,1476.9911250000002
2030,sc01,10-14 13:00:00+02:00,1437.2870625000005
2030,sc01,10-14 15:00:00+02:00,1397.5830000000003
2030,sc01,10-14 17:00:00+02:00,1373.7605625000003
2030,sc01,10-14 19:00:00+02:00,1524.6360000000004
2030,sc01,10-14 21:00:00+02:00,1524.6360000000004
2030,sc01,10-14 23:00:00+02:00,1389.6421875000003
2030,sc01,10-15 01:00:00+02:00,1232.4825000000003
2030,sc01,10-15 03:00:00+02:00,1163.4634800000003
2030,sc01,10-15 05:00:00+02:00,1222.6226400000003
2030,sc01,10-15 07:00:00+02:00,1547.9980200000005
2030,sc01,10-15 09:00:00+02:00,1912.8128400000003
2030,sc01,10-15 11:00:00+02:00,1962.1121400000004
2030,sc01,10-15 13:00:00+02:00,1824.0741000000003
2030,sc01,10-15 15:00:00+02:00,1755.0550800000003
2030,sc01,10-15 17:00:00+02:00,1794.4945200000002
2030,sc01,10-15 19:00:00+02:00,1912.8128400000005
2030,sc01,10-15 21:00:00+02:00,1833.9339600000003
2030,sc01,10-15 23:00:00+02:00,1478.9790000000003
2030,sc01,10-16 01:00:00+02:00,1325.2500000000005
2030,sc01,10-16 03:00:00+02:00,1251.0360000000003
2030,sc01,10-16 05:00:00+02:00,1314.6480000000004
2030,sc01,10-16 07:00:00+02:00,1664.5140000000004
2030,sc01,10-16 09:00:00+02:00,2056.7880000000005
2030,sc01,10-16 11:00:00+02:00,2109.7980000000002
2030,sc01,10-16 13:00:00+02:00,1961.3700000000003
2030,sc01,10-16 15:00:00+02:00,1887.1560000000004
2030,sc01,10-16 17:00:00+02:00,1929.5640000000003
2030,sc01,10-16 19:00:00+02:00,2056.7880000000005
2030,sc01,10-16 21:00:00+02:00,1971.9720000000004
2030,sc01,10-16 23:00:00+02:00,1590.3000000000004
2030,sc01,10-17 01:00:00+02:00,1298.7450000000003
2030,sc01,10-17 03:00:00+02:00,1226.0152800000003
2030,sc01,10-17 05:00:00+02:00,1288.3550400000004
2030,sc01,10-17 07:00:00+02:00,1631.2237200000004
2030,sc01,10-17 09:00:00+02:00,2015.6522400000003
2030,sc01,10-17 11:00:00+02:00,2067.60204
2030,sc01,10-17 13:00:00+02:00,1922.1426000000004
2030,sc01,10-17 15:00:00+02:00,1849.4128800000003
2030,sc01,10-17 17:00:00+02:00,1890.9727200000004
2030,sc01,10-17 19:00:00+02:00,2015.6522400000003
2030,sc01,10-17 21:00:00+02:00,1932.5325600000003
2030,sc01,10-17 23:00:00+02:00,1558.4940000000004
2030,sc01,10-18 01:00:00+02:00,1272.2400000000002
2030,sc01,10-18 03:00:00+02:00,1200.9945600000003
2030,sc01,10-18 05:00:00+02:00,1262.0620800000004
2030,sc01,10-18 07:00:00+02:00,1597.9334400000002
2030,sc01,10-18 09:00:00+02:00,1974.5164800000005
2030,sc01,10-18 11:00:00+02:00,2025.4060800000004
2030,sc01,10-18 13:00:00+02:00,1882.9152000000004
2030,sc01,10-18 15:00:00+02:00,1811.6697600000005
2030,sc01,10-18 17:00:00+02:00,1852.3814400000003
2030,sc01,10-18 19:00:00+02:00,1974.5164800000002
2030,sc01,10-18 21:00:00+02:00,1893.0931200000002
2030,sc01,10-18 23:00:00+02:00,1526.6880000000003
2030,sc01,10-19 01:00:00+02:00,1245.7350000000004
2030,sc01,10-19 03:00:00+02:00,1175.97384
2030,sc01,10-19 05:00:00+02:00,1235.7691200000004
2030,sc01,10-19 07:00:00+02:00,1564.6431600000003
2030,sc01,10-19 09:00:00+02:00,1933.3807200000003
2030,sc01,10-19 11:00:00+02:00,1983.2101200000002
2030,sc01,10-19 13:00:00+02:00,1843.6878000000004
2030,sc01,10-19 15:00:00+02:00,1773.9266400000004
2030,sc01,10-19 17:00:00+02:00,1813.7901600000002
2030,sc01,10-19 19:00:00+02:00,1933.3807200000003
2030,sc01,10-19 21:00:00+02:00,1853.6536800000003
2030,sc01,10-19 23:00:00+02:00,1494.8820000000003
2030,sc01,10-20 01:00:00+02:00,1208.2039200000004
2030,sc01,10-20 03:00:00+02:00,1102.0779000000002
2030,sc01,10-20 05:00:00+02:00,1061.2602000000004
2030,sc01,10-20 07:00:00+02:00,1159.2226800000003
2030,sc01,10-20 09:00:00+02:00,1404.1288800000002
2030,sc01,10-20 11:00:00+02:00,1518.4184400000004
2030,sc01,10-20 13:00:00+02:00,1477.6007400000003
2030,sc01,10-20 15:00:00+02:00,1436.7830400000003
2030,sc01,10-20 17:00:00+02:00,1412.2924200000002
2030,sc01,10-20 19:00:00+02:00,1567.3996800000004
2030,sc01,10-20 21:00:00+02:00,1567.3996800000004
2030,sc01,10-20 23:00:00+02:00,1428.6195000000002
2030,sc01,10-21 01:00:00+02:00,1176.8220000000001
2030,sc01,10-21 03:00:00+02:00,1073.4525000000003
2030,sc01,10-21 05:00:00+02:00,1033.6950000000004
2030,sc01,10-21 07:00:00+02:00,1129.1130000000003
2030,sc01,10-21 09:00:00+02:00,1367.6580000000004
2030,sc01,10-21 11:00:00+02:00,1478.9790000000003
2030,sc01,10-21 13:00:00+02:00,1439.2215000000003
2030,sc01,10-21 15:00:00+02:00,1399.4640000000002
2030,sc01,10-21 17:00:00+02:00,1375.6095000000003
2030,sc01,10-21 19:00:00+02:00,1526.6880000000003
2030,sc01,10-21 21:00:00+02:00,1526.688
2030,sc01,10-21 23:00:00+02:00,1391.5125000000003
2030,sc01,10-22 01:00:00+02:00,1325.2500000000005
2030,sc01,10-22 03:00:00+02:00,1251.0360000000003
2030,sc01,10-22 05:00:00+02:00,1314.6480000000004
2030,sc01,10-22 07:00:00+02:00,1664.5140000000004
2030,sc01,10-22 09:00:00+02:00,2056.7880000000005
2030,sc01,10-22 11:00:00+02:00,2109.7980000000002
2030,sc01,10-22 13:00:00+02:00,1961.3700000000003
2030,sc01,10-22 15:00:00+02:00,1887.1560000000002
2030,sc01,10-22 17:00:00+02:00,1929.5640000000003
2030,sc01,10-22 19:00:00+02:00,2056.7880000000005
2030,sc01,10-22 21:00:00+02:00,1971.9720000000002
2030,sc01,10-22 23:00:00+02:00,1590.3000000000002
2030,sc01,10-23 01:00:00+02:00,1425.0000000000002
2030,sc01,10-23 03:00:00+02:00,1345.2000000000003
2030,sc01,10-23 05:00:00+02:00,1413.6000000000004
2030,sc01,10-23 07:00:00+02:00,1789.8000000000002
2030,sc01,10-23 09:00:00+02:00,2211.6000000000004
2030,sc01,10-23 11:00:00+02:00,2268.6000000000004
2030,sc01,10-23 13:00:00+02:00,2109.0000000000005
2030,sc01,10-23 15:00:00+02:00,2029.2000000000003
2030,sc01,10-23 17:00:00+02:00,2074.8
2030,sc01,10-23 19:00:00+02:00,2211.6000000000004
2030,sc01,10-23 21:00:00+02:00,2120.4
2030,sc01,10-23 23:00:00+02:00,1710.0000000000002
2030,sc01,10-24 01:00:00+02:00,1396.5000000000002
2030,sc01,10-24 03:00:00+02:00,1318.2960000000003
2030,sc01,10-24 05:00:00+02:00,1385.3280000000002
2030,sc01,10-24 07:00:00+02:00,1754.0040000000004
2030,sc01,10-24 09:00:00+02:00,2167.3680000000004
2030,sc01,10-24 11:00:00+02:00,2223.2280000000005
2030,sc01,10-24 13:00:00+02:00,2066.82
2030,sc01,10-24 15:00:00+02:00,1988.6160000000002
2030,sc01,10-24 17:00:00+02:00,2033.3040000000003
2030,sc01,10-24 19:00:00+02:00,2167.3680000000004
2030,sc01,10-24 21:00:00+02:00,2077.992
2030,sc01,10-24 23:00:00+02:00,1675.8000000000002
2030,sc01,10-25 01:00:00+02:00,1368.0000000000002
2030,sc01,10-25 03:00:00+02:00,1291.3920000000003
2030,sc01,10-25 05:00:00+02:00,1357.0560000000003
2030,sc01,10-25 07:00:00+02:00,1718.2080000000003
2030,sc01,10-25 09:00:00+02:00,2123.1360000000004
2030,sc01,10-25 11:00:00+02:00,2177.856
2030,sc01,10-25 13:00:00+02:00,2024.6400000000003
2030,sc01,10-25 15:00:00+02:00,1948.0320000000002
2030,sc01,10-25 17:00:00+02:00,1991.8080000000004
2030,sc01,10-25 19:00:00+02:00,2123.1360000000004
2030,sc01,10-25 21:00:00+02:00,2035.5840000000003
2030,sc01,10-25 23:00:00+02:00,1641.6000000000004
2030,sc01,10-26 01:00:00+02:00,1339.5000000000005
2030,sc01,10-26 03:00:00+02:00,1264.4880000000003
2030,sc01,10-26 05:00:00+02:00,1328.7840000000003
2030,sc01,10-26 07:00:00+02:00,1682.4120000000003
2030,sc01,10-26 09:00:00+02:00,2078.904
2030,sc01,10-26 11:00:00+02:00,2132.4840000000004
2030,sc01,10-26 13:00:00+02:00,1982.4600000000003
2030,sc01,10-26 15:00:00+02:00,1907.4480000000003
2030,sc01,10-26 17:00:00+02:00,1950.3120000000004
2030,sc01,10-26 19:00:00+02:00,2078.9040000000005
2030,sc01,10-26 21:00:00+02:00,1993.1760000000004
2030,sc01,10-26 23:00:00+02:00,1607.4000000000003
2030,sc01,10-27 01:00:00+02:00,1299.1440000000002
2030,sc01,10-27 03:00:00+01:00,1185.0300000000004
2030,sc01,10-27 05:00:00+01:00,1141.1400000000003
2030,sc01,10-27 07:00:00+01:00,1246.4760000000003
2030,sc01,10-27 09:00:00+01:00,1509.8160000000005
2030,sc01,10-27 11:00:00+01:00,1632.7080000000003
2030,sc01,10-27 13:00:00+01:00,1588.8180000000002
2030,sc01,10-27 15:00:00+01:00,1544.9280000000003
2030,sc01,10-27 17:00:00+01:00,1518.5940000000003
2030,sc01,10-27 19:00:00+01:00,1685.3760000000002
2030,sc01,10-27 21:00:00+01:00,1685.3760000000002
2030,sc01,10-27 23:00:00+01:00,1536.1500000000003
2030,sc01,10-28 01:00:00+01:00,1265.4000000000003
2030,sc01,10-28 03:00:00+01:00,1154.2500000000002
2030,sc01,10-28 05:00:00+01:00,1111.5000000000002
2030,sc01,10-28 07:00:00+01:00,1214.1000000000004
2030,sc01,10-28 09:00:00+01:00,1470.6000000000004
2030,sc01,10-28 11:00:00+01:00,1590.3000000000002
2030,sc01,10-28 13:00:00+01:00,1547.5500000000002
2030,sc01,10-28 15:00:00+01:00,1504.8000000000004
2030,sc01,10-28 17:00:00+01:00,1479.1500000000003
2030,sc01,10-28 19:00:00+01:00,1641.6000000000004
2030,sc01,10-28 21:00:00+01:00,1641.6000000000004
2030,sc01,10-28 23:00:00+01:00,1496.2500000000005
2030,sc01,10-29 01:00:00+01:00,1517.8088250000003
2030,sc01,10-29 03:00:00+01:00,1389.3788475000003
2030,sc01,10-29 05:00:00+01:00,1389.3788475000003
2030,sc01,10-29 07:00:00+01:00,1868.0724000000005
2030,sc01,10-29 09:00:00+01:00,2230.0114275
2030,sc01,10-29 11:00:00+01:00,2230.0114275
2030,sc01,10-29 13:00:00+01:00,2218.3359750000004
2030,sc01,10-29 15:00:00+01:00,2183.3096175000005
2030,sc01,10-29 17:00:00+01:00,2323.4150475
2030,sc01,10-29 19:00:00+01:00,2288.38869
2030,sc01,10-29 21:00:00+01:00,2031.5287350000003
2030,sc01,10-29 23:00:00+01:00,1587.8615400000003
2030,sc01,10-30 01:00:00+01:00,1632.0525000000002
2030,sc01,10-30 03:00:00+01:00,1493.9557500000003
2030,sc01,10-30 05:00:00+01:00,1493.9557500000003
2030,sc01,10-30 07:00:00+01:00,2008.6800000000003
2030,sc01,10-30 09:00:00+01:00,2397.8617500000005
2030,sc01,10-30 11:00:00+01:00,2397.8617500000005
2030,sc01,10-30 13:00:00+01:00,2385.3075000000003
2030,sc01,10-30 15:00:00+01:00,2347.6447500000004
2030,sc01,10-30 17:00:00+01:00,2498.29575
2030,sc01,10-30 19:00:00+01:00,2460.6330000000003
2030,sc01,10-30 21:00:00+01:00,2184.4395000000004
2030,sc01,10-30 23:00:00+01:00,1707.3780000000004
2030,sc01,10-31 01:00:00+01:00,1599.4114500000003
2030,sc01,10-31 03:00:00+01:00,1464.0766350000004
2030,sc01,10-31 05:00:00+01:00,1464.0766350000004
2030,sc01,10-31 07:00:00+01:00,1968.5064000000004
2030,sc01,10-31 09:00:00+01:00,2349.904515
2030,sc01,10-31 11:00:00+01:00,2349.904515
2030,sc01,10-31 13:00:00+01:00,2337.6013500000004
2030,sc01,10-31 15:00:00+01:00,2300.691855
2030,sc01,10-31 17:00:00+01:00,2448.3298350000005
2030,sc01,10-31 19:00:00+01:00,2411.4203400000006
2030,sc01,10-31 21:00:00+01:00,2140.7507100000003
2030,sc01,10-31 23:00:00+01:00,1673.2304400000003
2030,sc01,11-01 01:00:00+01:00,1566.7704000000003
2030,sc01,11-01 03:00:00+01:00,1434.1975200000004
2030,sc01,11-01 05:00:00+01:00,1434.1975200000004
2030,sc01,11-01 07:00:00+01:00,1928.3328000000004
2030,sc01,11-01 09:00:00+01:00,2301.9472800000003
2030,sc01,11-01 11:00:00+01:00,2301.9472800000003
2030,sc01,11-01 13:00:00+01:00,2289.8952000000004
2030,sc01,11-01 15:00:00+01:00,2253.73896
2030,sc01,11-01 17:00:00+01:00,2398.3639200000002
2030,sc01,11-01 19:00:00+01:00,2362.2076800000004
2030,sc01,11-01 21:00:00+01:00,2097.06192
2030,sc01,11-01 23:00:00+01:00,1639.0828800000002
2030,sc01,11-02 01:00:00+01:00,1534.1293500000002
2030,sc01,11-02 03:00:00+01:00,1404.3184050000002
2030,sc01,11-02 05:00:00+01:00,1404.3184050000002
2030,sc01,11-02 07:00:00+01:00,1888.1592
2030,sc01,11-02 09:00:00+01:00,2253.9900450000005
2030,sc01,11-02 11:00:00+01:00,2253.9900450000005
2030,sc01,11-02 13:00:00+01:00,2242.1890500000004
2030,sc01,11-02 15:00:00+01:00,2206.7860650000002
2030,sc01,11-02 17:00:00+01:00,2348.398005
2030,sc01,11-02 19:00:00+01:00,2312.9950200000003
2030,sc01,11-02 21:00:00+01:00,2053.3731300000004
2030,sc01,11-02 23:00:00+01:00,1604.9353200000003
2030,sc01,11-03 01:00:00+01:00,1450.0158750000003
2030,sc01,11-03 03:00:00+01:00,1295.3475150000004
2030,sc01,11-03 05:00:00+01:00,1247.0136525000003
2030,sc01,11-03 07:00:00+01:00,1314.6810600000003
2030,sc01,11-03 09:00:00+01:00,1624.0177800000004
2030,sc01,11-03 11:00:00+01:00,1749.6858225000003
2030,sc01,11-03 13:00:00+01:00,1720.6855050000004
2030,sc01,11-03 15:00:00+01:00,1682.0184150000002
2030,sc01,11-03 17:00:00+01:00,1846.3535475000003
2030,sc01,11-03 19:00:00+01:00,1894.6874100000002
2030,sc01,11-03 21:00:00+01:00,1798.0196850000002
2030,sc01,11-03 23:00:00+01:00,1624.0177800000004
2030,sc01,11-04 01:00:00+01:00,1412.3531250000003
2030,sc01,11-04 03:00:00+01:00,1261.7021250000003
2030,sc01,11-04 05:00:00+01:00,1214.6236875000004
2030,sc01,11-04 07:00:00+01:00,1280.5335000000002
2030,sc01,11-04 09:00:00+01:00,1581.8355000000004
2030,sc01,11-04 11:00:00+01:00,1704.2394375000003
2030,sc01,11-04 13:00:00+01:00,1675.9923750000003
2030,sc01,11-04 15:00:00+01:00,1638.3296250000003
2030,sc01,11-04 17:00:00+01:00,1798.3963125000002
2030,sc01,11-04 19:00:00+01:00,1845.4747500000003
2030,sc01,11-04 21:00:00+01:00,1751.3178750000002
2030,sc01,11-04 23:00:00+01:00,1581.8355000000001
2030,sc01,11-05 01:00:00+01:00,1524.7001250000003
2030,sc01,11-05 03:00:00+01:00,1395.6870375000003
2030,sc01,11-05 05:00:00+01:00,1395.6870375000003
2030,sc01,11-05 07:00:00+01:00,1876.5540000000003
2030,sc01,11-05 09:00:00+01:00,2240.1363375
2030,sc01,11-05 11:00:00+01:00,2240.1363375
2030,sc01,11-05 13:00:00+01:00,2228.4078750000003
2030,sc01,11-05 15:00:00+01:00,2193.2224875
2030,sc01,11-05 17:00:00+01:00,2333.9640375000004
2030,sc01,11-05 19:00:00+01:00,2298.77865
2030,sc01,11-05 21:00:00+01:00,2040.7524750000002
2030,sc01,11-05 23:00:00+01:00,1595.0709000000002
2030,sc01,11-06 01:00:00+01:00,1639.4625000000003
2030,sc01,11-06 03:00:00+01:00,1500.7387500000002
2030,sc01,11-06 05:00:00+01:00,1500.7387500000002
2030,sc01,11-06 07:00:00+01:00,2017.8000000000002
2030,sc01,11-06 09:00:00+01:00,2408.74875
2030,sc01,11-06 11:00:00+01:00,2408.74875
2030,sc01,11-06 13:00:00+01:00,2396.1375000000003
2030,sc01,11-06 15:00:00+01:00,2358.30375
2030,sc01,11-06 17:00:00+01:00,2509.6387500000005
2030,sc01,11-06 19:00:00+01:00,2471.8050000000003
2030,sc01,11-06 21:00:00+01:00,2194.3575000000005
2030,sc01,11-06 23:00:00+01:00,1715.1300000000003
2030,sc01,11-07 01:00:00+01:00,1606.6732500000003
2030,sc01,11-07 03:00:00+01:00,1470.7239750000003
2030,sc01,11-07 05:00:00+01:00,1470.7239750000003
2030,sc01,11-07 07:00:00+01:00,1977.4440000000004
2030,sc01,11-07 09:00:00+01:00,2360.5737750000003
2030,sc01,11-07 11:00:00+01:00,2360.5737750000003
2030,sc01,11-07 13:00:00+01:00,2348.2147500000005
2030,sc01,11-07 15:00:00+01:00,2311.1376750000004
2030,sc01,11-07 17:00:00+01:00,2459.4459750000005
2030,sc01,11-07 19:00:00+01:00,2422.3689000000004
2030,sc01,11-07 21:00:00+01:00,2150.4703500000005
2030,sc01,11-07 23:00:00+01:00,1680.8274000000004
2030,sc01,11-08 01:00:00+01:00,1573.8840000000005
2030,sc01,11-08 03:00:00+01:00,1440.7092000000002
2030,sc01,11-08 05:00:00+01:00,1440.7092000000002
2030,sc01,11-08 07:00:00+01:00,1937.0880000000004
2030,sc01,11-08 09:00:00+01:00,2312.3988000000004
2030,sc01,11-08 11:00:00+01:00,2312.3988000000004
2030,sc01,11-08 13:00:00+01:00,2300.2920000000004
2030,sc01,11-08 15:00:00+01:00,2263.9716000000003
