Period,Scenario,LoadLevel,Demand
2030,sc01,09-26 17:00:00+02:00,89.10134782280488
2030,sc01,09-26 19:00:00+02:00,210.42926782280438
2030,sc01,09-26 21:00:00+02:00,129.54398782280464
2030,sc01,09-26 23:00:00+02:00,-234.4397721771959
2030,sc01,09-27 01:00:00+02:00,-512.9987721771959
2030,sc01,09-27 03:00:00+02:00,-582.3290121771956
2030,sc01,09-27 05:00:00+02:00,-522.9030921771953
2030,sc01,09-27 07:00:00+02:00,-196.06053217719546
2030,sc01,09-27 09:00:00+02:00,170.39930782280453
2030,sc01,09-27 11:00:00+02:00,219.92090782280388
2030,sc01,09-27 13:00:00+02:00,81.26042782280433
2030,sc01,09-27 15:00:00+02:00,11.930187822804555
2030,sc01,09-27 17:00:00+02:00,51.54746782280449
2030,sc01,09-27 19:00:00+02:00,170.39930782280453
2030,sc01,09-27 21:00:00+02:00,91.16474782280443
2030,sc01,09-27 23:00:00+02:00,-265.3907721771957
2030,sc01,09-28 01:00:00+02:00,-538.7912721771954
2030,sc01,09-28 03:00:00+02:00,-606.6771321771955
2030,sc01,09-28 05:00:00+02:00,-548.4892521771953
2030,sc01,09-28 07:00:00+02:00,-228.4559121771954
2030,sc01,09-28 09:00:00+02:00,130.36934782280423
2030,sc01,09-28 11:00:00+02:00,178.8592478228045
2030,sc01,09-28 13:00:00+02:00,43.087527822804304
2030,sc01,09-28 15:00:00+02:00,-24.798332177195107
2030,sc01,09-28 17:00:00+02:00,13.993587822804557
2030,sc01,09-28 19:00:00+02:00,130.36934782280423
2030,sc01,09-28 21:00:00+02:00,52.785507822804675
2030,sc01,09-28 23:00:00+02:00,-296.34177217719525
2030,sc01,09-29 01:00:00+02:00,-575.3134521771956
2030,sc01,09-29 03:00:00+02:00,-678.5866221771955
2030,sc01,09-29 05:00:00+02:00,-718.3070721771956
2030,sc01,09-29 07:00:00+02:00,-622.9779921771956
2030,sc01,09-29 09:00:00+02:00,-384.6552921771954
2030,sc01,09-29 11:00:00+02:00,-273.43803217719596
2030,sc01,09-29 13:00:00+02:00,-313.15848217719576
2030,sc01,09-29 15:00:00+02:00,-352.87893217719557
2030,sc01,09-29 17:00:00+02:00,-376.71120217719545
2030,sc01,09-29 19:00:00+02:00,-225.7734921771953
2030,sc01,09-29 21:00:00+02:00,-225.77349217719552
2030,sc01,09-29 23:00:00+02:00,-360.8230221771953
2030,sc01,09-30 01:00:00+02:00,-605.8517721771957
2030,sc01,09-30 03:00:00+02:00,-706.4425221771955
2030,sc01,09-30 05:00:00+02:00,-745.1312721771955
2030,sc01,09-30 07:00:00+02:00,-652.2782721771955
2030,sc01,09-30 09:00:00+02:00,-420.14577217719534
2030,sc01,09-30 11:00:00+02:00,-311.8172721771955
2030,sc01,09-30 13:00:00+02:00,-350.5060221771955
2030,sc01,09-30 15:00:00+02:00,-389.1947721771953
2030,sc01,09-30 17:00:00+02:00,-412.40802217719556
2030,sc01,09-30 19:00:00+02:00,-265.3907721771957
2030,sc01,09-30 21:00:00+02:00,-265.3907721771957
2030,sc01,09-30 23:00:00+02:00,-396.93252217719555
2030,sc01,10-01 01:00:00+02:00,-551.6875221771954
2030,sc01,10-01 03:00:00+02:00,-618.8511921771958
2030,sc01,10-01 05:00:00+02:00,-561.2823321771955
2030,sc01,10-01 07:00:00+02:00,-244.65360217719513
2030,sc01,10-01 09:00:00+02:00,110.35436782280453
2030,sc01,10-01 11:00:00+02:00,158.32841782280457
2030,sc01,10-01 13:00:00+02:00,24.001077822804064
2030,sc01,10-01 15:00:00+02:00,-43.16259217719539
2030,sc01,10-01 17:00:00+02:00,-4.783352177195866
2030,sc01,10-01 19:00:00+02:00,110.35436782280453
2030,sc01,10-01 21:00:00+02:00,33.59588782280457
2030,sc01,10-01 23:00:00+02:00,-311.8172721771957
2030,sc01,10-02 01:00:00+02:00,-461.4137721771956
2030,sc01,10-02 03:00:00+02:00,-533.6327721771956
2030,sc01,10-02 05:00:00+02:00,-471.7307721771954
2030,sc01,10-02 07:00:00+02:00,-131.2697721771956
2030,sc01,10-02 09:00:00+02:00,250.45922782280422
2030,sc01,10-02 11:00:00+02:00,302.0442278228045
2030,sc01,10-02 13:00:00+02:00,157.6062278228046
2030,sc01,10-02 15:00:00+02:00,85.38722782280456
2030,sc01,10-02 17:00:00+02:00,126.65522782280459
2030,sc01,10-02 19:00:00+02:00,250.45922782280422
2030,sc01,10-02 21:00:00+02:00,167.9232278228044
2030,sc01,10-02 23:00:00+02:00,-203.48877217719541
2030,sc01,10-03 01:00:00+02:00,-487.2062721771954
2030,sc01,10-03 03:00:00+02:00,-557.9808921771953
2030,sc01,10-03 05:00:00+02:00,-497.31693217719544
2030,sc01,10-03 07:00:00+02:00,-163.66515217719598
2030,sc01,10-03 09:00:00+02:00,210.42926782280438
2030,sc01,10-03 11:00:00+02:00,260.9825678228044
2030,sc01,10-03 13:00:00+02:00,119.4333278228039
2030,sc01,10-03 15:00:00+02:00,48.658707822804445
2030,sc01,10-03 17:00:00+02:00,89.10134782280443
2030,sc01,10-03 19:00:00+02:00,210.42926782280438
2030,sc01,10-03 21:00:00+02:00,129.54398782280464
2030,sc01,10-03 23:00:00+02:00,-234.4397721771959
2030,sc01,10-04 01:00:00+02:00,-512.9987721771959
2030,sc01,10-04 03:00:00+02:00,-582.3290121771956
2030,sc01,10-04 05:00:00+02:00,-522.9030921771957
2030,sc01,10-04 07:00:00+02:00,-196.06053217719546
2030,sc01,10-04 09:00:00+02:00,170.39930782280453
2030,sc01,10-04 11:00:00+02:00,219.92090782280434
2030,sc01,10-04 13:00:00+02:00,81.2604278228041
2030,sc01,10-04 15:00:00+02:00,11.930187822804555
2030,sc01,10-04 17:00:00+02:00,51.547467822804265
2030,sc01,10-04 19:00:00+02:00,170.3993078228043
2030,sc01,10-04 21:00:00+02:00,91.1647478228042
2030,sc01,10-04 23:00:00+02:00,-265.3907721771959
2030,sc01,10-05 01:00:00+02:00,-538.7912721771954
2030,sc01,10-05 03:00:00+02:00,-606.6771321771957
2030,sc01,10-05 05:00:00+02:00,-548.4892521771953
2030,sc01,10-05 07:00:00+02:00,-228.4559121771954
2030,sc01,10-05 09:00:00+02:00,130.36934782280423
2030,sc01,10-05 11:00:00+02:00,178.8592478228045
2030,sc01,10-05 13:00:00+02:00,43.087527822804304
2030,sc01,10-05 15:00:00+02:00,-24.79833217719556
2030,sc01,10-05 17:00:00+02:00,13.993587822804557
2030,sc01,10-05 19:00:00+02:00,130.369347822804
2030,sc01,10-05 21:00:00+02:00,52.785507822804675
2030,sc01,10-05 23:00:00+02:00,-296.3417721771957
2030,sc01,10-06 01:00:00+02:00,-575.3134521771956
2030,sc01,10-06 03:00:00+02:00,-678.5866221771957
2030,sc01,10-06 05:00:00+02:00,-718.3070721771958
2030,sc01,10-06 07:00:00+02:00,-622.9779921771956
2030,sc01,10-06 09:00:00+02:00,-384.6552921771954
2030,sc01,10-06 11:00:00+02:00,-273.43803217719596
2030,sc01,10-06 13:00:00+02:00,-313.15848217719576
2030,sc01,10-06 15:00:00+02:00,-352.87893217719557
2030,sc01,10-06 17:00:00+02:00,-376.7112021771957
2030,sc01,10-06 19:00:00+02:00,-225.77349217719575
2030,sc01,10-06 21:00:00+02:00,-225.77349217719552
2030,sc01,10-06 23:00:00+02:00,-360.8230221771953
2030,sc01,10-07 01:00:00+02:00,-605.8517721771959
2030,sc01,10-07 03:00:00+02:00,-706.4425221771955
2030,sc01,10-07 05:00:00+02:00,-745.1312721771957
2030,sc01,10-07 07:00:00+02:00,-652.2782721771955
2030,sc01,10-07 09:00:00+02:00,-420.1457721771958
2030,sc01,10-07 11:00:00+02:00,-311.8172721771957
2030,sc01,10-07 13:00:00+02:00,-350.50602217719575
2030,sc01,10-07 15:00:00+02:00,-389.1947721771953
2030,sc01,10-07 17:00:00+02:00,-412.4080221771958
2030,sc01,10-07 19:00:00+02:00,-265.3907721771959
2030,sc01,10-07 21:00:00+02:00,-265.3907721771959
2030,sc01,10-07 23:00:00+02:00,-396.93252217719555
2030,sc01,10-08 01:00:00+02:00,-520.2128346771956
2030,sc01,10-08 03:00:00+02:00,-589.1390871771955
2030,sc01,10-08 05:00:00+02:00,-530.0594421771955
2030,sc01,10-08 07:00:00+02:00,-205.1213946771959
2030,sc01,10-08 09:00:00+02:00,159.20308282280462
2030,sc01,10-08 11:00:00+02:00,208.43612032280475
2030,sc01,10-08 13:00:00+02:00,70.58361532280469
2030,sc01,10-08 15:00:00+02:00,1.6573628228040889
2030,sc01,10-08 17:00:00+02:00,41.04379282280456
2030,sc01,10-08 19:00:00+02:00,159.20308282280462
2030,sc01,10-08 21:00:00+02:00,80.43022282280413
2030,sc01,10-08 23:00:00+02:00,-274.0476471771956
2030,sc01,10-09 01:00:00+02:00,-427.57002217719537
2030,sc01,10-09 03:00:00+02:00,-501.68427217719545
2030,sc01,10-09 05:00:00+02:00,-438.15777217719597
2030,sc01,10-09 07:00:00+02:00,-88.76202217719583
2030,sc01,10-09 09:00:00+02:00,302.9847278228042
2030,sc01,10-09 11:00:00+02:00,355.923477822804
2030,sc01,10-09 13:00:00+02:00,207.69497782280428
2030,sc01,10-09 15:00:00+02:00,133.5807278228042
2030,sc01,10-09 17:00:00+02:00,175.9317278228043
2030,sc01,10-09 19:00:00+02:00,302.9847278228042
2030,sc01,10-09 21:00:00+02:00,218.28272782280442
2030,sc01,10-09 23:00:00+02:00,-162.87627217719591
2030,sc01,10-10 01:00:00+02:00,-454.0393971771957
2030,sc01,10-10 03:00:00+02:00,-526.6713621771955
2030,sc01,10-10 05:00:00+02:00,-464.4153921771956
2030,sc01,10-10 07:00:00+02:00,-122.00755717719562
2030,sc01,10-10 09:00:00+02:00,261.90425782280454
2030,sc01,10-10 11:00:00+02:00,313.7842328228046
2030,sc01,10-10 13:00:00+02:00,168.52030282280475
2030,sc01,10-10 15:00:00+02:00,95.88833782280426
2030,sc01,10-10 17:00:00+02:00,137.39231782280422
2030,sc01,10-10 19:00:00+02:00,261.90425782280454
2030,sc01,10-10 21:00:00+02:00,178.89629782280463
2030,sc01,10-10 23:00:00+02:00,-194.63952217719543
2030,sc01,10-11 01:00:00+02:00,-480.5087721771956
2030,sc01,10-11 03:00:00+02:00,-551.6584521771956
2030,sc01,10-11 05:00:00+02:00,-490.6730121771957
2030,sc01,10-11 07:00:00+02:00,-155.2530921771954
2030,sc01,10-11 09:00:00+02:00,220.82378782280443
2030,sc01,10-11 11:00:00+02:00,271.6449878228045
2030,sc01,10-11 13:00:00+02:00,129.34562782280454
2030,sc01,10-11 15:00:00+02:00,58.195947822804555
2030,sc01,10-11 17:00:00+02:00,98.85290782280458
2030,sc01,10-11 19:00:00+02:00,220.82378782280443
2030,sc01,10-11 21:00:00+02:00,139.5098678228046
2030,sc01,10-11 23:00:00+02:00,-226.40277217719563
2030,sc01,10-12 01:00:00+02:00,-506.97814717719575
2030,sc01,10-12 03:00:00+02:00,-576.6455421771959
2030,sc01,10-12 05:00:00+02:00,-516.930632177196
2030,sc01,10-12 07:00:00+02:00,-188.49862717719589
2030,sc01,10-12 09:00:00+02:00,179.7433178228041
2030,sc01,10-12 11:00:00+02:00,229.50574282280445
2030,sc01,10-12 13:00:00+02:00,90.17095282280502
2030,sc01,10-12 15:00:00+02:00,20.50355782280394
2030,sc01,10-12 17:00:00+02:00,60.313497822804266
2030,sc01,10-12 19:00:00+02:00,179.74331782280433
2030,sc01,10-12 21:00:00+02:00,100.12343782280414
2030,sc01,10-12 23:00:00+02:00,-258.1660221771956
2030,sc01,10-13 01:00:00+02:00,-544.4587821771959
2030,sc01,10-13 03:00:00+02:00,-650.4421596771954
2030,sc01,10-13 05:00:00+02:00,-691.2049971771955
2030,sc01,10-13 07:00:00+02:00,-593.3741871771958
2030,sc01,10-13 09:00:00+02:00,-348.7971621771958
2030,sc01,10-13 11:00:00+02:00,-234.66121717719557
2030,sc01,10-13 13:00:00+02:00,-275.4240546771953
2030,sc01,10-13 15:00:00+02:00,-316.18689217719566
2030,sc01,10-13 17:00:00+02:00,-340.644594677196
2030,sc01,10-13 19:00:00+02:00,-185.74581217719583
2030,sc01,10-13 21:00:00+02:00,-185.74581217719583
2030,sc01,10-13 23:00:00+02:00,-324.3394596771957
2030,sc01,10-14 01:00:00+02:00,-575.7985221771958
2030,sc01,10-14 03:00:00+02:00,-679.0290846771957
2030,sc01,10-14 05:00:00+02:00,-718.7331471771956
2030,sc01,10-14 07:00:00+02:00,-623.4433971771957
2030,sc01,10-14 09:00:00+02:00,-385.21902217719594
2030,sc01,10-14 11:00:00+02:00,-274.0476471771956
2030,sc01,10-14 13:00:00+02:00,-313.75170967719555
2030,sc01,10-14 15:00:00+02:00,-353.4557721771955
2030,sc01,10-14 17:00:00+02:00,-377.2782096771957
2030,sc01,10-14 19:00:00+02:00,-226.40277217719563
2030,sc01,10-14 21:00:00+02:00,-226.40277217719563
2030,sc01,10-14 23:00:00+02:00,-361.39658467719573
2030,sc01,10-15 01:00:00+02:00,-518.5562721771958
2030,sc01,10-15 03:00:00+02:00,-587.5752921771955
2030,sc01,10-15 05:00:00+02:00,-528.4161321771955
2030,sc01,10-15 07:00:00+02:00,-203.0407521771956
2030,sc01,10-15 09:00:00+02:00,161.77406782280468
2030,sc01,10-15 11:00:00+02:00,211.07336782280413
2030,sc01,10-15 13:00:00+02:00,73.03532782280422
2030,sc01,10-15 15:00:00+02:00,4.016307822804492
2030,sc01,10-15 17:00:00+02:00,43.45574782280437
2030,sc01,10-15 19:00:00+02:00,161.77406782280468
2030,sc01,10-15 21:00:00+02:00,82.89518782280447
2030,sc01,10-15 23:00:00+02:00,-272.0597721771953
2030,sc01,10-16 01:00:00+02:00,-425.7887721771956
2030,sc01,10-16 03:00:00+02:00,-500.002772177196
2030,sc01,10-16 05:00:00+02:00,-436.39077217719546
2030,sc01,10-16 07:00:00+02:00,-86.52477217719593
2030,sc01,10-16 09:00:00+02:00,305.7492278228044
2030,sc01,10-16 11:00:00+02:00,358.75922782280463
2030,sc01,10-16 13:00:00+02:00,210.33122782280452
2030,sc01,10-16 15:00:00+02:00,136.1172278228048
2030,sc01,10-16 17:00:00+02:00,178.52522782280425
2030,sc01,10-16 19:00:00+02:00,305.7492278228044
2030,sc01,10-16 21:00:00+02:00,220.9332278228037
2030,sc01,10-16 23:00:00+02:00,-160.73877217719564
2030,sc01,10-17 01:00:00+02:00,-452.29377217719593
2030,sc01,10-17 03:00:00+02:00,-525.0234921771955
2030,sc01,10-17 05:00:00+02:00,-462.6837321771959
2030,sc01,10-17 07:00:00+02:00,-119.81505217719541
2030,sc01,10-17 09:00:00+02:00,264.6134678228045
2030,sc01,10-17 11:00:00+02:00,316.56326782280416
2030,sc01,10-17 13:00:00+02:00,171.1038278228043
2030,sc01,10-17 15:00:00+02:00,98.37410782280449
2030,sc01,10-17 17:00:00+02:00,139.93394782280416
2030,sc01,10-17 19:00:00+02:00,264.6134678228045
2030,sc01,10-17 21:00:00+02:00,181.4937878228045
2030,sc01,10-17 23:00:00+02:00,-192.5447721771959
2030,sc01,10-18 01:00:00+02:00,-478.7987721771958
2030,sc01,10-18 03:00:00+02:00,-550.0442121771957
2030,sc01,10-18 05:00:00+02:00,-488.97669217719545
2030,sc01,10-18 07:00:00+02:00,-153.10533217719558
2030,sc01,10-18 09:00:00+02:00,223.4777078228044
2030,sc01,10-18 11:00:00+02:00,274.3673078228046
2030,sc01,10-18 13:00:00+02:00,131.87642782280432
2030,sc01,10-18 15:00:00+02:00,60.6309878228044
2030,sc01,10-18 17:00:00+02:00,101.34266782280451
2030,sc01,10-18 19:00:00+02:00,223.4777078228044
2030,sc01,10-18 21:00:00+02:00,142.0543478228044
2030,sc01,10-18 23:00:00+02:00,-224.35077217719572
2030,sc01,10-19 01:00:00+02:00,-505.3037721771957
2030,sc01,10-19 03:00:00+02:00,-575.0649321771957
2030,sc01,10-19 05:00:00+02:00,-515.2696521771959
2030,sc01,10-19 07:00:00+02:00,-186.39561217719552
2030,sc01,10-19 09:00:00+02:00,182.34194782280406
2030,sc01,10-19 11:00:00+02:00,232.17134782280414
2030,sc01,10-19 13:00:00+02:00,92.6490278228041
2030,sc01,10-19 15:00:00+02:00,22.88786782280431
2030,sc01,10-19 17:00:00+02:00,62.75138782280442
2030,sc01,10-19 19:00:00+02:00,182.34194782280406
2030,sc01,10-19 21:00:00+02:00,102.6149078228043
2030,sc01,10-19 23:00:00+02:00,-256.156772177196
2030,sc01,10-20 01:00:00+02:00,-542.8348521771954
2030,sc01,10-20 03:00:00+02:00,-648.9608721771958
2030,sc01,10-20 05:00:00+02:00,-689.7785721771959
2030,sc01,10-20 07:00:00+02:00,-591.8160921771957
2030,sc01,10-20 09:00:00+02:00,-346.90989217719584
2030,sc01,10-20 11:00:00+02:00,-232.6203321771959
2030,sc01,10-20 13:00:00+02:00,-273.43803217719574
2030,sc01,10-20 15:00:00+02:00,-314.25573217719557
2030,sc01,10-20 17:00:00+02:00,-338.74635217719583
2030,sc01,10-20 19:00:00+02:00,-183.63909217719583
2030,sc01,10-20 21:00:00+02:00,-183.63909217719606
2030,sc01,10-20 23:00:00+02:00,-322.4192721771956
2030,sc01,10-21 01:00:00+02:00,-574.2167721771955
2030,sc01,10-21 03:00:00+02:00,-677.586272177196
2030,sc01,10-21 05:00:00+02:00,-717.3437721771957
2030,sc01,10-21 07:00:00+02:00,-621.9257721771958
2030,sc01,10-21 09:00:00+02:00,-383.3807721771959
2030,sc01,10-21 11:00:00+02:00,-272.05977217719555
2030,sc01,10-21 13:00:00+02:00,-311.81727217719595
2030,sc01,10-21 15:00:00+02:00,-351.57477217719565
2030,sc01,10-21 17:00:00+02:00,-375.42927217719557
2030,sc01,10-21 19:00:00+02:00,-224.35077217719572
2030,sc01,10-21 21:00:00+02:00,-224.35077217719572
2030,sc01,10-21 23:00:00+02:00,-359.5262721771958
2030,sc01,10-22 01:00:00+02:00,-425.7887721771956
2030,sc01,10-22 03:00:00+02:00,-500.00277217719577
2030,sc01,10-22 05:00:00+02:00,-436.39077217719546
2030,sc01,10-22 07:00:00+02:00,-86.52477217719616
2030,sc01,10-22 09:00:00+02:00,305.74922782280396
2030,sc01,10-22 11:00:00+02:00,358.75922782280463
2030,sc01,10-22 13:00:00+02:00,210.33122782280452
2030,sc01,10-22 15:00:00+02:00,136.1172278228039
2030,sc01,10-22 17:00:00+02:00,178.52522782280425
2030,sc01,10-22 19:00:00+02:00,305.74922782280396
2030,sc01,10-22 21:00:00+02:00,220.93322782280416
2030,sc01,10-22 23:00:00+02:00,-160.73877217719564
2030,sc01,10-23 01:00:00+02:00,-326.0387721771958
2030,sc01,10-23 03:00:00+02:00,-405.8387721771958
2030,sc01,10-23 05:00:00+02:00,-337.43877217719546
2030,sc01,10-23 07:00:00+02:00,38.761227822804585
2030,sc01,10-23 09:00:00+02:00,460.5612278228043
2030,sc01,10-23 11:00:00+02:00,517.5612278228048
2030,sc01,10-23 13:00:00+02:00,357.96122782280395
2030,sc01,10-23 15:00:00+02:00,278.16122782280377
2030,sc01,10-23 17:00:00+02:00,323.76122782280413
2030,sc01,10-23 19:00:00+02:00,460.5612278228043
2030,sc01,10-23 21:00:00+02:00,369.3612278228045
2030,sc01,10-23 23:00:00+02:00,-41.0387721771956
2030,sc01,10-24 01:00:00+02:00,-354.5387721771958
2030,sc01,10-24 03:00:00+02:00,-432.7427721771958
2030,sc01,10-24 05:00:00+02:00,-365.7107721771956
2030,sc01,10-24 07:00:00+02:00,2.9652278228043087
2030,sc01,10-24 09:00:00+02:00,416.32922782280434
2030,sc01,10-24 11:00:00+02:00,472.18922782280447
2030,sc01,10-24 13:00:00+02:00,315.7812278228041
2030,sc01,10-24 15:00:00+02:00,237.57722782280462
2030,sc01,10-24 17:00:00+02:00,282.2652278228047
2030,sc01,10-24 19:00:00+02:00,416.32922782280434
2030,sc01,10-24 21:00:00+02:00,326.9532278228046
2030,sc01,10-24 23:00:00+02:00,-75.2387721771961
2030,sc01,10-25 01:00:00+02:00,-383.0387721771958
2030,sc01,10-25 03:00:00+02:00,-459.64677217719577
2030,sc01,10-25 05:00:00+02:00,-393.98277217719556
2030,sc01,10-25 07:00:00+02:00,-32.83077217719574
2030,sc01,10-25 09:00:00+02:00,372.0972278228039
2030,sc01,10-25 11:00:00+02:00,426.8172278228046
2030,sc01,10-25 13:00:00+02:00,273.6012278228043
2030,sc01,10-25 15:00:00+02:00,196.99322782280433
2030,sc01,10-25 17:00:00+02:00,240.7692278228037
2030,sc01,10-25 19:00:00+02:00,372.0972278228039
2030,sc01,10-25 21:00:00+02:00,284.545227822804
2030,sc01,10-25 23:00:00+02:00,-109.43877217719569
2030,sc01,10-26 01:00:00+02:00,-411.5387721771958
2030,sc01,10-26 03:00:00+02:00,-486.5507721771953
2030,sc01,10-26 05:00:00+02:00,-422.2547721771957
2030,sc01,10-26 07:00:00+02:00,-68.62677217719579
2030,sc01,10-26 09:00:00+02:00,327.86522782280394
2030,sc01,10-26 11:00:00+02:00,381.4452278228043
2030,sc01,10-26 13:00:00+02:00,231.4212278228042
2030,sc01,10-26 15:00:00+02:00,156.4092278228045
2030,sc01,10-26 17:00:00+02:00,199.2732278228043
2030,sc01,10-26 19:00:00+02:00,327.86522782280394
2030,sc01,10-26 21:00:00+02:00,242.13722782280456
2030,sc01,10-26 23:00:00+02:00,-143.63877217719596
2030,sc01,10-27 01:00:00+02:00,-451.8947721771958
2030,sc01,10-27 03:00:00+01:00,-566.0087721771956
2030,sc01,10-27 05:00:00+01:00,-609.8987721771955
2030,sc01,10-27 07:00:00+01:00,-504.5627721771955
2030,sc01,10-27 09:00:00+01:00,-241.2227721771958
2030,sc01,10-27 11:00:00+01:00,-118.33077217719574
2030,sc01,10-27 13:00:00+01:00,-162.22077217719607
2030,sc01,10-27 15:00:00+01:00,-206.11077217719549
2030,sc01,10-27 17:00:00+01:00,-232.44477217719577
2030,sc01,10-27 19:00:00+01:00,-65.66277217719585
2030,sc01,10-27 21:00:00+01:00,-65.66277217719585
2030,sc01,10-27 23:00:00+01:00,-214.88877217719573
2030,sc01,10-28 01:00:00+01:00,-485.63877217719573
2030,sc01,10-28 03:00:00+01:00,-596.7887721771958
2030,sc01,10-28 05:00:00+01:00,-639.538772177196
2030,sc01,10-28 07:00:00+01:00,-536.9387721771959
2030,sc01,10-28 09:00:00+01:00,-280.43877217719614
2030,sc01,10-28 11:00:00+01:00,-160.73877217719564
2030,sc01,10-28 13:00:00+01:00,-203.48877217719564
2030,sc01,10-28 15:00:00+01:00,-246.23877217719564
2030,sc01,10-28 17:00:00+01:00,-271.88877217719573
2030,sc01,10-28 19:00:00+01:00,-109.43877217719569
2030,sc01,10-28 21:00:00+01:00,-109.43877217719569
2030,sc01,10-28 23:00:00+01:00,-254.7887721771956
2030,sc01,10-29 01:00:00+01:00,-233.22994717719598
2030,sc01,10-29 03:00:00+01:00,-361.65992467719593
2030,sc01,10-29 05:00:00+01:00,-361.65992467719593
2030,sc01,10-29 07:00:00+01:00,117.03362782280396
2030,sc01,10-29 09:00:00+01:00,478.9726553228045
2030,sc01,10-29 11:00:00+01:00,478.9726553228045
2030,sc01,10-29 13:00:00+01:00,467.2972028228039
2030,sc01,10-29 15:00:00+01:00,432.270845322804
2030,sc01,10-29 17:00:00+01:00,572.3762753228041
2030,sc01,10-29 19:00:00+01:00,537.3499178228046
2030,sc01,10-29 21:00:00+01:00,280.48996282280405
2030,sc01,10-29 23:00:00+01:00,-163.17723217719572
2030,sc01,10-30 01:00:00+01:00,-118.98627217719581
2030,sc01,10-30 03:00:00+01:00,-257.0830221771955
2030,sc01,10-30 05:00:00+01:00,-257.0830221771955
2030,sc01,10-30 07:00:00+01:00,257.64122782280447
2030,sc01,10-30 09:00:00+01:00,646.8229778228044
2030,sc01,10-30 11:00:00+01:00,646.8229778228044
2030,sc01,10-30 13:00:00+01:00,634.2687278228047
2030,sc01,10-30 15:00:00+01:00,596.6059778228043
2030,sc01,10-30 17:00:00+01:00,747.2569778228042
2030,sc01,10-30 19:00:00+01:00,709.5942278228042
2030,sc01,10-30 21:00:00+01:00,433.4007278228048
2030,sc01,10-30 23:00:00+01:00,-43.66077217719521
2030,sc01,10-31 01:00:00+01:00,-151.62732217719554
2030,sc01,10-31 03:00:00+01:00,-286.9621371771955
2030,sc01,10-31 05:00:00+01:00,-286.9621371771955
2030,sc01,10-31 07:00:00+01:00,217.46762782280416
2030,sc01,10-31 09:00:00+01:00,598.8657428228046
2030,sc01,10-31 11:00:00+01:00,598.8657428228046
2030,sc01,10-31 13:00:00+01:00,586.5625778228048
2030,sc01,10-31 15:00:00+01:00,549.6530828228044
2030,sc01,10-31 17:00:00+01:00,697.2910628228044
2030,sc01,10-31 19:00:00+01:00,660.3815678228041
2030,sc01,10-31 21:00:00+01:00,389.71193782280466
2030,sc01,10-31 23:00:00+01:00,-77.80833217719578
2030,sc01,11-01 01:00:00+01:00,-184.2683721771955
2030,sc01,11-01 03:00:00+01:00,-316.8412521771959
2030,sc01,11-01 05:00:00+01:00,-316.8412521771959
2030,sc01,11-01 07:00:00+01:00,177.29402782280454
2030,sc01,11-01 09:00:00+01:00,550.9085078228047
2030,sc01,11-01 11:00:00+01:00,550.9085078228047
2030,sc01,11-01 13:00:00+01:00,538.8564278228034
2030,sc01,11-01 15:00:00+01:00,502.7001878228041
2030,sc01,11-01 17:00:00+01:00,647.3251478228042
2030,sc01,11-01 19:00:00+01:00,611.1689078228048
2030,sc01,11-01 21:00:00+01:00,346.0231478228045
2030,sc01,11-01 23:00:00+01:00,-111.95589217719635
2030,sc01,11-02 01:00:00+01:00,-216.9094221771959
2030,sc01,11-02 03:00:00+01:00,-346.7203671771956
2030,sc01,11-02 05:00:00+01:00,-346.7203671771956
2030,sc01,11-02 07:00:00+01:00,137.12042782280423
2030,sc01,11-02 09:00:00+01:00,502.95127282280396
2030,sc01,11-02 11:00:00+01:00,502.95127282280396
2030,sc01,11-02 13:00:00+01:00,491.15027782280436
2030,sc01,11-02 15:00:00+01:00,455.74729282280464
2030,sc01,11-02 17:00:00+01:00,597.3592328228044
2030,sc01,11-02 19:00:00+01:00,561.9562478228047
2030,sc01,11-02 21:00:00+01:00,302.33435782280435
2030,sc01,11-02 23:00:00+01:00,-146.10345217719532
2030,sc01,11-03 01:00:00+01:00,-301.02289717719555
2030,sc01,11-03 03:00:00+01:00,-455.6912571771959
2030,sc01,11-03 05:00:00+01:00,-504.0251196771958
2030,sc01,11-03 07:00:00+01:00,-436.35771217719525
2030,sc01,11-03 09:00:00+01:00,-127.02099217719615
2030,sc01,11-03 11:00:00+01:00,-1.352949677195511
2030,sc01,11-03 13:00:00+01:00,-30.35326717719545
2030,sc01,11-03 15:00:00+01:00,-69.02035717719582
2030,sc01,11-03 17:00:00+01:00,95.31477532280428
2030,sc01,11-03 19:00:00+01:00,143.64863782280418
2030,sc01,11-03 21:00:00+01:00,46.98091282280416
2030,sc01,11-03 23:00:00+01:00,-127.02099217719615
2030,sc01,11-04 01:00:00+01:00,-338.68564717719596
2030,sc01,11-04 03:00:00+01:00,-489.3366471771958
2030,sc01,11-04 05:00:00+01:00,-536.4150846771959
2030,sc01,11-04 07:00:00+01:00,-470.5052721771956
2030,sc01,11-04 09:00:00+01:00,-169.20327217719546
2030,sc01,11-04 11:00:00+01:00,-46.79933467719593
2030,sc01,11-04 13:00:00+01:00,-75.04639717719601
2030,sc01,11-04 15:00:00+01:00,-112.70914717719597
2030,sc01,11-04 17:00:00+01:00,47.35754032280465
2030,sc01,11-04 19:00:00+01:00,94.43597782280403
2030,sc01,11-04 21:00:00+01:00,0.2791028228043615
2030,sc01,11-04 23:00:00+01:00,-169.20327217719546
