,,,Spain
sc2015,y2030,2030-11-06T01:00:00+01:00,903.359
sc2015,y2030,2030-11-06T02:00:00+01:00,879.509
sc2015,y2030,2030-11-06T03:00:00+01:00,875.471
sc2015,y2030,2030-11-06T04:00:00+01:00,869.049
sc2015,y2030,2030-11-06T05:00:00+01:00,868.896
sc2015,y2030,2030-11-06T06:00:00+01:00,913.358
sc2015,y2030,2030-11-06T07:00:00+01:00,979.506
sc2015,y2030,2030-11-06T08:00:00+01:00,1015.541
sc2015,y2030,2030-11-06T09:00:00+01:00,1020.853
sc2015,y2030,2030-11-06T10:00:00+01:00,1030.798
sc2015,y2030,2030-11-06T11:00:00+01:00,1034.924
sc2015,y2030,2030-11-06T12:00:00+01:00,1034.71
sc2015,y2030,2030-11-06T13:00:00+01:00,1024.058
sc2015,y2030,2030-11-06T14:00:00+01:00,995.548
sc2015,y2030,2030-11-06T15:00:00+01:00,962.996
sc2015,y2030,2030-11-06T16:00:00+01:00,943.63
sc2015,y2030,2030-11-06T17:00:00+01:00,946.348
sc2015,y2030,2030-11-06T18:00:00+01:00,1001.096
sc2015,y2030,2030-11-06T19:00:00+01:00,1017.093
sc2015,y2030,2030-11-06T20:00:00+01:00,1015.666
sc2015,y2030,2030-11-06T21:00:00+01:00,998.091
sc2015,y2030,2030-11-06T22:00:00+01:00,958.34
sc2015,y2030,2030-11-06T23:00:00+01:00,919.799
sc2015,y2030,2030-11-07T00:00:00+01:00,898.813
sc2015,y2030,2030-11-07T01:00:00+01:00,865.929
sc2015,y2030,2030-11-07T02:00:00+01:00,851.53
sc2015,y2030,2030-11-07T03:00:00+01:00,838.554
sc2015,y2030,2030-11-07T04:00:00+01:00,829.284
sc2015,y2030,2030-11-07T05:00:00+01:00,828.823
sc2015,y2030,2030-11-07T06:00:00+01:00,830.486
sc2015,y2030,2030-11-07T07:00:00+01:00,844.917
sc2015,y2030,2030-11-07T08:00:00+01:00,860.459
sc2015,y2030,2030-11-07T09:00:00+01:00,906.887
sc2015,y2030,2030-11-07T10:00:00+01:00,927.997
sc2015,y2030,2030-11-07T11:00:00+01:00,920.702
sc2015,y2030,2030-11-07T12:00:00+01:00,904.362
sc2015,y2030,2030-11-07T13:00:00+01:00,891.347
sc2015,y2030,2030-11-07T14:00:00+01:00,863.542
sc2015,y2030,2030-11-07T15:00:00+01:00,828.601
sc2015,y2030,2030-11-07T16:00:00+01:00,817.644
sc2015,y2030,2030-11-07T17:00:00+01:00,828.368
sc2015,y2030,2030-11-07T18:00:00+01:00,899.511
sc2015,y2030,2030-11-07T19:00:00+01:00,937.333
sc2015,y2030,2030-11-07T20:00:00+01:00,960.526
sc2015,y2030,2030-11-07T21:00:00+01:00,961.043
sc2015,y2030,2030-11-07T22:00:00+01:00,943.18
sc2015,y2030,2030-11-07T23:00:00+01:00,917.455
sc2015,y2030,2030-11-08T00:00:00+01:00,917.016
sc2015,y2030,2030-11-08T01:00:00+01:00,904.667
sc2015,y2030,2030-11-08T02:00:00+01:00,911.602
sc2015,y2030,2030-11-08T03:00:00+01:00,916.114
sc2015,y2030,2030-11-08T04:00:00+01:00,936.263
sc2015,y2030,2030-11-08T05:00:00+01:00,941.007
sc2015,y2030,2030-11-08T06:00:00+01:00,946.417
sc2015,y2030,2030-11-08T07:00:00+01:00,931.229
sc2015,y2030,2030-11-08T08:00:00+01:00,912.856
sc2015,y2030,2030-11-08T09:00:00+01:00,946.439
sc2015,y2030,2030-11-08T10:00:00+01:00,978.972
sc2015,y2030,2030-11-08T11:00:00+01:00,997.144
sc2015,y2030,2030-11-08T12:00:00+01:00,988.243
sc2015,y2030,2030-11-08T13:00:00+01:00,979.116
sc2015,y2030,2030-11-08T14:00:00+01:00,962.733
sc2015,y2030,2030-11-08T15:00:00+01:00,925.326
sc2015,y2030,2030-11-08T16:00:00+01:00,889.457
sc2015,y2030,2030-11-08T17:00:00+01:00,881.227
sc2015,y2030,2030-11-08T18:00:00+01:00,916.754
sc2015,y2030,2030-11-08T19:00:00+01:00,946.771
sc2015,y2030,2030-11-08T20:00:00+01:00,949.187
sc2015,y2030,2030-11-08T21:00:00+01:00,940.103
sc2015,y2030,2030-11-08T22:00:00+01:00,897.089
sc2015,y2030,2030-11-08T23:00:00+01:00,841.535
sc2015,y2030,2030-11-09T00:00:00+01:00,794.826
sc2015,y2030,2030-11-09T01:00:00+01:00,744.517
sc2015,y2030,2030-11-09T02:00:00+01:00,714.527
sc2015,y2030,2030-11-09T03:00:00+01:00,697.515
sc2015,y2030,2030-11-09T04:00:00+01:00,684.08
sc2015,y2030,2030-11-09T05:00:00+01:00,691.015
sc2015,y2030,2030-11-09T06:00:00+01:00,737.384
sc2015,y2030,2030-11-09T07:00:00+01:00,797.374
sc2015,y2030,2030-11-09T08:00:00+01:00,849.955
sc2015,y2030,2030-11-09T09:00:00+01:00,874.316
sc2015,y2030,2030-11-09T10:00:00+01:00,885.207
sc2015,y2030,2030-11-09T11:00:00+01:00,887.75
sc2015,y2030,2030-11-09T12:00:00+01:00,882.499
sc2015,y2030,2030-11-09T13:00:00+01:00,875.591
sc2015,y2030,2030-11-09T14:00:00+01:00,857.431
sc2015,y2030,2030-11-09T15:00:00+01:00,841.139
sc2015,y2030,2030-11-09T16:00:00+01:00,840.832
sc2015,y2030,2030-11-09T17:00:00+01:00,850.222
sc2015,y2030,2030-11-09T18:00:00+01:00,897.075
sc2015,y2030,2030-11-09T19:00:00+01:00,925.858
sc2015,y2030,2030-11-09T20:00:00+01:00,924.127
sc2015,y2030,2030-11-09T21:00:00+01:00,895.89
sc2015,y2030,2030-11-09T22:00:00+01:00,846.411
sc2015,y2030,2030-11-09T23:00:00+01:00,796.008
sc2015,y2030,2030-11-10T00:00:00+01:00,763.494
sc2015,y2030,2030-11-10T01:00:00+01:00,734.239
sc2015,y2030,2030-11-10T02:00:00+01:00,718.708
sc2015,y2030,2030-11-10T03:00:00+01:00,714.159
sc2015,y2030,2030-11-10T04:00:00+01:00,721.491
sc2015,y2030,2030-11-10T05:00:00+01:00,723.63
sc2015,y2030,2030-11-10T06:00:00+01:00,765.728
sc2015,y2030,2030-11-10T07:00:00+01:00,834.528
sc2015,y2030,2030-11-10T08:00:00+01:00,877.884
sc2015,y2030,2030-11-10T09:00:00+01:00,892.436
sc2015,y2030,2030-11-10T10:00:00+01:00,895.149
sc2015,y2030,2030-11-10T11:00:00+01:00,897.603
sc2015,y2030,2030-11-10T12:00:00+01:00,887.906
sc2015,y2030,2030-11-10T13:00:00+01:00,887.917
sc2015,y2030,2030-11-10T14:00:00+01:00,860.03
sc2015,y2030,2030-11-10T15:00:00+01:00,842.979
sc2015,y2030,2030-11-10T16:00:00+01:00,836.472
sc2015,y2030,2030-11-10T17:00:00+01:00,851.609
sc2015,y2030,2030-11-10T18:00:00+01:00,903.665
sc2015,y2030,2030-11-10T19:00:00+01:00,920.788
sc2015,y2030,2030-11-10T20:00:00+01:00,921.502
sc2015,y2030,2030-11-10T21:00:00+01:00,890.671
sc2015,y2030,2030-11-10T22:00:00+01:00,827.167
sc2015,y2030,2030-11-10T23:00:00+01:00,779.219
sc2015,y2030,2030-11-11T00:00:00+01:00,737.272
sc2015,y2030,2030-11-11T01:00:00+01:00,714.502
sc2015,y2030,2030-11-11T02:00:00+01:00,697.53
sc2015,y2030,2030-11-11T03:00:00+01:00,687.727
sc2015,y2030,2030-11-11T04:00:00+01:00,686.212
sc2015,y2030,2030-11-11T05:00:00+01:00,700.275
sc2015,y2030,2030-11-11T06:00:00+01:00,732.634
sc2015,y2030,2030-11-11T07:00:00+01:00,813.74
sc2015,y2030,2030-11-11T08:00:00+01:00,839.099
sc2015,y2030,2030-11-11T09:00:00+01:00,853.121
sc2015,y2030,2030-11-11T10:00:00+01:00,858.186
sc2015,y2030,2030-11-11T11:00:00+01:00,868.924
sc2015,y2030,2030-11-11T12:00:00+01:00,867.165
sc2015,y2030,2030-11-11T13:00:00+01:00,865.166
sc2015,y2030,2030-11-11T14:00:00+01:00,833.012
sc2015,y2030,2030-11-11T15:00:00+01:00,819.78
sc2015,y2030,2030-11-11T16:00:00+01:00,817.265
sc2015,y2030,2030-11-11T17:00:00+01:00,834.934
sc2015,y2030,2030-11-11T18:00:00+01:00,887.522
sc2015,y2030,2030-11-11T19:00:00+01:00,901.269
sc2015,y2030,2030-11-11T20:00:00+01:00,903.821
sc2015,y2030,2030-11-11T21:00:00+01:00,882.595
sc2015,y2030,2030-11-11T22:00:00+01:00,826.816
sc2015,y2030,2030-11-11T23:00:00+01:00,777.388
sc2015,y2030,2030-11-12T00:00:00+01:00,754.946
sc2015,y2030,2030-11-12T01:00:00+01:00,722.301
sc2015,y2030,2030-11-12T02:00:00+01:00,707.573
sc2015,y2030,2030-11-12T03:00:00+01:00,701.572
sc2015,y2030,2030-11-12T04:00:00+01:00,696.321
sc2015,y2030,2030-11-12T05:00:00+01:00,706.817
sc2015,y2030,2030-11-12T06:00:00+01:00,755.491
sc2015,y2030,2030-11-12T07:00:00+01:00,836.821
sc2015,y2030,2030-11-12T08:00:00+01:00,873.42
sc2015,y2030,2030-11-12T09:00:00+01:00,904.603
sc2015,y2030,2030-11-12T10:00:00+01:00,907.996
sc2015,y2030,2030-11-12T11:00:00+01:00,909.629
sc2015,y2030,2030-11-12T12:00:00+01:00,905.905
sc2015,y2030,2030-11-12T13:00:00+01:00,887.776
sc2015,y2030,2030-11-12T14:00:00+01:00,860.652
sc2015,y2030,2030-11-12T15:00:00+01:00,844.728
sc2015,y2030,2030-11-12T16:00:00+01:00,840.468
sc2015,y2030,2030-11-12T17:00:00+01:00,855.433
sc2015,y2030,2030-11-12T18:00:00+01:00,906.893
sc2015,y2030,2030-11-12T19:00:00+01:00,922.2
sc2015,y2030,2030-11-12T20:00:00+01:00,921.727
sc2015,y2030,2030-11-12T21:00:00+01:00,886.969
sc2015,y2030,2030-11-12T22:00:00+01:00,835.859
sc2015,y2030,2030-11-12T23:00:00+01:00,777.052
sc2015,y2030,2030-11-13T00:00:00+01:00,742.94
sc2015,y2030,2030-11-13T01:00:00+01:00,719.85
sc2015,y2030,2030-11-13T02:00:00+01:00,702.776
sc2015,y2030,2030-11-13T03:00:00+01:00,702.879
sc2015,y2030,2030-11-13T04:00:00+01:00,702.728
sc2015,y2030,2030-11-13T05:00:00+01:00,716.777
sc2015,y2030,2030-11-13T06:00:00+01:00,774.372
sc2015,y2030,2030-11-13T07:00:00+01:00,838.394
sc2015,y2030,2030-11-13T08:00:00+01:00,896.048
sc2015,y2030,2030-11-13T09:00:00+01:00,920.7
sc2015,y2030,2030-11-13T10:00:00+01:00,933.907
sc2015,y2030,2030-11-13T11:00:00+01:00,933.42
sc2015,y2030,2030-11-13T12:00:00+01:00,943.382
sc2015,y2030,2030-11-13T13:00:00+01:00,953.888
sc2015,y2030,2030-11-13T14:00:00+01:00,939.9
sc2015,y2030,2030-11-13T15:00:00+01:00,959.593
sc2015,y2030,2030-11-13T16:00:00+01:00,959.49
sc2015,y2030,2030-11-13T17:00:00+01:00,990.224
sc2015,y2030,2030-11-13T18:00:00+01:00,1057.423
sc2015,y2030,2030-11-13T19:00:00+01:00,1099.268
sc2015,y2030,2030-11-13T20:00:00+01:00,1107.51
sc2015,y2030,2030-11-13T21:00:00+01:00,1095.148
sc2015,y2030,2030-11-13T22:00:00+01:00,1055.915
sc2015,y2030,2030-11-13T23:00:00+01:00,1011.804
sc2015,y2030,2030-11-14T00:00:00+01:00,977.09
sc2015,y2030,2030-11-14T01:00:00+01:00,935.24
sc2015,y2030,2030-11-14T02:00:00+01:00,904.597
sc2015,y2030,2030-11-14T03:00:00+01:00,872.703
sc2015,y2030,2030-11-14T04:00:00+01:00,838.273
sc2015,y2030,2030-11-14T05:00:00+01:00,818.327
sc2015,y2030,2030-11-14T06:00:00+01:00,814.822
sc2015,y2030,2030-11-14T07:00:00+01:00,814.861
sc2015,y2030,2030-11-14T08:00:00+01:00,829.131
sc2015,y2030,2030-11-14T09:00:00+01:00,872.16
sc2015,y2030,2030-11-14T10:00:00+01:00,890.603
sc2015,y2030,2030-11-14T11:00:00+01:00,886.532
sc2015,y2030,2030-11-14T12:00:00+01:00,872.547
sc2015,y2030,2030-11-14T13:00:00+01:00,865.018
sc2015,y2030,2030-11-14T14:00:00+01:00,837.729
sc2015,y2030,2030-11-14T15:00:00+01:00,805.256
sc2015,y2030,2030-11-14T16:00:00+01:00,781.647
sc2015,y2030,2030-11-14T17:00:00+01:00,788.673
sc2015,y2030,2030-11-14T18:00:00+01:00,849.433
sc2015,y2030,2030-11-14T19:00:00+01:00,869.095
sc2015,y2030,2030-11-14T20:00:00+01:00,871.873
sc2015,y2030,2030-11-14T21:00:00+01:00,870.018
sc2015,y2030,2030-11-14T22:00:00+01:00,827.148
sc2015,y2030,2030-11-14T23:00:00+01:00,795.366
sc2015,y2030,2030-11-15T00:00:00+01:00,754.512
sc2015,y2030,2030-11-15T01:00:00+01:00,729.417
sc2015,y2030,2030-11-15T02:00:00+01:00,710.773
sc2015,y2030,2030-11-15T03:00:00+01:00,701.132
sc2015,y2030,2030-11-15T04:00:00+01:00,695.846
sc2015,y2030,2030-11-15T05:00:00+01:00,694.373
sc2015,y2030,2030-11-15T06:00:00+01:00,699.727
sc2015,y2030,2030-11-15T07:00:00+01:00,704.989
sc2015,y2030,2030-11-15T08:00:00+01:00,713.394
sc2015,y2030,2030-11-15T09:00:00+01:00,748.193
sc2015,y2030,2030-11-15T10:00:00+01:00,773.604
sc2015,y2030,2030-11-15T11:00:00+01:00,784.759
sc2015,y2030,2030-11-15T12:00:00+01:00,774.644
sc2015,y2030,2030-11-15T13:00:00+01:00,779.723
sc2015,y2030,2030-11-15T14:00:00+01:00,766.015
sc2015,y2030,2030-11-15T15:00:00+01:00,735.451
sc2015,y2030,2030-11-15T16:00:00+01:00,716.061
sc2015,y2030,2030-11-15T17:00:00+01:00,727.451
sc2015,y2030,2030-11-15T18:00:00+01:00,796.498
sc2015,y2030,2030-11-15T19:00:00+01:00,823.096
sc2015,y2030,2030-11-15T20:00:00+01:00,844.74
sc2015,y2030,2030-11-15T21:00:00+01:00,852.049
sc2015,y2030,2030-11-15T22:00:00+01:00,831.764
sc2015,y2030,2030-11-15T23:00:00+01:00,804.786
sc2015,y2030,2030-11-16T00:00:00+01:00,763.906
sc2015,y2030,2030-11-16T01:00:00+01:00,740.104
sc2015,y2030,2030-11-16T02:00:00+01:00,729.706
sc2015,y2030,2030-11-16T03:00:00+01:00,726.214
sc2015,y2030,2030-11-16T04:00:00+01:00,740.616
sc2015,y2030,2030-11-16T05:00:00+01:00,752.451
sc2015,y2030,2030-11-16T06:00:00+01:00,828.955
sc2015,y2030,2030-11-16T07:00:00+01:00,912.157
sc2015,y2030,2030-11-16T08:00:00+01:00,953.668
sc2015,y2030,2030-11-16T09:00:00+01:00,971.78
sc2015,y2030,2030-11-16T10:00:00+01:00,971.18
sc2015,y2030,2030-11-16T11:00:00+01:00,950.156
sc2015,y2030,2030-11-16T12:00:00+01:00,940.904
sc2015,y2030,2030-11-16T13:00:00+01:00,933.496
sc2015,y2030,2030-11-16T14:00:00+01:00,906.414
sc2015,y2030,2030-11-16T15:00:00+01:00,893.177
sc2015,y2030,2030-11-16T16:00:00+01:00,891.943
sc2015,y2030,2030-11-16T17:00:00+01:00,927.698
sc2015,y2030,2030-11-16T18:00:00+01:00,1005.133
sc2015,y2030,2030-11-16T19:00:00+01:00,1026.653
sc2015,y2030,2030-11-16T20:00:00+01:00,1035.645
sc2015,y2030,2030-11-16T21:00:00+01:00,1018.208
sc2015,y2030,2030-11-16T22:00:00+01:00,960.561
sc2015,y2030,2030-11-16T23:00:00+01:00,901.299
sc2015,y2030,2030-11-17T00:00:00+01:00,873.881
sc2015,y2030,2030-11-17T01:00:00+01:00,850.002
sc2015,y2030,2030-11-17T02:00:00+01:00,838.742
sc2015,y2030,2030-11-17T03:00:00+01:00,840.479
sc2015,y2030,2030-11-17T04:00:00+01:00,859.89
sc2015,y2030,2030-11-17T05:00:00+01:00,867.98
sc2015,y2030,2030-11-17T06:00:00+01:00,926.325
sc2015,y2030,2030-11-17T07:00:00+01:00,1002.78
sc2015,y2030,2030-11-17T08:00:00+01:00,1033.817
sc2015,y2030,2030-11-17T09:00:00+01:00,1040.316
sc2015,y2030,2030-11-17T10:00:00+01:00,1037.713
sc2015,y2030,2030-11-17T11:00:00+01:00,1023.202
sc2015,y2030,2030-11-17T12:00:00+01:00,1013.369
sc2015,y2030,2030-11-17T13:00:00+01:00,999.922
sc2015,y2030,2030-11-17T14:00:00+01:00,966.827
sc2015,y2030,2030-11-17T15:00:00+01:00,946.716
sc2015,y2030,2030-11-17T16:00:00+01:00,951.454
sc2015,y2030,2030-11-17T17:00:00+01:00,978.995
sc2015,y2030,2030-11-17T18:00:00+01:00,1038.213
sc2015,y2030,2030-11-17T19:00:00+01:00,1050.87
sc2015,y2030,2030-11-17T20:00:00+01:00,1053.016
sc2015,y2030,2030-11-17T21:00:00+01:00,1016.866
sc2015,y2030,2030-11-17T22:00:00+01:00,954.575
sc2015,y2030,2030-11-17T23:00:00+01:00,883.536
sc2015,y2030,2030-11-18T00:00:00+01:00,844.484
sc2015,y2030,2030-11-18T01:00:00+01:00,811.78
sc2015,y2030,2030-11-18T02:00:00+01:00,793.489
sc2015,y2030,2030-11-18T03:00:00+01:00,781.039
sc2015,y2030,2030-11-18T04:00:00+01:00,777.176
sc2015,y2030,2030-11-18T05:00:00+01:00,785.996
sc2015,y2030,2030-11-18T06:00:00+01:00,827.148
sc2015,y2030,2030-11-18T07:00:00+01:00,906.442
sc2015,y2030,2030-11-18T08:00:00+01:00,948.875
sc2015,y2030,2030-11-18T09:00:00+01:00,958.727
sc2015,y2030,2030-11-18T10:00:00+01:00,959.644
sc2015,y2030,2030-11-18T11:00:00+01:00,947.373
sc2015,y2030,2030-11-18T12:00:00+01:00,937.134
sc2015,y2030,2030-11-18T13:00:00+01:00,923.361
sc2015,y2030,2030-11-18T14:00:00+01:00,896.317
sc2015,y2030,2030-11-18T15:00:00+01:00,875.601
sc2015,y2030,2030-11-18T16:00:00+01:00,872.819
sc2015,y2030,2030-11-18T17:00:00+01:00,897.902
sc2015,y2030,2030-11-18T18:00:00+01:00,964.45
sc2015,y2030,2030-11-18T19:00:00+01:00,982.081
sc2015,y2030,2030-11-18T20:00:00+01:00,992.802
sc2015,y2030,2030-11-18T21:00:00+01:00,973.003
sc2015,y2030,2030-11-18T22:00:00+01:00,919.229
sc2015,y2030,2030-11-18T23:00:00+01:00,868.465
sc2015,y2030,2030-11-19T00:00:00+01:00,826.469
sc2015,y2030,2030-11-19T01:00:00+01:00,795.274
sc2015,y2030,2030-11-19T02:00:00+01:00,780.295
sc2015,y2030,2030-11-19T03:00:00+01:00,770.067
sc2015,y2030,2030-11-19T04:00:00+01:00,768.969
sc2015,y2030,2030-11-19T05:00:00+01:00,779.673
sc2015,y2030,2030-11-19T06:00:00+01:00,824.042
sc2015,y2030,2030-11-19T07:00:00+01:00,897.135
sc2015,y2030,2030-11-19T08:00:00+01:00,943.414
sc2015,y2030,2030-11-19T09:00:00+01:00,957.859
sc2015,y2030,2030-11-19T10:00:00+01:00,953.744
sc2015,y2030,2030-11-19T11:00:00+01:00,939.064
sc2015,y2030,2030-11-19T12:00:00+01:00,934.699
sc2015,y2030,2030-11-19T13:00:00+01:00,927.69
sc2015,y2030,2030-11-19T14:00:00+01:00,905.7
sc2015,y2030,2030-11-19T15:00:00+01:00,887.066
sc2015,y2030,2030-11-19T16:00:00+01:00,896.773
sc2015,y2030,2030-11-19T17:00:00+01:00,925.618
sc2015,y2030,2030-11-19T18:00:00+01:00,985.837
sc2015,y2030,2030-11-19T19:00:00+01:00,1017.167
sc2015,y2030,2030-11-19T20:00:00+01:00,1029.782
sc2015,y2030,2030-11-19T21:00:00+01:00,1010.202
sc2015,y2030,2030-11-19T22:00:00+01:00,963.526
sc2015,y2030,2030-11-19T23:00:00+01:00,918.781
sc2015,y2030,2030-11-20T00:00:00+01:00,891.007
sc2015,y2030,2030-11-20T01:00:00+01:00,849.254
sc2015,y2030,2030-11-20T02:00:00+01:00,839.475
sc2015,y2030,2030-11-20T03:00:00+01:00,833.967
sc2015,y2030,2030-11-20T04:00:00+01:00,839.17
sc2015,y2030,2030-11-20T05:00:00+01:00,858.777
sc2015,y2030,2030-11-20T06:00:00+01:00,916.828
sc2015,y2030,2030-11-20T07:00:00+01:00,998.66
sc2015,y2030,2030-11-20T08:00:00+01:00,1061.052
sc2015,y2030,2030-11-20T09:00:00+01:00,1082.139
sc2015,y2030,2030-11-20T10:00:00+01:00,1097.136
sc2015,y2030,2030-11-20T11:00:00+01:00,1128.545
sc2015,y2030,2030-11-20T12:00:00+01:00,1131.12
sc2015,y2030,2030-11-20T13:00:00+01:00,1136.32
sc2015,y2030,2030-11-20T14:00:00+01:00,1156.67
sc2015,y2030,2030-11-20T15:00:00+01:00,1201.185
sc2015,y2030,2030-11-20T16:00:00+01:00,1248.655
sc2015,y2030,2030-11-20T17:00:00+01:00,1304.066
sc2015,y2030,2030-11-20T18:00:00+01:00,1397.904
sc2015,y2030,2030-11-20T19:00:00+01:00,1444.114
sc2015,y2030,2030-11-20T20:00:00+01:00,1478.505
sc2015,y2030,2030-11-20T21:00:00+01:00,1497.427
sc2015,y2030,2030-11-20T22:00:00+01:00,1480.101
sc2015,y2030,2030-11-20T23:00:00+01:00,1452.334
sc2015,y2030,2030-11-21T00:00:00+01:00,1472.079
sc2015,y2030,2030-11-21T01:00:00+01:00,1431.291
sc2015,y2030,2030-11-21T02:00:00+01:00,1384.74
sc2015,y2030,2030-11-21T03:00:00+01:00,1373.086
sc2015,y2030,2030-11-21T04:00:00+01:00,1374.338
sc2015,y2030,2030-11-21T05:00:00+01:00,1379.521
sc2015,y2030,2030-11-21T06:00:00+01:00,1397.053
sc2015,y2030,2030-11-21T07:00:00+01:00,1436.861
sc2015,y2030,2030-11-21T08:00:00+01:00,1448.739
sc2015,y2030,2030-11-21T09:00:00+01:00,1482.843
sc2015,y2030,2030-11-21T10:00:00+01:00,1524.933
sc2015,y2030,2030-11-21T11:00:00+01:00,1557.867
sc2015,y2030,2030-11-21T12:00:00+01:00,1574.743
sc2015,y2030,2030-11-21T13:00:00+01:00,1583.562
sc2015,y2030,2030-11-21T14:00:00+01:00,1562.549
sc2015,y2030,2030-11-21T15:00:00+01:00,1525.865
sc2015,y2030,2030-11-21T16:00:00+01:00,1480.817
sc2015,y2030,2030-11-21T17:00:00+01:00,1460.977
sc2015,y2030,2030-11-21T18:00:00+01:00,1467.856
sc2015,y2030,2030-11-21T19:00:00+01:00,1438.653
sc2015,y2030,2030-11-21T20:00:00+01:00,1410.861
sc2015,y2030,2030-11-21T21:00:00+01:00,1367.2
sc2015,y2030,2030-11-21T22:00:00+01:00,1313.087
sc2015,y2030,2030-11-21T23:00:00+01:00,1252.587
sc2015,y2030,2030-11-22T00:00:00+01:00,1198.142
sc2015,y2030,2030-11-22T01:00:00+01:00,1161.652
sc2015,y2030,2030-11-22T02:00:00+01:00,1141.13
sc2015,y2030,2030-11-22T03:00:00+01:00,1127.321
sc2015,y2030,2030-11-22T04:00:00+01:00,1101.24
sc2015,y2030,2030-11-22T05:00:00+01:00,1094.863
sc2015,y2030,2030-11-22T06:00:00+01:00,1094.288
sc2015,y2030,2030-11-22T07:00:00+01:00,1093.915
sc2015,y2030,2030-11-22T08:00:00+01:00,1063.467
sc2015,y2030,2030-11-22T09:00:00+01:00,1076.086
sc2015,y2030,2030-11-22T10:00:00+01:00,1114.103
sc2015,y2030,2030-11-22T11:00:00+01:00,1119.389
sc2015,y2030,2030-11-22T12:00:00+01:00,1120.552
sc2015,y2030,2030-11-22T13:00:00+01:00,1141.081
sc2015,y2030,2030-11-22T14:00:00+01:00,1122.057
sc2015,y2030,2030-11-22T15:00:00+01:00,1099.021
sc2015,y2030,2030-11-22T16:00:00+01:00,1058.524
sc2015,y2030,2030-11-22T17:00:00+01:00,1036.217
sc2015,y2030,2030-11-22T18:00:00+01:00,1063.775
sc2015,y2030,2030-11-22T19:00:00+01:00,1071.696
sc2015,y2030,2030-11-22T20:00:00+01:00,1089.511
sc2015,y2030,2030-11-22T21:00:00+01:00,1111.601
sc2015,y2030,2030-11-22T22:00:00+01:00,1103.667
sc2015,y2030,2030-11-22T23:00:00+01:00,1070.086
sc2015,y2030,2030-11-23T00:00:00+01:00,1032.723
sc2015,y2030,2030-11-23T01:00:00+01:00,1007.152
sc2015,y2030,2030-11-23T02:00:00+01:00,998.746
sc2015,y2030,2030-11-23T03:00:00+01:00,995.14
sc2015,y2030,2030-11-23T04:00:00+01:00,994.884
sc2015,y2030,2030-11-23T05:00:00+01:00,1022.93
sc2015,y2030,2030-11-23T06:00:00+01:00,1066.705
sc2015,y2030,2030-11-23T07:00:00+01:00,1122.54
sc2015,y2030,2030-11-23T08:00:00+01:00,1148.77
sc2015,y2030,2030-11-23T09:00:00+01:00,1154.653
sc2015,y2030,2030-11-23T10:00:00+01:00,1151.553
sc2015,y2030,2030-11-23T11:00:00+01:00,1148.516
sc2015,y2030,2030-11-23T12:00:00+01:00,1148.676
sc2015,y2030,2030-11-23T13:00:00+01:00,1154.9
sc2015,y2030,2030-11-23T14:00:00+01:00,1129.433
sc2015,y2030,2030-11-23T15:00:00+01:00,1112.553
sc2015,y2030,2030-11-23T16:00:00+01:00,1115.946
sc2015,y2030,2030-11-23T17:00:00+01:00,1127.268
sc2015,y2030,2030-11-23T18:00:00+01:00,1169.116
sc2015,y2030,2030-11-23T19:00:00+01:00,1191.322
sc2015,y2030,2030-11-23T20:00:00+01:00,1196.887
sc2015,y2030,2030-11-23T21:00:00+01:00,1164.528
sc2015,y2030,2030-11-23T22:00:00+01:00,1114.354
sc2015,y2030,2030-11-23T23:00:00+01:00,1048.934
sc2015,y2030,2030-11-24T00:00:00+01:00,991.7
sc2015,y2030,2030-11-24T01:00:00+01:00,959.621
sc2015,y2030,2030-11-24T02:00:00+01:00,938.254
sc2015,y2030,2030-11-24T03:00:00+01:00,931.873
sc2015,y2030,2030-11-24T04:00:00+01:00,933.629
sc2015,y2030,2030-11-24T05:00:00+01:00,950.993
sc2015,y2030,2030-11-24T06:00:00+01:00,1007.748
sc2015,y2030,2030-11-24T07:00:00+01:00,1080.417
sc2015,y2030,2030-11-24T08:00:00+01:00,1124.697
sc2015,y2030,2030-11-24T09:00:00+01:00,1150.077
sc2015,y2030,2030-11-24T10:00:00+01:00,1159.228
sc2015,y2030,2030-11-24T11:00:00+01:00,1171.099
sc2015,y2030,2030-11-24T12:00:00+01:00,1175.96
sc2015,y2030,2030-11-24T13:00:00+01:00,1175.712
sc2015,y2030,2030-11-24T14:00:00+01:00,1158.448
sc2015,y2030,2030-11-24T15:00:00+01:00,1158.791
sc2015,y2030,2030-11-24T16:00:00+01:00,1155.191
sc2015,y2030,2030-11-24T17:00:00+01:00,1193.716
sc2015,y2030,2030-11-24T18:00:00+01:00,1256.301
sc2015,y2030,2030-11-24T19:00:00+01:00,1290.26
sc2015,y2030,2030-11-24T20:00:00+01:00,1299.167
sc2015,y2030,2030-11-24T21:00:00+01:00,1300.926
sc2015,y2030,2030-11-24T22:00:00+01:00,1265.461
sc2015,y2030,2030-11-24T23:00:00+01:00,1233.842
sc2015,y2030,2030-11-25T00:00:00+01:00,1145.421
sc2015,y2030,2030-11-25T01:00:00+01:00,1131.048
sc2015,y2030,2030-11-25T02:00:00+01:00,1139.602
sc2015,y2030,2030-11-25T03:00:00+01:00,1143.925
sc2015,y2030,2030-11-25T04:00:00+01:00,1154.534
sc2015,y2030,2030-11-25T05:00:00+01:00,1163.564
