,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-09-08T14:00:00+02:00,129.1805778,120.0144561,218.2634731,87.11365511,83.4018678,168.267691,154.6578043,207.1281112,216.520926,241.2661747,0,0,323.43078,240.0289121,387.7684265,123.7262433,0,412.0083905,219.5007355,158.3695915,0,0,0,0
sc01,y2030,2030-09-08T15:00:00+02:00,124.9578316,116.1635774,211.1823426,84.24070135,80.64801339,162.8685208,149.6953317,200.4042788,209.5734644,233.5247174,0,0,312.9751681,232.3271547,375.2484262,119.7562653,0,398.7883636,212.3799052,153.2880196,0,0,0,0
sc01,y2030,2030-09-08T16:00:00+02:00,123.1770324,114.6561254,208.2826101,82.98828745,79.44222172,160.7549799,147.7527389,197.6444128,206.8538345,230.4942728,0,0,308.7544726,229.3122509,370.219612,118.2021911,0,393.6132966,209.464632,151.2988047,0,0,0,0
sc01,y2030,2030-09-08T17:00:00+02:00,121.6272488,113.287722,205.7171042,81.91815032,78.41440634,158.8363937,145.9893324,195.2058723,204.3850655,227.7433586,0,0,304.9898504,226.575444,365.7214127,116.791466,0,388.9155817,206.8850189,149.4930765,0,0,0,0
sc01,y2030,2030-09-08T18:00:00+02:00,134.9464326,125.2223364,227.8949709,91.05406719,87.18121143,175.5694613,161.3689902,216.2764035,225.9165862,251.7356247,0,0,337.6258842,250.4446728,404.7553841,129.0951922,0,429.8869899,229.1859228,165.2418459,0,0,0,0
sc01,y2030,2030-09-08T19:00:00+02:00,154.6593606,142.9147876,260.7404402,104.5655176,100.1454726,200.3753723,184.1685407,247.4803052,257.835957,287.3029235,0,0,385.9750478,285.8295751,462.5891608,147.3348326,0,490.6249924,262.2137885,188.5885857,0,0,0,0
sc01,y2030,2030-09-08T20:00:00+02:00,163.1877124,150.4463658,274.8592417,110.4539347,105.8009543,210.9351109,193.8741827,260.9003005,271.4238559,302.4437252,0,0,406.693686,300.8927317,487.345346,155.0993462,0,516.480823,276.4102351,198.5271632,0,0,0,0
sc01,y2030,2030-09-08T21:00:00+02:00,144.4558935,133.6183124,243.6364965,97.6206087,93.48808361,187.341139,172.1885468,231.2389212,241.0639656,268.6141331,0,0,360.7247084,267.2366248,432.3551439,137.7508375,0,458.7102889,245.0140048,176.321072,0,0,0,0
sc01,y2030,2030-09-08T22:00:00+02:00,124.2136267,115.3959872,209.8683801,83.76554864,80.19660059,161.792312,148.7061691,199.161536,208.1886368,231.9816239,0,0,310.9885751,230.7919746,372.8503415,118.9649353,0,396.1532346,211.0580295,152.2751172,0,0,0,0
sc01,y2030,2030-09-08T23:00:00+02:00,102.8622842,96.24742973,174.3036754,69.12607173,66.1493471,134.9448499,124.030193,165.3735014,173.6422701,193.487101,0,0,258.6442066,192.4948594,310.2407668,99.22415436,0,330.4164341,175.2959169,127.0069176,0,0,0,0
sc01,y2030,2030-09-09T00:00:00+02:00,90.30591262,85.194387,153.5429834,60.44396256,57.80908461,119.4478003,109.7865812,145.6383495,153.7012136,171.2670667,0,0,228.1978586,170.388774,273.8690763,87.82926495,0,292.4714523,154.421276,112.4214591,0,0,0,0
sc01,y2030,2030-09-09T01:00:00+02:00,77.27504948,73.37858513,131.7416282,51.55472067,49.28527989,102.8813152,94.56003236,124.9333058,132.3840454,147.5136505,0,0,196.0424501,146.7571703,235.3794236,75.6480259,0,251.9079263,132.4981084,96.82947319,0,0,0,0
sc01,y2030,2030-09-09T02:00:00+02:00,70.8851338,67.70340911,121.1392107,47.15404194,45.06012208,94.92436741,87.24666122,114.8574511,122.1453257,136.1047915,0,0,180.4669403,135.4068182,216.7615514,69.79732898,0,232.4251055,121.837184,89.34058109,0,0,0,0
sc01,y2030,2030-09-09T03:00:00+02:00,66.12184544,63.35547226,113.1485878,43.91477269,41.9553251,88.82829103,81.64364981,107.2702449,114.3011098,127.3640937,0,0,168.6662696,126.7109445,202.6300279,65.31491985,0,217.4986831,113.8017369,83.60309741,0,0,0,0
sc01,y2030,2030-09-09T04:00:00+02:00,67.36866,64.34703685,115.131409,44.81402853,42.82391398,90.21852592,82.92143924,109.1610654,116.090015,129.3574452,0,0,171.5179877,128.6940737,206.0133064,66.3371514,0,220.9027141,115.7947805,84.91155378,0,0,0,0
sc01,y2030,2030-09-09T05:00:00+02:00,79.44206406,75.24296471,135.2925121,53.06824137,50.74113937,105.4952907,96.96258339,128.3112061,135.7476167,151.2616301,0,0,201.2270688,150.4859295,241.5635035,77.57006672,0,258.3083222,136.0682128,99.28968538,0,0,0,0
sc01,y2030,2030-09-09T06:00:00+02:00,106.3194404,99.42465908,180.1191873,71.46955992,68.39457046,139.399522,128.1245606,170.894219,179.3743849,199.8743147,0,0,267.2438886,198.8493181,320.5437059,102.4996485,0,341.3238296,181.1441839,131.1995502,0,0,0,0
sc01,y2030,2030-09-09T07:00:00+02:00,133.553642,123.928328,225.5416792,90.11484654,86.28201166,173.7551815,159.7014536,214.0431745,223.582035,249.1342677,0,0,334.1386677,247.856656,400.5744724,127.7611628,0,425.4446724,226.8192908,163.5342885,0,0,0,0
sc01,y2030,2030-09-09T08:00:00+02:00,146.3261569,135.5184403,246.9171641,98.8248479,94.63355591,190.0052359,174.6371653,234.3432882,244.4920314,272.433978,0,0,365.6704365,271.0368806,438.3194973,139.7097323,0,465.2334085,248.3142614,178.8284573,0,0,0,0
sc01,y2030,2030-09-09T09:00:00+02:00,159.9840301,147.821834,269.7074533,108.1701915,103.5983822,207.2553547,190.4920541,255.9920254,266.6888756,297.1676042,0,0,399.24205,295.6436678,478.4867445,152.3936432,0,507.470832,271.2313897,195.0638633,0,0,0,0
sc01,y2030,2030-09-09T10:00:00+02:00,168.9200717,155.8119678,284.5743158,114.3055675,109.4866407,218.4580167,200.7886183,270.1175354,281.1040656,313.2302445,0,0,421.1105762,311.6239356,504.6386415,160.6308946,0,534.9008791,286.1806248,205.6075451,0,0,0,0
sc01,y2030,2030-09-09T11:00:00+02:00,180.0098097,165.7886935,303.0694586,121.8983089,116.7708235,232.4460034,213.6452237,287.6870024,299.1033131,333.2865489,0,0,448.3482107,331.5773871,537.2246237,170.916179,0,569.1508758,304.7786203,218.772709,0,0,0,0
sc01,y2030,2030-09-09T12:00:00+02:00,180.5274179,166.310078,303.9740738,122.2331637,117.089553,233.1770168,214.3171109,288.5432418,300.0439553,334.3346931,0,0,449.7097093,332.6201562,538.8656273,171.4536887,0,570.9407835,305.6886107,219.4607216,0,0,0,0
sc01,y2030,2030-09-09T13:00:00+02:00,174.342884,160.7211313,293.6410434,118.0076421,113.0368855,225.3409677,207.11486,278.7287736,289.960804,323.0991816,0,0,434.4791483,321.4422628,520.63893,165.691888,0,551.7539871,295.2979624,212.0856167,0,0,0,0
sc01,y2030,2030-09-09T14:00:00+02:00,166.4377545,153.4769202,280.3587674,112.6417205,107.8950116,215.1841355,197.7795364,266.1186407,276.8913509,308.5360768,0,0,414.848852,306.9538404,497.1251391,158.2236291,0,526.8846848,281.9410036,202.5262453,0,0,0,0
sc01,y2030,2030-09-09T15:00:00+02:00,165.8811713,152.9187992,279.3879089,112.2807675,107.5513201,214.4016153,197.0603082,265.1995667,275.8844315,307.4140809,0,0,413.3889185,305.8375985,495.3660067,157.6482466,0,524.9686612,280.9643914,201.7897557,0,0,0,0
sc01,y2030,2030-09-09T16:00:00+02:00,167.9372602,154.857441,282.8829896,113.6573323,108.867927,217.1197112,199.558558,268.5147733,279.3819812,311.3113505,0,0,418.5828091,309.714882,501.5991691,159.6468464,0,531.6239985,284.479458,204.3479635,0,0,0,0
sc01,y2030,2030-09-09T17:00:00+02:00,166.8967924,153.9464787,281.1663436,112.936171,108.1749397,215.8424858,198.3846376,266.8826497,277.7384927,309.4800346,0,0,416.0678973,307.8929576,498.5959065,158.70771,0,528.4966745,282.7534208,203.1458689,0,0,0,0
sc01,y2030,2030-09-09T18:00:00+02:00,174.8612254,161.0717337,294.4196256,118.4030919,113.4214919,225.8325338,207.5666671,279.4748256,290.593334,323.8040006,0,0,435.5649593,322.1434673,521.9126928,166.0533337,0,552.9576012,296.0801589,212.5482671,0,0,0,0
sc01,y2030,2030-09-09T19:00:00+02:00,187.5200125,172.4285211,315.5081931,127.0811494,121.7483085,241.7554523,222.2017024,299.5096705,311.0823835,346.6346558,0,0,466.6053507,344.8570423,559.0412591,177.761362,0,591.9453355,317.2858067,227.5345434,0,0,0,0
sc01,y2030,2030-09-09T20:00:00+02:00,193.0211458,177.2412088,324.5816307,130.8953613,125.4136744,248.5031381,228.4036196,308.1365701,319.7650675,356.3096466,0,0,479.8960921,354.4824177,574.9119979,182.7228957,0,608.4672427,326.4088598,233.8853064,0,0,0,0
sc01,y2030,2030-09-09T21:00:00+02:00,169.9235061,156.4920014,286.0825174,115.0706396,110.2306808,219.4114659,201.6649503,271.562641,282.3309304,314.5973225,0,0,423.2146836,312.9840029,507.1073029,161.3319603,0,537.2354276,287.695837,206.5049091,0,0,0,0
sc01,y2030,2030-09-09T22:00:00+02:00,141.9929477,131.3644516,239.5005819,95.9476761,91.88485798,184.1810868,169.2840871,227.3121276,236.997722,264.0831759,0,0,354.6137612,262.7289032,425.0359414,135.4272697,0,450.9728081,240.8548547,173.3469052,0,0,0,0
sc01,y2030,2030-09-09T23:00:00+02:00,118.2461226,110.0643957,199.943406,79.66684988,76.2627964,154.3170909,141.8355615,189.7312456,198.569786,221.2634759,0,0,296.3915878,220.1287913,355.3951813,113.4684492,0,377.8499357,201.0780904,145.2396149,0,0,0,0
sc01,y2030,2030-09-10T00:00:00+02:00,97.2347794,91.41753583,165.0910946,65.1915194,62.36417294,128.17304,117.8061029,156.6090552,164.928544,183.7775205,0,0,245.1992446,182.8350717,294.2065834,94.24488231,0,313.8354581,166.0335435,120.6334493,0,0,0,0
sc01,y2030,2030-09-10T01:00:00+02:00,83.88598332,79.31618311,142.7598512,56.0844346,53.63135677,111.2061949,102.2115762,135.4006178,143.0962066,159.4500588,0,0,212.263723,158.6323662,254.7837387,81.76926094,0,272.2916389,143.5775438,104.664654,0,0,0,0
sc01,y2030,2030-09-10T02:00:00+02:00,76.85399741,73.06433291,131.0873167,51.24381886,48.98409723,102.4407142,94.15506823,124.3081517,131.8170954,146.8819063,0,0,195.112763,146.1286658,234.2812714,75.32405454,0,250.8291017,131.8405572,96.41478981,0,0,0,0
sc01,y2030,2030-09-10T03:00:00+02:00,72.0317446,68.66343724,122.9984197,47.96414804,45.84053658,96.2703862,88.48381088,116.6275853,123.8773352,138.034745,0,0,183.167411,137.3268745,219.9766763,70.7870487,0,235.7208722,123.7062901,90.60742237,0,0,0,0
sc01,y2030,2030-09-10T04:00:00+02:00,72.91492066,69.32840059,124.3751767,48.61424416,46.47006682,97.20270599,89.34072241,117.9426447,125.0770114,139.371527,0,0,185.126868,138.6568012,222.2926085,71.47257793,0,238.0036845,125.0899025,91.48489974,0,0,0,0
sc01,y2030,2030-09-10T05:00:00+02:00,86.19367054,81.30690758,146.5451895,57.69434212,55.17969549,113.9973138,104.7769428,139.0012497,146.6877199,163.4520307,0,0,217.7935107,162.6138152,261.3807188,83.82155421,0,279.1257755,147.3834052,107.2915894,0,0,0,0
sc01,y2030,2030-09-10T06:00:00+02:00,111.6359558,104.1996776,188.9800464,75.11235752,71.88968708,146.0943933,134.277935,179.3120351,187.989109,209.4735786,0,0,280.2890422,208.3993552,336.1486632,107.422348,0,357.7164188,190.0542699,137.5006054,0,0,0,0
sc01,y2030,2030-09-10T07:00:00+02:00,138.3338067,128.2216241,233.5086204,93.39014462,89.42452738,179.7746482,165.2340518,221.6117688,231.3276725,257.7651207,0,0,345.8677757,256.4432483,414.6051412,132.1872414,0,440.1835138,234.8304928,169.199669,0,0,0,0
sc01,y2030,2030-09-10T08:00:00+02:00,152.4182885,140.9900771,257.0707169,102.9990862,98.6385684,197.676809,181.6882436,243.9891632,254.3635411,283.43366,0,0,380.6187225,281.9801541,456.2010319,145.3505949,0,484.0174811,258.5242228,186.0487614,0,0,0,0
sc01,y2030,2030-09-10T09:00:00+02:00,166.0345888,153.2561321,279.7917178,112.3159447,107.5760643,214.8745768,197.4950155,265.5720767,276.4930217,308.0922242,0,0,414.0883284,306.5122641,496.2462548,157.9960124,0,526.1267213,281.371678,202.2348959,0,0,0,0
sc01,y2030,2030-09-10T10:00:00+02:00,172.7316909,159.2353666,290.9270147,116.9172326,111.9924274,223.2578335,205.2002147,276.1525992,287.2803005,320.1123349,0,0,430.4631606,318.4707333,515.82645,164.1601717,0,546.653372,292.5686163,210.1250198,0,0,0,0
sc01,y2030,2030-09-10T11:00:00+02:00,181.4797088,167.1088807,305.5192903,122.905462,117.7371461,234.2969874,215.3464958,290.0143426,301.485094,335.9405333,0,0,451.9549074,334.2177613,541.5390496,172.2771966,0,573.6830645,307.2420622,220.5148116,0,0,0,0
sc01,y2030,2030-09-10T12:00:00+02:00,181.6155631,167.2873938,305.7876492,122.9787447,117.8049078,234.5472738,215.5765384,290.2661384,301.8071538,336.2993999,0,0,452.3796954,334.5747875,542.0595353,172.4612307,0,574.2958982,307.5122615,220.7503752,0,0,0,0
sc01,y2030,2030-09-10T13:00:00+02:00,174.1444378,160.5428972,293.3102997,117.8716697,112.9064254,225.0910725,206.8851768,278.414567,289.6392476,322.7408758,0,0,433.99222,321.0857945,520.0564535,165.5081415,0,551.1421111,294.965381,211.850421,0,0,0,0
sc01,y2030,2030-09-10T14:00:00+02:00,169.3980568,156.1357103,285.2926047,114.6700759,109.8411364,218.9119238,201.2058123,270.8057862,281.6881373,313.8810672,0,0,422.1125571,312.2714207,505.814175,160.9646499,0,536.012284,286.9022512,206.0347517,0,0,0,0
sc01,y2030,2030-09-10T15:00:00+02:00,169.2042629,155.9034277,284.9263948,114.5577006,109.7359451,218.5862491,200.9064791,270.4611283,281.2690706,313.4141072,0,0,421.5428005,311.8068554,505.1198958,160.7251832,0,535.2148601,286.5336467,205.7282345,0,0,0,0
sc01,y2030,2030-09-10T16:00:00+02:00,170.6181505,157.2652777,287.35114,115.4942387,110.6303641,220.4956471,202.6614404,272.7595164,283.7260164,316.1518469,0,0,425.1609195,314.5305554,509.4680787,162.1291523,0,539.8900771,288.9724316,207.5253149,0,0,0,0
sc01,y2030,2030-09-10T17:00:00+02:00,170.0232911,156.7545378,286.3771748,115.0784015,110.2303231,219.7795581,202.0032703,271.8329394,282.8045785,315.1251018,0,0,423.7393986,313.5090756,507.7727591,161.6026163,0,538.1367122,287.993201,206.8513488,0,0,0,0
sc01,y2030,2030-09-10T18:00:00+02:00,178.6863488,164.5072612,300.7948314,121.0240098,115.9361564,230.6493559,211.9938933,285.531271,296.7914506,330.7104735,0,0,444.9506788,329.0145223,533.1401384,169.5951146,0,564.7517317,302.4907824,217.0817467,0,0,0,0
sc01,y2030,2030-09-10T19:00:00+02:00,190.1515635,174.7920438,319.8941116,128.8842492,123.4783097,245.0692573,225.2474791,303.676293,315.3464709,351.3860675,0,0,473.0623973,349.5840877,566.7653487,180.1979833,0,600.0592846,321.6960914,230.6534187,0,0,0,0
sc01,y2030,2030-09-10T20:00:00+02:00,194.9948446,179.0138827,327.8711286,132.2477104,126.7111986,250.9885365,230.6879931,311.2615931,322.9631904,359.8732693,0,0,484.7389639,358.0277653,580.705169,184.5503945,0,614.5528136,329.7166326,236.224505,0,0,0,0
sc01,y2030,2030-09-10T21:00:00+02:00,171.933245,158.2970447,289.4320822,116.4476829,111.551898,221.9422482,203.991037,274.7447276,285.5874518,318.2260177,0,0,428.1459873,316.5940894,513.0062587,163.1928296,0,543.4321225,291.0640106,208.8868218,0,0,0,0
sc01,y2030,2030-09-10T22:00:00+02:00,144.4942537,133.610995,243.6694253,97.6615339,93.52923508,187.3308795,172.1791173,231.2725289,241.0507641,268.5994229,0,0,360.7512251,267.22199,432.3777378,137.7432938,0,458.6851683,245.0468582,176.311416,0,0,0,0
sc01,y2030,2030-09-10T23:00:00+02:00,118.2681576,110.0841864,199.980131,79.68194796,76.2772824,154.3448387,141.861065,189.7661344,198.6054909,221.3032613,0,0,296.4456552,220.1683728,355.4598582,113.488852,0,377.9178771,201.1150196,145.2657305,0,0,0,0
sc01,y2030,2030-09-11T00:00:00+02:00,97.1335866,91.32664975,164.9224401,65.12218362,62.29764807,128.045612,117.6889817,156.4488333,164.7645743,183.5948114,0,0,244.9509476,182.6532995,293.9095639,94.15118532,0,313.5234471,165.8639519,120.5135172,0,0,0,0
sc01,y2030,2030-09-11T01:00:00+02:00,83.34805498,78.83304377,141.863304,55.71585407,53.27771869,110.5288036,101.588974,134.5488979,142.2245635,158.4787993,0,0,210.9438062,157.6660875,253.2048194,81.27117914,0,270.6330265,142.6760157,104.0271093,0,0,0,0
sc01,y2030,2030-09-11T02:00:00+02:00,75.9459663,72.24878646,129.5739315,50.6216494,48.38715086,101.2972676,93.1041063,122.8704358,130.3457487,145.2424057,0,0,192.8847237,144.4975729,231.6160319,74.483285,0,248.0293391,130.3187643,95.33860479,0,0,0,0
sc01,y2030,2030-09-11T03:00:00+02:00,70.93250421,67.67615652,121.1663524,47.21096481,45.1178878,94.88615757,87.21154191,114.8871213,122.0961587,136.0500054,0,0,180.4702008,135.3523131,216.7502023,69.76923353,0,232.3315477,121.8640447,89.30461895,0,0,0,0
sc01,y2030,2030-09-11T04:00:00+02:00,71.73465619,68.26834824,122.4080693,47.80554443,45.69415222,95.71644703,87.97467558,116.0738926,123.1645458,137.2404939,0,0,182.2308487,136.5366965,218.8283137,70.37974046,0,234.3645357,123.1118667,90.08606778,0,0,0,0
sc01,y2030,2030-09-11T05:00:00+02:00,80.73889059,76.40770706,137.4538896,53.9568077,51.59368274,107.1283316,98.46354006,130.3645148,137.848956,153.6031225,0,0,204.4090969,152.8154142,245.3699295,78.77083203,0,262.3068707,138.241598,100.826665,0,0,0,0
sc01,y2030,2030-09-11T06:00:00+02:00,105.7313803,98.89649398,179.1390872,71.06662984,68.00797539,138.6590019,127.4439355,169.9631239,178.4215097,198.8125395,0,0,265.8009634,197.792988,318.8176405,101.9551484,0,339.5106442,180.1586387,130.50259,0,0,0,0
sc01,y2030,2030-09-11T07:00:00+02:00,130.5090609,121.1938432,220.4673775,88.02874474,84.28048156,169.9212647,156.1776331,209.222588,218.6486863,243.6371075,0,0,326.668168,242.3876865,391.6380633,124.9421064,0,416.0572143,221.7167986,159.9258962,0,0,0,0
sc01,y2030,2030-09-11T08:00:00+02:00,142.4872298,132.0705151,240.5189524,96.1944719,92.10981683,185.1710314,170.1939627,228.264987,238.2715478,265.5025818,0,0,356.250847,264.1410301,427.0515355,136.1551702,0,453.3967167,241.8805041,174.2786178,0,0,0,0
sc01,y2030,2030-09-11T09:00:00+02:00,156.3955388,144.5988372,263.7266345,105.7114104,101.2392814,202.7365139,186.3387076,250.3102475,260.8741907,290.688384,0,0,390.4369557,289.1976743,467.9538581,149.0709661,0,496.4063171,265.2173442,190.8108366,0,0,0,0
sc01,y2030,2030-09-11T10:00:00+02:00,163.5908725,151.0255574,275.6923173,110.6540792,105.9831857,211.7471733,194.6205637,261.6796367,272.4687891,303.6080794,0,0,408.0343005,302.0511149,488.9964551,155.6964509,0,518.4691817,277.2492817,199.2914572,0,0,0,0
sc01,y2030,2030-09-11T11:00:00+02:00,172.8565082,159.363969,291.1472892,116.9969726,112.0681901,223.4381421,205.3659394,276.3609416,287.5123152,320.3708655,0,0,430.796128,318.7279379,516.2283588,164.2927515,0,547.0948625,292.7902167,210.2947219,0,0,0,0
sc01,y2030,2030-09-11T12:00:00+02:00,174.1164868,160.5521122,293.2891887,117.8404887,112.8749595,225.1039925,206.8970519,278.3926009,289.6558727,322.759401,0,0,433.979184,321.1042245,520.0483575,165.5176415,0,551.1737462,294.9443651,211.8625811,0,0,0,0
sc01,y2030,2030-09-11T13:00:00+02:00,166.4564888,153.6379801,280.4970514,112.604001,107.8523108,215.4099515,197.9870878,266.2419811,277.1819229,308.8598569,0,0,415.1282711,307.2759603,497.4908996,158.3896703,0,527.4376018,282.080948,202.7387778,0,0,0,0
sc01,y2030,2030-09-11T14:00:00+02:00,160.3610319,148.0191231,270.2308964,108.4780403,103.9001292,207.5319665,190.7462927,256.4971634,267.0448098,297.5642166,0,0,399.9383755,296.0382462,479.2888333,152.5970342,0,508.1481238,271.7568668,195.3242037,0,0,0,0
sc01,y2030,2030-09-11T15:00:00+02:00,158.7747595,146.5361886,267.5438892,107.4115594,102.8795123,205.4528005,188.8352946,253.947748,264.3694124,294.5830595,0,0,395.9518895,293.0723772,474.5073721,151.0682357,0,503.0572247,269.0545716,193.3673416,0,0,0,0
sc01,y2030,2030-09-11T16:00:00+02:00,159.2211125,147.0290491,268.3560768,107.6851571,103.1378669,206.1438216,189.4704243,254.7142064,265.2585939,295.5738617,0,0,397.1959653,294.0580984,476.0156618,151.5763394,0,504.7492101,269.8718403,194.0177144,0,0,0,0
sc01,y2030,2030-09-11T17:00:00+02:00,160.6518082,148.3375578,270.7580366,108.6572003,104.0694408,207.9784315,191.1566466,256.9947581,267.6193053,298.2043687,0,0,400.7445562,296.6751155,480.2657213,152.9253173,0,509.2413065,272.2872898,195.7444061,0,0,0,0
sc01,y2030,2030-09-11T18:00:00+02:00,169.7789064,156.5070583,285.949094,114.9207622,110.0803378,219.4325766,201.6843535,271.4278205,282.3580948,314.6275914,0,0,423.0944543,313.0141165,506.9951453,161.3474827,0,537.2871176,287.5625687,206.5247779,0,0,0,0
sc01,y2030,2030-09-11T19:00:00+02:00,181.8722642,167.3560065,306.0952794,123.211396,118.035437,234.6434731,215.6649568,290.5674025,301.9309396,336.4373327,0,0,452.7474501,334.7120131,542.4640721,172.5319655,0,574.5314451,307.8205991,220.8409159,0,0,0,0
sc01,y2030,2030-09-11T20:00:00+02:00,185.7490236,170.7097657,312.461427,125.9126108,120.6329274,239.3456508,219.9868114,296.6223766,307.981536,343.1794258,0,0,462.0524587,341.4195313,553.5669723,175.9894492,0,586.0448656,314.2213215,225.2664949,0,0,0,0
sc01,y2030,2030-09-11T21:00:00+02:00,166.9495987,153.8209921,281.1260052,113.0329623,108.2756121,215.6665456,198.2229279,266.8539544,277.5120991,309.2277675,0,0,415.9175961,307.6419842,498.3783342,158.5783423,0,528.06588,282.7117887,202.9802782,0,0,0,0
sc01,y2030,2030-09-11T22:00:00+02:00,140.6025048,130.1156278,237.183177,94.99496514,90.97077046,182.4301586,167.6747782,225.110593,234.7446893,261.5726539,0,0,351.2020261,260.2312557,420.9547338,134.1398225,0,446.6856089,238.5245752,171.6989727,0,0,0,0
sc01,y2030,2030-09-11T23:00:00+02:00,117.130037,109.0619854,198.0832633,78.90212455,75.52907345,152.9116498,140.5437957,187.96411,196.761314,219.2483213,0,0,293.6530444,218.1239709,352.1192634,112.4350366,0,374.4086717,199.2076137,143.9168468,0,0,0,0
sc01,y2030,2030-09-12T00:00:00+02:00,96.9290572,91.14295203,164.5815577,64.98204309,62.16318891,127.7880565,117.4522578,156.1249951,164.4331609,183.2255221,0,0,244.449093,182.2859041,293.3092322,93.96180623,0,312.8928147,165.5211757,120.2711119,0,0,0,0
sc01,y2030,2030-09-12T01:00:00+02:00,82.15004695,77.75705507,139.8666239,54.89499671,52.49013933,109.0202009,100.2023906,132.6520518,140.2833468,156.3157293,0,0,208.0042494,155.5141101,249.688444,80.16191244,0,266.9391684,140.668243,102.6072479,0,0,0,0
sc01,y2030,2030-09-12T02:00:00+02:00,74.57549537,71.01790053,127.2898133,49.68262302,47.48619311,99.57148941,91.51791309,120.7005235,128.1250783,142.7679443,0,0,189.5219941,142.035801,227.593446,73.21433044,0,243.8037204,128.0219566,93.71434295,0,0,0,0
sc01,y2030,2030-09-12T03:00:00+02:00,69.01825705,65.95687897,117.9759404,45.89935102,43.85944754,92.4756241,84.99597807,111.85623,118.9943693,132.5937258,0,0,175.7732055,131.913758,211.1315323,67.99678245,0,226.4292856,118.6559082,87.03588157,0,0,0,0
sc01,y2030,2030-09-12T04:00:00+02:00,68.89005564,65.71347553,117.6670684,45.85646628,43.82409075,92.13435745,84.68231383,111.5699418,118.5552394,132.1044096,0,0,175.2510418,131.4269511,210.4788843,67.74585106,0,225.593684,118.3445269,86.71468935,0,0,0,0
sc01,y2030,2030-09-12T05:00:00+02:00,74.19113529,70.52685276,126.5409641,49.47038277,47.2891399,98.88301009,90.88511957,119.9972356,127.2391674,141.7807865,0,0,188.3428455,141.0537056,226.1510551,72.70809564,0,242.1179585,127.2680451,93.06636241,0,0,0,0
sc01,y2030,2030-09-12T06:00:00+02:00,91.90222047,86.47585967,156.0904874,61.59109439,58.91658327,121.2445043,111.4379635,148.0669541,156.0131489,173.8432231,0,0,231.8683026,172.9517194,278.2264954,89.1503708,0,296.8707347,156.9819911,114.1124746,0,0,0,0
sc01,y2030,2030-09-12T07:00:00+02:00,112.0954036,104.655651,189.7779486,75.41197953,72.17520683,146.7336962,134.8655297,180.0676305,188.8117415,210.3902262,0,0,281.4865088,209.311302,337.5905691,107.8924237,0,359.2817709,190.8568728,138.1023023,0,0,0,0
sc01,y2030,2030-09-12T08:00:00+02:00,128.318633,119.3450162,216.9046244,86.48635933,82.79527636,167.3290947,153.7951239,205.8313754,215.3131734,239.9203932,0,0,321.4853086,238.6900322,385.4640801,123.0360991,0,409.71021,218.1349854,157.4862068,0,0,0,0
sc01,y2030,2030-09-12T09:00:00+02:00,144.2873407,133.7238815,243.5463043,97.4150525,93.27926231,187.4891533,172.3245894,231.1389338,241.2544252,268.8263596,0,0,360.7270251,267.4477628,432.4140543,137.8596715,0,459.0727063,244.9249011,176.4603796,0,0,0,0
sc01,y2030,2030-09-12T10:00:00+02:00,151.2187808,139.9135862,255.0721645,102.1769053,97.849681,196.1675023,180.3010131,242.0904915,252.4214184,281.2695805,0,0,377.6768533,279.8271724,452.6820749,144.2408105,0,480.321899,256.5145725,184.6282374,0,0,0,0
sc01,y2030,2030-09-12T11:00:00+02:00,158.8372648,146.7726115,267.7818836,107.3911947,102.8518356,205.78428,189.1399633,254.1638062,264.7959486,295.0583427,0,0,396.3970585,293.5452229,475.0792833,151.3119706,0,503.868862,269.2950032,193.6793224,0,0,0,0
sc01,y2030,2030-09-12T12:00:00+02:00,155.8806832,144.173659,262.8961827,105.3455862,100.8866071,202.1403879,185.7907978,249.5192452,260.1071168,289.8336445,0,0,389.2339252,288.347318,466.522897,148.6326382,0,494.9466851,264.382509,190.2497768,0,0,0,0
sc01,y2030,2030-09-12T13:00:00+02:00,152.1373712,140.7772911,256.6318554,102.7927537,98.4388169,197.3784701,181.414035,243.5700449,253.979649,283.0058945,0,0,379.9933992,281.5545823,455.4616377,145.131228,0,483.2869891,258.0831676,185.7679718,0,0,0,0
sc01,y2030,2030-09-12T14:00:00+02:00,142.8483123,132.2901065,241.0430306,96.4785843,92.38713771,185.4789123,170.4769414,228.7686908,238.667718,265.9440286,0,0,356.9673508,264.580213,427.8857584,136.3815531,0,454.1505719,242.4068461,174.5683879,0,0,0,0
sc01,y2030,2030-09-12T15:00:00+02:00,140.2015097,129.8546586,236.5884727,94.68544375,90.66932028,182.0642636,167.3384777,224.5401024,234.2738687,261.048025,0,0,350.3786375,259.7093173,419.9914442,133.8707821,0,445.7897043,237.9271806,171.354601,0,0,0,0
sc01,y2030,2030-09-12T16:00:00+02:00,139.903362,129.6788472,236.1598259,94.44892063,90.43823463,181.8177653,167.1119166,224.1277679,233.9566832,260.6945899,0,0,349.7959292,259.3576946,419.3144865,133.6895333,0,445.1861458,237.4967213,171.1226026,0,0,0,0
