,,,Area_1,Area_2,Area_3
2030,sc01,11-03 01:00:00+01:00,46.28958437,48.89815835,54.2771275
2030,sc01,11-03 02:00:00+01:00,46.20144731,48.18038722,53.2628124
2030,sc01,11-03 03:00:00+01:00,46.92417119,48.15795686,53.24027204
2030,sc01,11-03 04:00:00+01:00,49.42726373,49.21218322,55.33652325
2030,sc01,11-03 05:00:00+01:00,54.4334488,52.30757124,58.83027525
2030,sc01,11-03 06:00:00+01:00,55.82601435,52.68888714,66.69685225
2030,sc01,11-03 07:00:00+01:00,55.6144854,54.57303635,74.1351629
2030,sc01,11-03 08:00:00+01:00,55.70262245,56.81607115,78.93625435
2030,sc01,11-03 09:00:00+01:00,56.86603165,59.0366756,82.0919013
2030,sc01,11-03 10:00:00+01:00,58.0646957,60.04604125,84.34593485
2030,sc01,11-03 11:00:00+01:00,59.19285006,61.0554069,86.1266213
2030,sc01,11-03 12:00:00+01:00,60.44439635,61.45915315,86.6225087
2030,sc01,11-03 13:00:00+01:00,61.59017815,62.01991186,86.98315405
2030,sc01,11-03 14:00:00+01:00,62.36578425,62.15449395,87.23109775
2030,sc01,11-03 15:00:00+01:00,62.824097,61.50401385,85.81105665
2030,sc01,11-03 16:00:00+01:00,64.1285255,62.76011334,85.42787096
2030,sc01,11-03 17:00:00+01:00,69.16996535,68.30040925,88.89908255
2030,sc01,11-03 18:00:00+01:00,67.17806781,67.8518023,88.2904935
2030,sc01,11-03 19:00:00+01:00,63.3176645,67.1116008,86.08154066
2030,sc01,11-03 20:00:00+01:00,59.42200646,65.33960335,82.99351469
2030,sc01,11-03 21:00:00+01:00,53.7283523,61.86289941,78.507988
2030,sc01,11-03 22:00:00+01:00,49.63879268,57.73571541,70.57378995
2030,sc01,11-03 23:00:00+01:00,48.05232558,54.2590115,63.1354793
2030,sc01,11-04 00:00:00+01:00,47.25909203,51.79167325,57.7257988
2030,sc01,11-04 01:00:00+01:00,46.92417119,50.35613095,55.8098703
2030,sc01,11-04 02:00:00+01:00,46.78315191,49.5262081,54.2771275
2030,sc01,11-04 03:00:00+01:00,47.59401286,49.57106878,53.1951914
2030,sc01,11-04 04:00:00+01:00,50.41439881,50.62529515,54.3447485
2030,sc01,11-04 05:00:00+01:00,55.4558387,53.54124035,58.06390385
2030,sc01,11-04 06:00:00+01:00,56.7602672,53.63096175,67.3730623
2030,sc01,11-04 07:00:00+01:00,56.3548367,55.2908075,73.39133185
2030,sc01,11-04 08:00:00+01:00,56.12568035,57.33196915,79.07149635
2030,sc01,11-04 09:00:00+01:00,57.09518805,58.90209351,82.6554097
2030,sc01,11-04 10:00:00+01:00,57.58875555,60.18062335,84.72912055
2030,sc01,11-04 11:00:00+01:00,59.0870856,60.80867305,85.31516926
2030,sc01,11-04 12:00:00+01:00,60.17998515,61.1451283,85.6081936
2030,sc01,11-04 13:00:00+01:00,60.9908461,61.86289941,85.81105665
2030,sc01,11-04 14:00:00+01:00,62.31290204,61.63859595,85.38279026
2030,sc01,11-04 15:00:00+01:00,62.4186665,61.2348497,84.6389592
2030,sc01,11-04 16:00:00+01:00,63.17664525,62.73768299,83.28653905
2030,sc01,11-04 17:00:00+01:00,64.4281915,67.62749879,87.09585575
2030,sc01,11-04 18:00:00+01:00,61.27288471,65.833071,85.08976591
2030,sc01,11-04 19:00:00+01:00,59.47488865,65.0928695,82.272224
2030,sc01,11-04 20:00:00+01:00,57.906049,63.79190935,79.8604081
2030,sc01,11-04 21:00:00+01:00,53.04088326,61.32457105,75.69044605
2030,sc01,11-04 22:00:00+01:00,49.30387185,57.3543995,68.6353211
2030,sc01,11-04 23:00:00+01:00,47.80554181,53.98984731,62.5043499
2030,sc01,11-05 00:00:00+01:00,46.99468085,51.3654966,58.13152485
2030,sc01,11-05 01:00:00+01:00,46.85366155,50.22154885,55.78732995
2030,sc01,11-05 02:00:00+01:00,46.6245052,49.4364867,54.45745015
2030,sc01,11-05 03:00:00+01:00,47.45299357,49.54863844,54.05172415
2030,sc01,11-05 04:00:00+01:00,50.2381247,50.7598772,56.17051565
2030,sc01,11-05 05:00:00+01:00,55.15617271,53.15992445,58.8077349
2030,sc01,11-05 06:00:00+01:00,56.6545027,53.63096175,66.44890855
2030,sc01,11-05 07:00:00+01:00,55.82601435,55.24594681,72.7151218
2030,sc01,11-05 08:00:00+01:00,55.52634836,56.614198,78.710851
2030,sc01,11-05 09:00:00+01:00,56.3019545,58.3861955,82.31730465
2030,sc01,11-05 10:00:00+01:00,57.13044285,58.9918149,84.7065802
2030,sc01,11-05 11:00:00+01:00,58.15283274,59.9787502,85.6758146
2030,sc01,11-05 12:00:00+01:00,59.2633597,60.15819301,86.66758935
2030,sc01,11-05 13:00:00+01:00,59.54539829,60.18062335,86.19424235
2030,sc01,11-05 14:00:00+01:00,60.21524,59.8441681,86.75775069
2030,sc01,11-05 15:00:00+01:00,60.44439635,59.14882735,85.7208953
2030,sc01,11-05 16:00:00+01:00,62.50680355,61.50401385,85.22500791
2030,sc01,11-05 17:00:00+01:00,67.56587086,67.4256257,89.3724296
2030,sc01,11-05 18:00:00+01:00,65.41532654,67.64992915,88.6736792
2030,sc01,11-05 19:00:00+01:00,62.43629391,66.93215806,86.30694401
2030,sc01,11-05 20:00:00+01:00,58.8226744,65.0928695,83.60210376
2030,sc01,11-05 21:00:00+01:00,53.11139285,61.8180387,78.710851
2030,sc01,11-05 22:00:00+01:00,49.33912667,57.80300645,73.16592851
2030,sc01,11-05 23:00:00+01:00,47.52350321,54.05713835,66.17842455
2030,sc01,11-06 00:00:00+01:00,46.97705344,51.34306624,59.82205
2030,sc01,11-06 01:00:00+01:00,46.57162296,49.9972454,55.90003165
2030,sc01,11-06 02:00:00+01:00,46.58925037,49.16732253,53.4656754
2030,sc01,11-06 03:00:00+01:00,47.29434686,49.32433496,53.03740904
2030,sc01,11-06 04:00:00+01:00,50.18524245,50.42342199,54.07426446
2030,sc01,11-06 05:00:00+01:00,55.15617271,53.54124035,59.59664666
2030,sc01,11-06 06:00:00+01:00,56.49585601,54.23658116,67.2378203
2030,sc01,11-06 07:00:00+01:00,55.52634836,55.55997164,73.81959825
2030,sc01,11-06 08:00:00+01:00,55.13854525,56.68148905,78.80101235
2030,sc01,11-06 09:00:00+01:00,55.79075951,57.82543679,83.64718445
2030,sc01,11-06 10:00:00+01:00,56.4606012,58.65535965,86.17170201
2030,sc01,11-06 11:00:00+01:00,57.4829911,59.0815363,87.72698516
2030,sc01,11-06 12:00:00+01:00,58.31147945,56.63662835,88.5384372
2030,sc01,11-06 13:00:00+01:00,58.85792925,56.88336221,89.21464725
2030,sc01,11-06 14:00:00+01:00,59.8098095,57.28710845,89.01178425
2030,sc01,11-06 15:00:00+01:00,60.19761255,58.9918149,88.1552515
2030,sc01,11-06 16:00:00+01:00,62.50680355,60.76381236,87.29871875
2030,sc01,11-06 17:00:00+01:00,67.54824346,66.9097277,90.4994464
2030,sc01,11-06 18:00:00+01:00,65.36244435,67.26861325,89.77815566
2030,sc01,11-06 19:00:00+01:00,61.92509895,66.61813315,87.34379944
2030,sc01,11-06 20:00:00+01:00,58.5230084,64.8909964,84.5938785
2030,sc01,11-06 21:00:00+01:00,53.3229218,61.6161656,79.8604081
2030,sc01,11-06 22:00:00+01:00,49.0923429,58.27404376,73.05322685
2030,sc01,11-06 23:00:00+01:00,47.66452251,54.550606,65.7501582
2030,sc01,11-07 00:00:00+01:00,46.83603413,51.81410354,59.41632395
2030,sc01,11-07 01:00:00+01:00,46.69501485,50.62529515,56.35083835
2030,sc01,11-07 02:00:00+01:00,46.53636814,49.84023296,54.2095065
2030,sc01,11-07 03:00:00+01:00,47.08281791,49.86266331,53.53329646
2030,sc01,11-07 04:00:00+01:00,50.04422316,50.9841807,54.1418855
2030,sc01,11-07 05:00:00+01:00,55.01515341,53.6533921,59.55156595
2030,sc01,11-07 06:00:00+01:00,56.5134834,53.5636707,67.62100599
2030,sc01,11-07 07:00:00+01:00,55.54397575,55.2010861,74.29294526
2030,sc01,11-07 08:00:00+01:00,55.38532905,56.63662835,79.8604081
2030,sc01,11-07 09:00:00+01:00,56.5134834,58.31890445,84.1205315
2030,sc01,11-07 10:00:00+01:00,56.9365413,59.9787502,85.87867766
2030,sc01,11-07 11:00:00+01:00,58.25859725,60.69652135,86.91553304
2030,sc01,11-07 12:00:00+01:00,59.6864176,60.09090195,87.14093641
2030,sc01,11-07 13:00:00+01:00,60.88508166,60.1133323,87.23109775
2030,sc01,11-07 14:00:00+01:00,61.71357,59.82173775,86.96061375
2030,sc01,11-07 15:00:00+01:00,62.03086345,58.87966315,85.56311295
2030,sc01,11-07 16:00:00+01:00,63.5644483,60.74138201,85.02214491
2030,sc01,11-07 17:00:00+01:00,65.8736393,66.2592476,88.8540019
2030,sc01,11-07 18:00:00+01:00,63.00037111,65.99008345,87.65936415
2030,sc01,11-07 19:00:00+01:00,60.4091415,65.67605856,84.45863651
2030,sc01,11-07 20:00:00+01:00,57.30671695,63.97135209,82.04682065
2030,sc01,11-07 21:00:00+01:00,53.34054925,61.50401385,77.65145525
2030,sc01,11-07 22:00:00+01:00,49.6740475,58.65535965,71.520484
2030,sc01,11-07 23:00:00+01:00,47.82316923,55.2908075,64.66822211
2030,sc01,11-08 00:00:00+01:00,46.85366155,50.6477255,59.93475165
2030,sc01,11-08 01:00:00+01:00,46.36009402,48.87572801,55.90003165
2030,sc01,11-08 02:00:00+01:00,46.28958437,47.843932,52.90216705
2030,sc01,11-08 03:00:00+01:00,46.43060366,47.30560365,51.91039231
2030,sc01,11-08 04:00:00+01:00,47.01230826,47.39532505,50.98623855
2030,sc01,11-08 05:00:00+01:00,48.31673677,48.58413348,53.10503005
2030,sc01,11-08 06:00:00+01:00,49.21573479,46.67755391,55.08857954
2030,sc01,11-08 07:00:00+01:00,50.8198293,46.99157878,59.4614046
2030,sc01,11-08 08:00:00+01:00,52.2652771,49.70565088,66.5390699
2030,sc01,11-08 09:00:00+01:00,53.65784266,52.1505588,72.48971845
2030,sc01,11-08 10:00:00+01:00,54.4510762,54.1244294,76.0285511
2030,sc01,11-08 11:00:00+01:00,55.5792306,56.86093185,77.5612939
2030,sc01,11-08 12:00:00+01:00,56.60162049,57.06280496,78.41782665
2030,sc01,11-08 13:00:00+01:00,57.5182459,57.19738705,77.92193925
2030,sc01,11-08 14:00:00+01:00,58.25859725,56.9282229,77.29080984
2030,sc01,11-08 15:00:00+01:00,58.98132115,56.99551395,76.56951915
2030,sc01,11-08 16:00:00+01:00,60.65592531,59.14882735,76.52443845
2030,sc01,11-08 17:00:00+01:00,63.67021275,64.86856605,83.17383741
2030,sc01,11-08 18:00:00+01:00,61.00847354,64.3750984,83.0611357
2030,sc01,11-08 19:00:00+01:00,58.17046015,62.6928223,80.67186015
2030,sc01,11-08 20:00:00+01:00,55.4910935,61.57130489,78.30512495
2030,sc01,11-08 21:00:00+01:00,51.9656111,59.68715564,73.95484025
2030,sc01,11-08 22:00:00+01:00,48.98657843,57.73571541,68.4549984
2030,sc01,11-08 23:00:00+01:00,47.57638545,54.48331495,62.54943055
2030,sc01,11-09 00:00:00+01:00,46.58925037,51.43278765,56.5762417
2030,sc01,11-09 01:00:00+01:00,46.20144731,49.68322052,52.74438471
2030,sc01,11-09 02:00:00+01:00,46.07805542,48.38226035,49.63381841
2030,sc01,11-09 03:00:00+01:00,45.97229095,48.00094443,47.6502689
2030,sc01,11-09 04:00:00+01:00,46.5011133,47.86636235,47.80805125
2030,sc01,11-09 05:00:00+01:00,47.25909203,48.65142452,48.732205
2030,sc01,11-09 06:00:00+01:00,47.82316923,46.76727531,48.799826
2030,sc01,11-09 07:00:00+01:00,49.40963632,47.12616088,51.6173679
2030,sc01,11-09 08:00:00+01:00,50.5730455,49.72808122,58.19914585
2030,sc01,11-09 09:00:00+01:00,52.1242578,52.50944435,64.4878994
2030,sc01,11-09 10:00:00+01:00,52.84698171,54.550606,69.1988295
2030,sc01,11-09 11:00:00+01:00,54.0280183,55.51511095,72.0839924
2030,sc01,11-09 12:00:00+01:00,55.42058385,55.8515662,74.4281873
2030,sc01,11-09 13:00:00+01:00,56.68975755,55.9412876,75.35234105
2030,sc01,11-09 14:00:00+01:00,57.58875555,55.73941445,76.25395445
2030,sc01,11-09 15:00:00+01:00,58.43487135,55.62726271,75.71298639
2030,sc01,11-09 16:00:00+01:00,61.22000245,58.13946165,75.93838975
2030,sc01,11-09 17:00:00+01:00,65.7678748,64.8461357,82.20460296
2030,sc01,11-09 18:00:00+01:00,64.0051336,64.21808595,83.1062164
2030,sc01,11-09 19:00:00+01:00,60.47965114,62.67039195,81.55093325
2030,sc01,11-09 20:00:00+01:00,56.37246415,60.09090195,78.84609301
2030,sc01,11-09 21:00:00+01:00,51.80696435,57.24224775,74.51834859
2030,sc01,11-09 22:00:00+01:00,48.33436418,54.3935936,68.4324581
2030,sc01,11-09 23:00:00+01:00,46.95942603,51.23091455,61.28717181
2030,sc01,11-10 00:00:00+01:00,46.34246659,48.96544939,55.65208795
2030,sc01,11-10 01:00:00+01:00,46.02517318,47.46261609,52.45136035
2030,sc01,11-10 02:00:00+01:00,46.09568283,46.76727531,51.1665612
2030,sc01,11-10 03:00:00+01:00,46.76552449,46.47568078,50.64813349
2030,sc01,11-10 04:00:00+01:00,49.18047996,47.59719818,52.96978804
2030,sc01,11-10 05:00:00+01:00,54.62735031,50.6028648,59.5741063
2030,sc01,11-10 06:00:00+01:00,56.0375433,51.09633245,66.94479595
2030,sc01,11-10 07:00:00+01:00,55.93177879,52.66645681,74.47326795
2030,sc01,11-10 08:00:00+01:00,56.40771895,54.79733984,81.8439576
2030,sc01,11-10 09:00:00+01:00,57.88842156,57.19738705,87.34379944
2030,sc01,11-10 10:00:00+01:00,59.2457323,59.39556115,91.33343881
2030,sc01,11-10 11:00:00+01:00,61.2376299,60.22548399,94.17352105
2030,sc01,11-10 12:00:00+01:00,63.12376299,61.6610263,95.66118314
2030,sc01,11-10 13:00:00+01:00,65.36244435,61.7507477,96.72057896
2030,sc01,11-10 14:00:00+01:00,66.5963632,62.46851881,97.23900664
2030,sc01,11-10 15:00:00+01:00,67.24857745,61.86289941,96.54025625
2030,sc01,11-10 16:00:00+01:00,68.69402525,63.70218795,95.27799745
2030,sc01,11-10 17:00:00+01:00,72.88934936,69.28734455,96.7656596
2030,sc01,11-10 18:00:00+01:00,68.55300595,68.30040925,95.4132395
2030,sc01,11-10 19:00:00+01:00,65.2037976,66.7302849,92.5055362
2030,sc01,11-10 20:00:00+01:00,60.16235775,64.21808595,89.4851313
2030,sc01,11-10 21:00:00+01:00,53.83411674,60.76381236,84.68403986
2030,sc01,11-10 22:00:00+01:00,49.5330282,57.3095388,77.4485922
2030,sc01,11-10 23:00:00+01:00,47.6468951,53.69825279,69.46931349
2030,sc01,11-11 00:00:00+01:00,46.87128897,50.6925862,63.42850365
2030,sc01,11-11 01:00:00+01:00,46.43060366,49.45891705,59.23600125
2030,sc01,11-11 02:00:00+01:00,46.43060366,48.65142452,56.7565644
2030,sc01,11-11 03:00:00+01:00,47.0475631,48.18038722,55.7422493
2030,sc01,11-11 04:00:00+01:00,49.90320386,48.92058871,56.48608036
2030,sc01,11-11 05:00:00+01:00,54.66260515,51.85896425,62.16624485
2030,sc01,11-11 06:00:00+01:00,55.64974025,52.30757124,70.2356849
2030,sc01,11-11 07:00:00+01:00,55.4734661,54.1244294,77.62891489
2030,sc01,11-11 08:00:00+01:00,56.0727981,56.2328821,84.7065802
2030,sc01,11-11 09:00:00+01:00,58.57589066,57.6908547,90.34166405
2030,sc01,11-11 10:00:00+01:00,60.28574966,59.709586,94.2862227
2030,sc01,11-11 11:00:00+01:00,63.3176645,61.21241935,96.8332806
2030,sc01,11-11 12:00:00+01:00,66.6139906,62.15449395,98.32094275
2030,sc01,11-11 13:00:00+01:00,68.7645349,63.27601136,98.97461246
2030,sc01,11-11 14:00:00+01:00,70.03370856,65.20502125,99.22255615
2030,sc01,11-11 15:00:00+01:00,70.61541315,64.75641429,98.3660234
2030,sc01,11-11 16:00:00+01:00,71.14423555,65.33960335,97.17138565
2030,sc01,11-11 17:00:00+01:00,75.1280307,70.20698879,97.75743435
2030,sc01,11-11 18:00:00+01:00,71.0913533,69.28734455,95.9992882
2030,sc01,11-11 19:00:00+01:00,66.66687285,67.8518023,93.1141253
2030,sc01,11-11 20:00:00+01:00,61.5196685,65.20502125,89.59783295
2030,sc01,11-11 21:00:00+01:00,55.1914275,62.01991186,84.93198355
2030,sc01,11-11 22:00:00+01:00,49.92083127,58.27404376,77.67399556
2030,sc01,11-11 23:00:00+01:00,47.99944335,54.57303635,69.42423285
2030,sc01,11-12 00:00:00+01:00,47.10044532,51.38792695,63.1354793
2030,sc01,11-12 01:00:00+01:00,46.57162296,49.70565088,58.19914585
2030,sc01,11-12 02:00:00+01:00,46.5011133,48.92058871,55.1787409
2030,sc01,11-12 03:00:00+01:00,47.0651905,48.78600661,53.93902246
2030,sc01,11-12 04:00:00+01:00,49.65642009,49.81780261,55.3590636
2030,sc01,11-12 05:00:00+01:00,54.97989856,52.68888714,61.44495415
2030,sc01,11-12 06:00:00+01:00,56.23144485,52.82346925,68.6353211
2030,sc01,11-12 07:00:00+01:00,55.7202499,54.43845425,75.5326637
2030,sc01,11-12 08:00:00+01:00,56.5134834,56.07586965,82.745571
2030,sc01,11-12 09:00:00+01:00,58.43487135,58.4310562,87.9073078
2030,sc01,11-12 10:00:00+01:00,60.4091415,60.76381236,91.33343881
2030,sc01,11-12 11:00:00+01:00,62.6830777,62.5133795,93.497311
2030,sc01,11-12 12:00:00+01:00,65.41532654,63.70218795,94.55670675
2030,sc01,11-12 13:00:00+01:00,68.0946932,64.08350385,95.25545714
2030,sc01,11-12 14:00:00+01:00,70.2276101,64.1956556,95.03005381
2030,sc01,11-12 15:00:00+01:00,71.19711775,64.4423894,94.12844035
2030,sc01,11-12 16:00:00+01:00,71.4086467,65.67605856,92.07726984
2030,sc01,11-12 17:00:00+01:00,74.3171697,71.01448135,94.19606134
2030,sc01,11-12 18:00:00+01:00,70.2099827,70.4312923,92.0998102
2030,sc01,11-12 19:00:00+01:00,65.67973775,68.72658585,89.32734895
2030,sc01,11-12 20:00:00+01:00,61.27288471,66.52841176,86.57742805
2030,sc01,11-12 21:00:00+01:00,54.66260515,63.3657327,82.0242803
2030,sc01,11-12 22:00:00+01:00,49.76218456,59.8890288,75.149478
2030,sc01,11-12 23:00:00+01:00,48.01707075,55.9412876,67.3054413
2030,sc01,11-13 00:00:00+01:00,47.08281791,53.2720762,60.9039861
2030,sc01,11-13 01:00:00+01:00,46.57162296,51.1187628,57.00450805
2030,sc01,11-13 02:00:00+01:00,46.51874072,49.97481505,54.29966785
2030,sc01,11-13 03:00:00+01:00,47.0475631,49.61592948,53.1951914
2030,sc01,11-13 04:00:00+01:00,49.60353786,50.22154885,54.3447485
2030,sc01,11-13 05:00:00+01:00,54.69785995,52.82346925,59.86713066
2030,sc01,11-13 06:00:00+01:00,56.0199159,52.93562095,67.7337077
2030,sc01,11-13 07:00:00+01:00,55.87889659,54.95435225,74.22532425
2030,sc01,11-13 08:00:00+01:00,56.7426398,58.161892,80.1083518
2030,sc01,11-13 09:00:00+01:00,58.25859725,60.5395089,84.5938785
2030,sc01,11-13 10:00:00+01:00,59.45726125,62.3787974,87.61428345
2030,sc01,11-13 11:00:00+01:00,61.4315314,63.27601136,89.44005059
2030,sc01,11-13 12:00:00+01:00,62.77121475,63.74704866,89.91339765
2030,sc01,11-13 13:00:00+01:00,64.322427,63.23115065,90.22896234
2030,sc01,11-13 14:00:00+01:00,65.1509154,63.56760586,90.6346884
2030,sc01,11-13 15:00:00+01:00,65.25667984,62.49094915,88.58351784
2030,sc01,11-13 16:00:00+01:00,66.2085601,63.7246183,87.29871875
2030,sc01,11-13 17:00:00+01:00,69.82217959,68.77144656,91.37851945
2030,sc01,11-13 18:00:00+01:00,66.6492454,67.91909335,90.1838817
2030,sc01,11-13 19:00:00+01:00,62.2600198,66.14709586,87.29871875
2030,sc01,11-13 20:00:00+01:00,59.33386935,64.1059342,83.7598861
2030,sc01,11-13 21:00:00+01:00,54.04564571,61.1451283,79.0264157
2030,sc01,11-13 22:00:00+01:00,49.92083127,58.4759169,72.37701675
2030,sc01,11-13 23:00:00+01:00,47.89367887,54.5954667,64.33011705
2030,sc01,11-14 00:00:00+01:00,47.17095498,52.03840705,58.6950332
2030,sc01,11-14 01:00:00+01:00,46.71264225,50.35613095,54.50253085
2030,sc01,11-14 02:00:00+01:00,46.67738743,49.07760114,51.9780133
2030,sc01,11-14 03:00:00+01:00,47.27671945,49.12246182,50.98623855
2030,sc01,11-14 04:00:00+01:00,48.98657843,49.57106878,51.9780133
2030,sc01,11-14 05:00:00+01:00,52.7059624,51.61223045,57.07212905
2030,sc01,11-14 06:00:00+01:00,53.5697056,50.53557375,63.24818094
2030,sc01,11-14 07:00:00+01:00,54.8565067,51.70195185,69.1312085
2030,sc01,11-14 08:00:00+01:00,55.4382113,54.05713835,76.6822208
2030,sc01,11-14 09:00:00+01:00,56.56636566,56.21045175,81.5734736
2030,sc01,11-14 10:00:00+01:00,57.14807025,57.91515819,84.75166085
2030,sc01,11-14 11:00:00+01:00,58.17046015,58.3413348,86.66758935
2030,sc01,11-14 12:00:00+01:00,59.2457323,58.70022035,87.5241221
2030,sc01,11-14 13:00:00+01:00,60.10947551,58.5656383,87.72698516
2030,sc01,11-14 14:00:00+01:00,60.9908461,58.25161341,88.24541284
2030,sc01,11-14 15:00:00+01:00,60.9555913,57.93758855,87.0056944
2030,sc01,11-14 16:00:00+01:00,62.50680355,60.0684716,86.59996835
2030,sc01,11-14 17:00:00+01:00,64.81599455,65.49661575,89.82323631
2030,sc01,11-14 18:00:00+01:00,61.71357,64.46481975,87.5015818
2030,sc01,11-14 19:00:00+01:00,59.29861455,63.3433024,84.36847515
2030,sc01,11-14 20:00:00+01:00,56.53111085,61.705887,81.9566593
2030,sc01,11-14 21:00:00+01:00,53.04088326,59.82173775,77.40351156
2030,sc01,11-14 22:00:00+01:00,49.74455715,57.75814575,71.520484
2030,sc01,11-14 23:00:00+01:00,48.10520782,55.08893434,64.53298005
2030,sc01,11-15 00:00:00+01:00,47.02993568,52.6215961,58.96551725
2030,sc01,11-15 01:00:00+01:00,46.58925037,50.9841807,54.43490986
2030,sc01,11-15 02:00:00+01:00,46.32483919,49.9972454,51.39196455
2030,sc01,11-15 03:00:00+01:00,46.51874072,49.84023296,49.8817621
2030,sc01,11-15 04:00:00+01:00,47.27671945,50.06453645,49.8817621
2030,sc01,11-15 05:00:00+01:00,48.73979466,51.23091455,52.02309395
2030,sc01,11-15 06:00:00+01:00,49.81506681,50.91688965,53.24027204
2030,sc01,11-15 07:00:00+01:00,51.7188273,51.00661105,57.70325845
2030,sc01,11-15 08:00:00+01:00,53.07613806,52.98048166,64.6907624
2030,sc01,11-15 09:00:00+01:00,53.76360715,55.2908075,70.2807656
2030,sc01,11-15 10:00:00+01:00,54.2924295,56.34503386,73.57165455
2030,sc01,11-15 11:00:00+01:00,54.5744681,56.95065325,75.37488134
2030,sc01,11-15 12:00:00+01:00,54.20429245,56.54690695,75.2621797
2030,sc01,11-15 13:00:00+01:00,54.08090055,56.68148905,73.6167352
2030,sc01,11-15 14:00:00+01:00,53.76360715,56.3226035,71.58810505
2030,sc01,11-15 15:00:00+01:00,54.486331,56.21045175,70.21314456
2030,sc01,11-15 16:00:00+01:00,58.2409698,58.61049901,72.10653275
2030,sc01,11-15 17:00:00+01:00,61.14949284,63.97135209,79.7477064
2030,sc01,11-15 18:00:00+01:00,59.51014349,63.56760586,80.8972635
2030,sc01,11-15 19:00:00+01:00,56.98942355,62.4236581,78.53052831
2030,sc01,11-15 20:00:00+01:00,54.997526,60.8311034,75.62282505
2030,sc01,11-15 21:00:00+01:00,51.91272886,59.35070045,72.35447646
2030,sc01,11-15 22:00:00+01:00,49.33912667,57.57870294,67.44068335
2030,sc01,11-15 23:00:00+01:00,47.84079664,55.15622541,61.1068491
2030,sc01,11-16 00:00:00+01:00,46.97705344,52.7113175,55.58446695
2030,sc01,11-16 01:00:00+01:00,46.53636814,50.26640955,51.7976906
2030,sc01,11-16 02:00:00+01:00,46.25432953,49.4364867,49.22809238
2030,sc01,11-16 03:00:00+01:00,46.28958437,48.87572801,47.06422019
2030,sc01,11-16 04:00:00+01:00,46.60687779,48.87572801,46.72611515
2030,sc01,11-16 05:00:00+01:00,47.54113063,49.23461358,48.07853528
2030,sc01,11-16 06:00:00+01:00,47.96418852,47.86636235,48.14615628
2030,sc01,11-16 07:00:00+01:00,49.63879268,48.49441209,50.35510916
2030,sc01,11-16 08:00:00+01:00,50.978476,50.82716825,56.41845934
2030,sc01,11-16 09:00:00+01:00,51.9656111,52.44215329,60.85890539
2030,sc01,11-16 10:00:00+01:00,52.21239485,53.72068315,64.78092375
2030,sc01,11-16 11:00:00+01:00,52.84698171,54.1244294,66.1558842
2030,sc01,11-16 12:00:00+01:00,53.07613806,54.19172045,67.21527995
2030,sc01,11-16 13:00:00+01:00,53.78123455,53.8776956,67.91403035
2030,sc01,11-16 14:00:00+01:00,54.1514102,53.24964585,67.89149005
2030,sc01,11-16 15:00:00+01:00,54.55684065,53.4739493,67.62100599
2030,sc01,11-16 16:00:00+01:00,58.31147945,57.24224775,69.31153116
2030,sc01,11-16 17:00:00+01:00,63.24715485,63.253581,78.93625435
2030,sc01,11-16 18:00:00+01:00,61.9603538,63.41059341,80.4915375
2030,sc01,11-16 19:00:00+01:00,59.15759524,62.35636705,79.11657705
2030,sc01,11-16 20:00:00+01:00,55.4558387,60.94325515,76.79492251
2030,sc01,11-16 21:00:00+01:00,51.2428872,58.9918149,71.99383105
2030,sc01,11-16 22:00:00+01:00,48.03469817,56.77121045,66.0206422
2030,sc01,11-16 23:00:00+01:00,46.81840673,53.76554386,58.87535591
2030,sc01,11-17 00:00:00+01:00,46.43060366,51.29820555,53.42059475
2030,sc01,11-17 01:00:00+01:00,46.20144731,50.01967575,50.55797216
2030,sc01,11-17 02:00:00+01:00,46.23670213,49.77294191,48.14615628
2030,sc01,11-17 03:00:00+01:00,46.97705344,49.84023296,48.07853528
2030,sc01,11-17 04:00:00+01:00,49.65642009,51.0290414,50.7608352
2030,sc01,11-17 05:00:00+01:00,55.22668235,53.6533921,56.48608036
2030,sc01,11-17 06:00:00+01:00,57.27146215,55.6721234,65.3218918
2030,sc01,11-17 07:00:00+01:00,57.00705095,56.30017315,71.70080671
2030,sc01,11-17 08:00:00+01:00,56.56636566,57.13009599,77.1781082
2030,sc01,11-17 09:00:00+01:00,56.2138174,57.75814575,81.3255299
2030,sc01,11-17 10:00:00+01:00,55.596858,58.54320794,84.05291045
2030,sc01,11-17 11:00:00+01:00,55.5792306,61.63859595,85.96883901
2030,sc01,11-17 12:00:00+01:00,55.86126915,64.1956556,86.53234735
2030,sc01,11-17 13:00:00+01:00,55.89652399,63.38816305,87.2536381
2030,sc01,11-17 14:00:00+01:00,56.2138174,61.5264442,87.1860171
2030,sc01,11-17 15:00:00+01:00,56.6545027,56.7936408,85.96883901
2030,sc01,11-17 16:00:00+01:00,60.10947551,60.76381236,85.42787096
2030,sc01,11-17 17:00:00+01:00,65.39769915,66.57327245,90.3191237
2030,sc01,11-17 18:00:00+01:00,63.67021275,66.9097277,89.0568649
2030,sc01,11-17 19:00:00+01:00,61.2376299,66.68542421,86.59996835
2030,sc01,11-17 20:00:00+01:00,57.25383475,63.9264914,84.1205315
2030,sc01,11-17 21:00:00+01:00,52.51206085,61.01054619,79.29689971
2030,sc01,11-17 22:00:00+01:00,48.91606878,57.9600189,72.30939575
2030,sc01,11-17 23:00:00+01:00,47.41773875,54.28144185,64.37519769
