,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,STATCON_SC001,Ant_CG1,Gas_CG2,Sub_CG3,ESS_CG4,ESS_CG5,ESS_CG6,ESS_CG7,ESS_CG8,ESS_CG9,Ons_CG10,Sol_CG11,STATCON_CG12,STATCON_CG13
sc01,y2030,2030-09-14T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.5955426,306.209729,952.5554614,266.02632,388.6059494,305.016336,201.1394618,172.0541726,374.2782886,267.3032988,,,,,,,,,,,455.7439318,293.4913224,,
sc01,y2030,2030-09-14T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7110131,251.1210382,781.1858794,218.1668292,318.6937586,267.695352,67.87394518,58.05919622,126.2991548,90.20074567,,,,,,,,,,,373.7532758,99.03782052,,
sc01,y2030,2030-09-14T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5965185,220.3945388,685.6020622,191.4725188,279.6992417,272.564064,2.09637108,1.79323037,3.90090623,2.785962036,,,,,,,,,,,328.0218235,3.058906068,,
sc01,y2030,2030-09-14T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.4819336,224.4029669,698.0714568,194.9549273,284.7862747,295.769808,0.000012,0.000012,0.043047818,0.030744034,,,,,,,,,,,333.9877238,0.00006,,
sc01,y2030,2030-09-14T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5335898,243.5083387,757.5043375,211.5531319,309.0326016,307.838952,0.000012,0.000012,0.000012,0.024353419,,,,,,,,,,,362.422997,0.00006,,
sc01,y2030,2030-09-14T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1230586,253.444908,788.4149602,220.1857414,321.6429454,301.83876,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,377.2119823,0.00006,,
sc01,y2030,2030-09-15T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.8698834,248.5049285,773.0477004,215.8940274,315.3736951,321.821568,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,369.8596174,0.00006,,
sc01,y2030,2030-09-15T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0255779,264.9568457,824.2262294,230.186986,336.2525642,360.717048,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,394.34565,0.00006,,
sc01,y2030,2030-09-15T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0433606,296.9796334,923.8425324,258.0074748,376.8921802,400.563936,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,442.0064186,0.00006,,
sc01,y2030,2030-09-15T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.2112282,329.7857184,1025.895513,286.5084701,418.5258667,435.448728,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,490.833,0.00006,,
sc01,y2030,2030-09-15T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.3807958,358.5064922,1115.239931,311.460263,454.9749487,481.553496,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,533.5792522,0.00006,,
sc01,y2030,2030-09-15T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1133376,396.4647122,1233.320143,344.4372871,503.1471286,496.67472,0.030932196,0.026459321,0.057558319,0.04110719,,,,,,,,,,,590.0739576,0.00006,,
sc01,y2030,2030-09-15T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.3922334,408.91407,1272.047533,355.2529356,518.9464126,502.257672,0.086818097,0.074263973,0.16155024,0.115376482,,,,,,,,,,,608.6028245,0.126680052,,
sc01,y2030,2030-09-15T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1410387,413.5105342,1286.346188,359.2462133,524.7797131,500.150232,0.574585032,0.491498542,1.069182048,0.763591951,,,,,,,,,,,615.4439222,0.838401972,,
sc01,y2030,2030-09-15T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.593515,411.7754714,1280.948765,357.73884,522.5777722,466.28568,28.69831932,24.54846773,53.40154409,38.13849034,,,,,,,,,,,612.8615602,41.87496382,,
sc01,y2030,2030-09-15T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.657238,383.894665,1194.217312,333.5167867,487.1946792,520.845768,132.34093,113.2040874,246.2586722,175.8738281,,,,,,,,,,,571.3654642,193.1043972,,
sc01,y2030,2030-09-15T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.6107721,428.81418,1333.952681,372.5415864,544.2013294,603.078912,225.9930912,193.3139026,420.5256722,300.3324072,,,,,,,,,,,638.2209374,329.7563321,,
sc01,y2030,2030-09-15T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0161554,496.517021,1544.562289,431.3598926,630.1219397,654.163992,283.4492549,242.4617556,527.4395239,376.6884934,,,,,,,,,,,738.9857275,413.5931152,,
sc01,y2030,2030-09-15T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.7690172,538.5755498,1675.397718,467.8991484,683.4977566,694.166976,311.0401236,266.062913,578.7803352,413.3552426,,,,,,,,,,,801.5830829,453.8521498,,
sc01,y2030,2030-09-15T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.125577,571.5101494,1777.85048,496.5117936,725.2945387,723.49776,315.7684606,270.1075202,587.5787772,419.638943,,,,,,,,,,,850.6009368,460.7514716,,
sc01,y2030,2030-09-15T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5813276,595.6582884,1852.970372,517.4910115,755.9405623,772.563888,298.5722393,255.3979171,555.5802214,396.7861092,,,,,,,,,,,886.5415584,435.6597184,,
sc01,y2030,2030-09-15T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.8936318,636.0546067,1978.635007,552.5861861,807.2068944,793.171656,268.6497588,229.8023051,499.9007705,357.0207758,,,,,,,,,,,946.6649808,391.9985279,,
sc01,y2030,2030-09-15T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.8047928,653.0210558,2031.414139,567.3261552,828.7387478,804.987072,218.3269753,186.756327,406.260641,290.1445603,,,,,,,,,,,971.9168112,318.5703696,,
sc01,y2030,2030-09-15T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0875492,662.7487298,2061.674932,575.7772824,841.0839859,825.638328,148.8877051,127.3581558,277.048745,197.8635836,,,,,,,,,,,986.3948899,217.2485154,,
sc01,y2030,2030-09-15T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0512793,679.7509826,2114.565442,590.548357,862.6612774,821.891592,84.79125689,72.53022067,157.7787185,112.6829239,,,,,,,,,,,1011.700008,123.7226046,,
sc01,y2030,2030-09-15T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.5221356,676.6662816,2104.969571,587.868456,858.7465318,819.681552,23.56357483,20.15622064,43.84686317,31.31469691,,,,,,,,,,,1007.108927,34.38263518,,
sc01,y2030,2030-09-15T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.8505866,674.8467478,2099.309376,586.287697,856.43739,829.678464,0.947850854,0.810789156,1.763751341,1.259641733,,,,,,,,,,,1004.400843,1.38305034,,
sc01,y2030,2030-09-15T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.935092,683.077241,2124.912746,593.4381158,866.8825798,835.481664,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1016.650609,0.00006,,
sc01,y2030,2030-09-15T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.950138,687.8550365,2139.775484,597.5889288,872.9460046,845.085168,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1023.761589,0.00006,,
sc01,y2030,2030-09-15T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.559083,695.7616356,2164.371288,604.4579578,882.9801451,840.447432,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1035.52929,0.00006,,
sc01,y2030,2030-09-16T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.952877,691.943371,2152.493453,601.1407574,878.1344455,832.369536,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1029.846417,0.00006,,
sc01,y2030,2030-09-16T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.188124,685.2928104,2131.804927,595.3629394,869.6943238,817.50996,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1019.948127,0.00006,,
sc01,y2030,2030-09-16T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.2255144,673.0588682,2093.747651,584.7344381,854.1684204,815.143248,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1001.739873,0.00006,,
sc01,y2030,2030-09-16T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.3645766,671.1103459,2087.686199,583.0416168,851.6955811,831.958344,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,998.8398101,0.00006,,
sc01,y2030,2030-09-16T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.691065,684.9542746,2130.751812,595.068829,869.264693,837.160704,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1019.444271,0.00006,,
sc01,y2030,2030-09-16T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.979802,689.2373959,2144.075722,598.7898835,874.7003354,837.412488,0.000012,0.000012,0.043289662,0.030916752,,,,,,,,,,,1025.819009,0.00006,,
sc01,y2030,2030-09-16T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.284164,689.4446906,2144.720573,598.9699752,874.9634098,829.971504,0.060434753,0.051695731,0.11245638,0.080314466,,,,,,,,,,,1026.127534,0.00006,,
sc01,y2030,2030-09-16T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.289326,683.318502,2125.66326,593.6477165,867.18876,820.320624,0.419924052,0.359201942,0.781390454,0.558056004,,,,,,,,,,,1017.009687,0.61272942,,
sc01,y2030,2030-09-16T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.6231121,675.3728981,2100.946121,586.7448014,857.105119,840.814128,21.89011705,18.7247492,40.73290975,29.09076341,,,,,,,,,,,1005.183934,31.94082026,,
sc01,y2030,2030-09-16T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.396148,692.245273,2153.432608,601.4030414,878.5175846,868.602456,102.9151842,88.03338094,191.5035401,136.7686279,,,,,,,,,,,1030.29575,150.1680138,,
sc01,y2030,2030-09-16T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.987341,715.1235026,2224.602073,621.2789981,907.5519859,926.15544,180.9872663,154.816037,336.7792858,240.5221375,,,,,,,,,,,1064.346315,264.0863789,,
sc01,y2030,2030-09-16T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.558759,762.5070799,2372.002632,662.4445046,967.6857384,960.206544,232.0824448,198.5227199,431.8566804,308.4248239,,,,,,,,,,,1134.869148,338.6415724,,
sc01,y2030,2030-09-16T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.720544,790.5414754,2459.211869,686.7999917,1003.263749,1004.737752,270.7532782,231.60165,503.814978,359.8162375,,,,,,,,,,,1176.593837,395.0678642,,
sc01,y2030,2030-09-16T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.55093,827.2041778,2573.26199,718.6515067,1049.791807,1022.744808,296.6779673,253.7775617,552.055379,394.2687257,,,,,,,,,,,1231.160374,432.8957038,,
sc01,y2030,2030-09-16T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.318288,842.0294513,2619.380366,731.5312838,1068.606329,1009.23516,309.1107605,264.4125408,575.1901956,410.791225,,,,,,,,,,,1253.225408,451.0369321,,
sc01,y2030,2030-09-16T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.987504,830.90691,2584.780428,721.8683352,1054.490886,1048.381272,297.4103323,254.404025,553.4181569,395.2419986,,,,,,,,,,,1236.671294,433.9643297,,
sc01,y2030,2030-09-16T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.308257,863.1360437,2685.038633,749.8680917,1095.392373,1032.764832,238.8681628,204.3272053,444.4834762,317.4426703,,,,,,,,,,,1284.639176,348.5429081,,
sc01,y2030,2030-09-16T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.430732,850.278973,2645.04293,738.6982339,1079.075667,992.074176,183.5931089,157.0450679,341.6282114,243.9851592,,,,,,,,,,,1265.503494,267.8886768,,
sc01,y2030,2030-09-16T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.242897,816.7782106,2540.828952,709.5937224,1036.560376,915.906816,111.0022638,94.95104779,206.5518965,147.5159125,,,,,,,,,,,1215.642998,161.9682228,,
sc01,y2030,2030-09-16T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.169978,754.0693512,2345.754594,655.1140454,956.9775494,838.664136,33.66007745,28.79274274,62.63433374,44.73239441,,,,,,,,,,,1122.310946,49.11488054,,
sc01,y2030,2030-09-16T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.797186,690.475177,2147.926204,599.8652323,876.2711837,780.574536,0.597459259,0.511065098,1.111746185,0.793990546,,,,,,,,,,,1027.661247,0.871778748,,
sc01,y2030,2030-09-16T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.577094,642.6498019,1999.151302,558.3159043,815.5767526,805.402584,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,956.480868,0.00006,,
sc01,y2030,2030-09-16T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.5898298,663.0908225,2062.739111,576.0744826,841.5181301,817.383312,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,986.9040394,0.00006,,
sc01,y2030,2030-09-16T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.0724194,672.9545986,2093.423288,584.6438515,854.0360933,785.384928,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,1001.584684,0.00006,,
sc01,y2030,2030-09-17T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.3920106,646.6102147,2011.471332,561.7565986,820.6028503,776.73276,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,962.3753054,0.00006,,
sc01,y2030,2030-09-17T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.9330638,639.4868539,1989.312022,555.5680248,811.5627053,795.90636,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,951.773329,0.00006,,
sc01,y2030,2030-09-17T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.1105682,655.2725474,2038.418065,569.2821874,831.5960803,794.165976,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,975.2677944,0.00006,,
sc01,y2030,2030-09-17T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0067505,653.8396829,2033.960719,568.0373554,829.7776546,770.686128,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,973.1352062,0.00006,,
sc01,y2030,2030-09-17T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.623751,634.5086402,1973.825824,551.2430942,805.2449326,708.609024,0.000012,0.000012,0.000012,0.024698858,,,,,,,,,,,944.3640586,0.00006,,
sc01,y2030,2030-09-17T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.5834689,583.400339,1814.838414,506.8416528,740.3841914,653.505264,0.044058883,0.037687855,0.081984329,0.058551838,,,,,,,,,,,868.297572,0.00006,,
sc01,y2030,2030-09-17T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.972731,538.0332166,1673.710631,467.427985,682.8094903,574.416432,0.100984522,0.086381897,0.187910983,0.134202883,,,,,,,,,,,800.7759072,0.147350904,,
sc01,y2030,2030-09-17T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.3682669,472.919099,1471.154009,410.858688,600.1741879,495.679896,0.473080642,0.404671951,0.880303699,0.628698192,,,,,,,,,,,703.8640157,0.690292512,,
sc01,y2030,2030-09-17T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.1896664,408.0950278,1269.499662,354.5413752,517.906979,445.465944,35.07412068,30.00231163,65.26557118,46.6115802,,,,,,,,,,,607.3838122,51.17817242,,
sc01,y2030,2030-09-17T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4898451,366.7537018,1140.895303,318.6252048,465.4413528,431.744256,170.841896,146.1377136,317.9008829,227.0394976,,,,,,,,,,,545.8538976,249.2828285,,
sc01,y2030,2030-09-17T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.9027417,355.4565871,1105.752304,308.8105922,451.1043622,404.424432,283.5550481,242.552251,527.6363832,376.8290868,,,,,,,,,,,529.0399594,413.7474828,,
sc01,y2030,2030-09-17T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.8778878,332.9640785,1035.782737,289.2697392,422.5594735,344.985984,353.8649688,302.6951741,658.4683766,470.2671101,,,,,,,,,,,495.5634778,516.3397408,,
sc01,y2030,2030-09-17T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0272758,284.0281922,883.5532639,246.7556304,360.4557098,293.767416,397.7751701,340.2558461,740.1760378,528.6213562,,,,,,,,,,,422.7302815,580.4110222,,
sc01,y2030,2030-09-17T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1130506,241.8597622,752.3759551,210.1208954,306.9404191,271.94616,423.5039986,362.2642193,788.0519832,562.8135564,,,,,,,,,,,359.9693561,617.9530728,,
sc01,y2030,2030-09-17T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.7349965,223.8942443,696.4889254,194.5129634,284.140663,283.683816,417.3526505,357.0023722,776.6056166,554.6387527,,,,,,,,,,,333.2305721,608.977374,,
sc01,y2030,2030-09-17T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9237547,233.5578984,726.5505648,202.9084718,296.4046543,313.687728,392.9371406,336.1174085,731.1734813,522.191881,,,,,,,,,,,347.613367,573.3516434,,
sc01,y2030,2030-09-17T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1931984,258.2602262,803.3944241,224.369153,327.7539898,315.64044,354.3784692,303.1344211,659.423893,470.9495239,,,,,,,,,,,384.3788088,517.0890116,,
sc01,y2030,2030-09-17T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.5536831,259.867901,808.3955695,225.7658552,329.7942646,312.067512,291.0870379,248.9950954,541.6518338,386.8386874,,,,,,,,,,,386.7715742,424.737736,,
sc01,y2030,2030-09-17T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.2346426,256.9262966,799.2448435,223.2102728,326.0611207,295.765128,196.7166778,168.2709347,366.0484164,261.4256616,,,,,,,,,,,382.393469,287.037846,,
sc01,y2030,2030-09-17T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5279326,243.5044858,757.4923514,211.5497845,309.0277116,264.034728,66.0875459,56.53111493,122.9750411,87.82671914,,,,,,,,,,,362.4172622,96.43120776,,
sc01,y2030,2030-09-17T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.171469,217.380734,676.2267355,188.8542108,275.8744694,254.21472,1.81187286,1.549871333,3.371514802,2.407879526,,,,,,,,,,,323.5362598,2.643782364,,
sc01,y2030,2030-09-17T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3008094,209.2958864,651.0764378,181.8303246,265.6141166,228.9636,0.03119213,0.026681669,0.058042003,0.04145263,,,,,,,,,,,311.5032643,0.00006,,
sc01,y2030,2030-09-17T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.7766542,188.5065492,586.4050874,163.7691386,239.2306958,203.379264,0.000012,0.000012,0.000012,0.025562455,,,,,,,,,,,280.5616795,0.00006,,
sc01,y2030,2030-09-17T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8496993,167.4428741,520.880328,145.4696155,212.499117,181.886976,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,249.211787,0.00006,,
sc01,y2030,2030-09-18T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8693095,149.7481967,465.8358274,130.0969822,190.0430803,183.583008,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,222.8761056,0.00006,,
sc01,y2030,2030-09-18T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9195134,151.1445458,470.1795826,131.3100907,191.8151651,182.293416,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,224.9543467,0.00006,,
sc01,y2030,2030-09-18T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.3606238,150.0828202,466.8767724,130.3876936,190.4677457,172.590696,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,223.3741388,0.00006,,
sc01,y2030,2030-09-18T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6317448,142.0945361,442.0268645,123.4476991,180.3299401,156.51504,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,211.484863,0.00006,,
sc01,y2030,2030-09-18T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1991089,128.8593912,400.8550517,111.949381,163.5334259,146.983464,0.000012,0.000012,0.037485461,0.026771489,,,,,,,,,,,191.7864782,0.00006,,
sc01,y2030,2030-09-18T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.6771127,121.0120106,376.4434656,105.1317995,153.5744387,140.472936,0.039639998,0.033907954,0.073761713,0.052679381,,,,,,,,,,,180.1069145,0.00006,,
sc01,y2030,2030-09-18T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.8070314,115.6518696,359.7691699,100.4750612,146.7719682,132.338304,0.094486162,0.080823216,0.1758189,0.12556692,,,,,,,,,,,172.1292068,0.137868864,,
sc01,y2030,2030-09-18T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9736944,108.9545981,338.9353361,94.65666182,138.2725662,121.246128,0.582383064,0.498168958,1.083692549,0.773955108,,,,,,,,,,,162.1613953,0.84978042,,
sc01,y2030,2030-09-18T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5652078,99.82236998,310.5268536,86.72284128,126.6829992,92.963088,41.1270835,35.1800003,76.52886355,54.65563538,,,,,,,,,,,148.5695425,60.01031328,,
sc01,y2030,2030-09-18T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3759954,76.53684221,238.0903679,66.49303574,97.13170226,83.569608,187.0042282,159.9629305,347.9755879,248.5183495,,,,,,,,,,,113.9127796,272.8659892,,
sc01,y2030,2030-09-18T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.020933,68.80315658,214.0324632,59.77422926,87.31700352,105.0822,305.7348622,261.5248061,568.9083581,406.3048416,,,,,,,,,,,102.4024324,446.1110124,,
sc01,y2030,2030-09-18T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0258667,86.51455037,269.1289649,75.16138536,109.7942547,120.77244,380.149667,325.1790367,707.3786789,505.1980306,,,,,,,,,,,128.7629935,554.6928853,,
sc01,y2030,2030-09-18T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.9926025,99.43238098,309.3136781,86.38402987,126.1880702,120.573,418.738231,358.1875939,779.1838908,556.4801129,,,,,,,,,,,147.9891066,610.9991346,,
sc01,y2030,2030-09-18T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7515147,99.2681813,308.8028866,86.2413779,125.9796871,129.617496,437.6336436,374.350681,814.3442846,581.5910786,,,,,,,,,,,147.7447218,638.5702518,,
sc01,y2030,2030-09-18T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6847169,106.7145472,331.9669985,92.71056912,135.4297529,130.93488,433.2558281,370.6059089,806.1980897,575.7732024,,,,,,,,,,,158.8274398,632.1823908,,
sc01,y2030,2030-09-18T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2772021,107.7991541,335.3409876,93.65284488,136.8062105,142.80408,414.7017094,354.7347641,771.6727721,551.1157975,,,,,,,,,,,160.4417028,605.1092706,,
sc01,y2030,2030-09-18T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6249738,117.5711088,365.739528,102.1424417,149.2076444,151.213248,369.8943444,316.4066604,688.2956777,491.5692701,,,,,,,,,,,174.9856856,539.728899,,
sc01,y2030,2030-09-18T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.7901764,124.4944069,387.2764838,108.1572065,157.993893,179.842608,300.3535699,256.9216627,558.8949034,399.1533996,,,,,,,,,,,185.2899012,438.2589352,,
sc01,y2030,2030-09-18T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.3980288,148.0650612,460.5999394,128.6347218,187.9070395,213.467544,202.9703099,173.6202754,377.6851123,269.7363953,,,,,,,,,,,220.3710292,296.1627923,,
