,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-09-16T22:00:00+02:00,38.27639088,34.79671899,64.37393014,26.09753924,24.3577033,48.7154066,43.49589875,60.89425823,62.63409419,69.59343798,0,0,93.95114129,67.85360205,111.3495008,34.79671899,0,118.3088446,64.37393015,45.23573471,0,0,0,0
sc01,y2030,2030-09-16T23:00:00+02:00,28.10148984,25.54680895,47.26159655,19.1601067,17.88276626,35.76553252,31.93351119,44.70691566,45.9842561,51.09361789,0,0,68.97638415,49.81627743,81.74978861,25.54680895,0,86.85915042,47.26159654,33.21085164,0,0,0,0
sc01,y2030,2030-09-17T00:00:00+02:00,20.79803635,18.90730578,34.97851569,14.18047933,13.23511404,26.4702281,23.63413223,33.0877851,34.0331504,37.81461156,0,0,51.0497256,36.86924627,60.50337849,18.90730578,0,64.28483965,34.97851569,24.57949751,0,0,0,0
sc01,y2030,2030-09-17T01:00:00+02:00,16.22189166,14.74717424,27.28227236,11.06038068,10.32302197,20.64604393,18.43396781,25.80755493,26.54491363,29.49434849,0,0,39.81737045,28.75698977,47.19095758,14.74717424,0,50.14039242,27.28227234,19.17132652,0,0,0,0
sc01,y2030,2030-09-17T02:00:00+02:00,13.87438387,12.61307624,23.33419105,9.459807184,8.829153373,17.65830675,15.76634531,22.07288342,22.70353724,25.22615248,0,0,34.05530585,24.59549867,40.36184397,12.61307624,0,42.88445923,23.33419105,16.39699912,0,0,0,0
sc01,y2030,2030-09-17T03:00:00+02:00,12.73812718,11.58011562,21.4232139,8.685086714,8.106080934,16.21216187,14.47514453,20.26520234,20.84420812,23.16023124,0,0,31.26631218,22.58122546,37.05636998,11.58011562,0,39.37239312,21.4232139,15.05415032,0,0,0,0
sc01,y2030,2030-09-17T04:00:00+02:00,12.67857432,11.52597666,21.32305681,8.644482493,8.06818366,16.13636733,14.40747083,20.17045915,20.74675799,23.05195332,0,0,31.12013698,22.47565449,36.88312531,11.52597666,0,39.18832064,21.32305681,14.98376965,0,0,0,0
sc01,y2030,2030-09-17T05:00:00+02:00,15.35134721,13.95577019,25.81817485,10.46682765,9.769039135,19.53807828,17.44471275,24.42259785,25.12038635,27.91154039,0,0,37.68057953,27.21375188,44.65846462,13.95577019,0,47.44961866,25.81817487,18.14250125,0,0,0,0
sc01,y2030,2030-09-17T06:00:00+02:00,23.96910354,21.79009412,40.31167413,16.34257059,15.25306589,30.50613178,27.23761765,38.13266473,39.22216942,43.58018826,0,0,58.83325413,42.49068355,69.72830119,21.79009412,0,74.08632,40.31167413,28.32712236,0,0,0,0
sc01,y2030,2030-09-17T07:00:00+02:00,33.74672376,30.67883977,56.75585358,23.00912984,21.47518784,42.95037567,38.34854973,53.68796961,55.22191162,61.35767957,0,0,82.83286741,59.82373757,98.17228729,30.67883978,0,104.3080552,56.75585357,39.88249171,0,0,0,0
sc01,y2030,2030-09-17T08:00:00+02:00,37.29881477,33.90801345,62.72982486,25.43101007,23.7356094,47.4712188,42.38501679,59.33902349,61.03442417,67.81602685,0,0,91.55163627,66.12062618,108.505643,33.90801343,0,115.2872457,62.72982486,44.08041744,0,0,0,0
sc01,y2030,2030-09-17T09:00:00+02:00,42.38186566,38.52896881,71.27859225,28.89672659,26.97027816,53.9405563,48.16121098,67.42569537,69.35214382,77.05793759,0,0,104.0282157,75.13148914,123.2927001,38.52896878,0,130.9984939,71.27859227,50.08765943,0,0,0,0
sc01,y2030,2030-09-17T10:00:00+02:00,45.10948415,41.00862195,75.86595062,30.75646646,28.70603537,57.41207072,51.26077744,71.76508843,73.8155195,82.0172439,0,0,110.7232793,79.96681282,131.2275903,41.00862195,0,139.4293147,75.86595061,53.31120854,0,0,0,0
sc01,y2030,2030-09-17T11:00:00+02:00,49.31555664,44.83232422,82.93979979,33.62424315,31.38262693,62.7652539,56.04040527,78.45656737,80.69818359,89.66464842,0,0,121.0472754,87.42303219,143.4634375,44.8323242,0,152.4299023,82.93979977,58.28202147,0,0,0,0
sc01,y2030,2030-09-17T12:00:00+02:00,49.02037404,44.56397642,82.44335637,33.42298231,31.19478349,62.38956698,55.70497054,77.98695871,80.21515756,89.12795285,0,0,120.3227363,86.89975401,142.6047245,44.56397642,0,151.5175198,82.44335635,57.93316932,0,0,0,0
sc01,y2030,2030-09-17T13:00:00+02:00,46.60141397,42.36492178,78.37510532,31.77369133,29.65544526,59.31089051,52.95615223,74.13861313,76.25685923,84.72984357,0,0,114.3852888,82.61159751,135.5677497,42.3649218,0,144.0407341,78.37510529,55.07439831,0,0,0,0
sc01,y2030,2030-09-17T14:00:00+02:00,44.81388448,40.73989499,75.36880574,30.55492125,28.5179265,57.03585299,50.92486875,71.29481622,73.33181101,81.47979001,0,0,109.9977165,79.44279523,130.367664,40.739895,0,138.515643,75.36880574,52.96186348,0,0,0,0
sc01,y2030,2030-09-17T15:00:00+02:00,44.93282689,40.84802445,75.56884523,30.63601833,28.59361711,57.18723421,51.06003058,71.48404279,73.52644401,81.69604889,0,0,110.289666,79.65364768,130.7136782,40.84802445,0,138.8832831,75.56884524,53.10243177,0,0,0,0
sc01,y2030,2030-09-17T16:00:00+02:00,45.44811606,41.31646911,76.43546789,30.98735184,28.92152839,57.84305679,51.64558643,72.30382099,74.36964443,82.63293826,0,0,111.5544667,80.56711482,132.2127012,41.31646914,0,140.4759951,76.4354679,53.71140989,0,0,0,0
sc01,y2030,2030-09-17T17:00:00+02:00,45.86057561,41.69143238,77.1291499,31.26857427,29.18400266,58.36800531,52.11429046,72.96000667,75.04457828,83.38286475,0,0,112.5668674,81.29829313,133.4125836,41.69143238,0,141.7508701,77.1291499,54.19886208,0,0,0,0
sc01,y2030,2030-09-17T18:00:00+02:00,51.13245277,46.48404797,85.99548874,34.86303597,32.53883359,65.07766715,58.10505996,81.34708394,83.67128633,92.96809593,0,0,125.5069295,90.64389352,148.7489535,46.48404796,0,158.0457631,85.99548872,60.42926234,0,0,0,0
sc01,y2030,2030-09-17T19:00:00+02:00,57.30679108,52.09708279,96.3796032,39.07281211,36.46795797,72.93591591,65.12135349,91.1698949,93.77474906,104.1941656,0,0,140.6621236,101.5893115,166.710665,52.0970828,0,177.1300815,96.37960319,67.72620766,0,0,0,0
sc01,y2030,2030-09-17T20:00:00+02:00,57.37367309,52.15788463,96.49208654,39.11841346,36.51051923,73.02103846,65.19735577,91.27629809,93.88419232,104.3157692,0,0,140.8262885,101.707875,166.9052308,52.15788463,0,177.3368077,96.49208654,67.80525,0,0,0,0
sc01,y2030,2030-09-17T21:00:00+02:00,48.78602557,44.35093234,82.04922481,33.26319924,31.04565264,62.09130527,55.43866542,77.61413158,79.8316782,88.70186466,0,0,119.7475173,86.48431806,141.9229834,44.35093232,0,150.7931699,82.04922483,57.65621203,0,0,0,0
sc01,y2030,2030-09-17T22:00:00+02:00,38.0591873,34.5992612,64.0086332,25.9494459,24.21948283,48.43896567,43.2490765,60.5487071,62.27867013,69.19852239,0,0,93.41800523,67.46855933,110.7176358,34.5992612,0,117.637488,64.0086332,44.97903954,0,0,0,0
sc01,y2030,2030-09-17T23:00:00+02:00,27.61648839,25.10589854,46.4459123,18.82942391,17.57412898,35.14825797,31.38237318,43.93532246,45.19061737,50.21179708,0,0,67.78592606,48.95650214,80.33887533,25.10589854,0,85.36005504,46.44591231,32.6376681,0,0,0,0
sc01,y2030,2030-09-18T00:00:00+02:00,20.41973213,18.56339285,34.34227678,13.92254464,12.99437499,25.98875,23.20424107,32.48593748,33.41410713,37.12678571,0,0,50.1211607,36.19861606,59.40285713,18.56339285,0,63.1155357,34.34227678,24.13241071,0,0,0,0
sc01,y2030,2030-09-18T01:00:00+02:00,15.82173909,14.38339917,26.60928848,10.78754938,10.06837942,20.13675884,17.97924898,25.17094856,25.89011851,28.76679835,0,0,38.83517777,28.04762839,46.02687736,14.38339917,0,48.90355719,26.60928847,18.69841893,0,0,0,0
sc01,y2030,2030-09-18T02:00:00+02:00,13.48011466,12.25464969,22.67110192,9.190987268,8.578254784,17.15650957,15.31831212,21.44563695,22.05836944,24.50929937,0,0,33.08755416,23.89656689,39.214879,12.25464969,0,41.66580895,22.67110192,15.93104459,0,0,0,0
sc01,y2030,2030-09-18T03:00:00+02:00,11.97658535,10.88780487,20.14243901,8.16585365,7.621463407,15.24292681,13.60975609,19.05365853,19.59804877,21.77560974,0,0,29.39707315,21.2312195,34.84097558,10.88780487,0,37.01853656,20.14243901,14.15414634,0,0,0,0
sc01,y2030,2030-09-18T04:00:00+02:00,12.11541214,11.01401104,20.37592042,8.26050828,7.709807728,15.41961546,13.76751381,19.27451932,19.82521988,22.02802209,0,0,29.73782981,21.47732153,35.24483533,11.01401104,0,37.44763754,20.37592042,14.31821435,0,0,0,0
sc01,y2030,2030-09-18T05:00:00+02:00,15.1711334,13.79193945,25.51508798,10.34395459,9.654357614,19.30871524,17.23992432,24.13589404,24.82549101,27.5838789,0,0,37.23823652,26.89428193,44.13420624,13.79193945,0,46.89259413,25.51508799,17.92952128,0,0,0,0
sc01,y2030,2030-09-18T06:00:00+02:00,23.72231116,21.56573741,39.89661421,16.17430306,15.09601619,30.19203238,26.95717176,37.74004048,38.81832734,43.13147484,0,0,58.22749102,42.05318796,69.01035972,21.56573741,0,73.32350719,39.89661421,28.03545863,0,0,0,0
sc01,y2030,2030-09-18T07:00:00+02:00,33.66472484,30.6042953,56.61794632,22.95322149,21.42300672,42.84601342,38.25536914,53.55751679,55.08773157,61.20859063,0,0,82.63159735,59.67837586,97.93374499,30.60429532,0,104.054604,56.6179463,39.7855839,0,0,0,0
sc01,y2030,2030-09-18T08:00:00+02:00,37.18448747,33.80407953,62.53754712,25.35305964,23.66285567,47.32571132,42.2550994,59.15713914,60.84734313,67.60815902,0,0,91.2710147,65.91795505,108.1730545,33.80407952,0,114.9338704,62.53754712,43.94530336,0,0,0,0
sc01,y2030,2030-09-18T09:00:00+02:00,42.20610737,38.36918854,70.98299877,28.77689139,26.85843197,53.71686393,47.96148565,67.14607991,69.06453934,76.73837706,0,0,103.596809,74.81991762,122.7814033,38.36918851,0,130.455241,70.98299878,49.87994509,0,0,0,0
sc01,y2030,2030-09-18T10:00:00+02:00,45.08411389,40.98555808,75.82328246,30.73916856,28.68989066,57.37978131,51.2319476,71.72472665,73.77400453,81.97111616,0,0,110.6610068,79.92183827,131.1537859,40.98555808,0,139.3508975,75.82328245,53.28122551,0,0,0,0
sc01,y2030,2030-09-18T11:00:00+02:00,49.5880078,45.08000709,83.3980131,33.81000531,31.55600495,63.11200993,56.35000886,78.8900124,81.14401276,90.16001417,0,0,121.7160191,87.90601379,144.2560227,45.08000708,0,153.272024,83.39801309,58.6040092,0,0,0,0
sc01,y2030,2030-09-18T12:00:00+02:00,49.17029834,44.70027124,82.69550179,33.52520343,31.29018986,62.58037973,55.87533906,78.22547465,80.46048824,89.40054249,0,0,120.6907324,87.16552891,143.040868,44.70027124,0,151.9809222,82.69550177,58.11035259,0,0,0,0
sc01,y2030,2030-09-18T13:00:00+02:00,46.90971873,42.64519884,78.89361787,31.98389912,29.85163919,59.70327839,53.30649855,74.62909797,76.76135792,85.29039767,0,0,115.1420369,83.15813776,136.4646363,42.64519885,0,144.993676,78.89361783,55.43875848,0,0,0,0
sc01,y2030,2030-09-18T14:00:00+02:00,44.43074334,40.39158486,74.724432,30.29368865,28.27410941,56.54821881,50.48948109,70.6852735,72.70485278,80.78316975,0,0,109.0572792,78.76359048,129.2530716,40.39158487,0,137.3313886,74.724432,52.50906031,0,0,0,0
sc01,y2030,2030-09-18T15:00:00+02:00,44.59193282,40.53812075,74.99552338,30.40359056,28.37668452,56.75336903,50.67265095,70.94171131,72.96861736,81.07624149,0,0,109.452926,79.04933547,129.7219864,40.53812075,0,137.8296105,74.9955234,52.69955696,0,0,0,0
sc01,y2030,2030-09-18T16:00:00+02:00,44.95846474,40.87133155,75.61196339,30.65349867,28.60993209,57.21986419,51.08916447,71.52483025,73.56839681,81.74266312,0,0,110.3525952,79.69909656,130.788261,40.87133158,0,138.9625273,75.6119634,53.13273105,0,0,0,0
sc01,y2030,2030-09-18T17:00:00+02:00,45.65149499,41.50135908,76.77751431,31.1260193,29.05095135,58.1019027,51.87669885,72.6273784,74.70244636,83.00271817,0,0,112.0536695,80.92765021,132.8043491,41.50135908,0,141.1046209,76.77751431,53.9517668,0,0,0,0
sc01,y2030,2030-09-18T18:00:00+02:00,50.59285065,45.99350059,85.08797609,34.49512543,32.19545043,64.39090082,57.49187574,80.48862603,82.78830105,91.98700117,0,0,124.1824516,89.68732613,147.1792019,45.99350058,0,156.377902,85.08797607,59.79155074,0,0,0,0
sc01,y2030,2030-09-18T19:00:00+02:00,56.62514889,51.47740807,95.23320499,38.60805608,36.03418567,72.06837132,64.3467601,90.08546415,92.65933458,102.9548162,0,0,138.9890018,100.3809458,164.7277059,51.47740809,0,175.0231875,95.23320497,66.92063053,0,0,0,0
sc01,y2030,2030-09-18T20:00:00+02:00,56.13491817,51.0317438,94.408726,38.27380783,35.72222064,71.44444129,63.78967973,89.30555163,91.85713881,102.0634876,0,0,137.7857082,99.51190037,163.3015801,51.0317438,0,173.5079288,94.408726,66.34126691,0,0,0,0
sc01,y2030,2030-09-18T21:00:00+02:00,47.50398459,43.18544054,79.89306499,32.38908039,30.22980838,60.45961676,53.98180067,75.57452094,77.73379297,86.37088107,0,0,116.6006894,84.21160905,138.1934097,43.18544053,0,146.8304978,79.893065,56.14107269,0,0,0,0
sc01,y2030,2030-09-18T22:00:00+02:00,38.3818959,34.89263265,64.55137038,26.16947449,24.42484285,48.8496857,43.61579081,61.06210713,62.80673875,69.7852653,0,0,94.21010814,68.04063366,111.6564244,34.89263265,0,118.634951,64.55137038,45.36042242,0,0,0,0
sc01,y2030,2030-09-18T23:00:00+02:00,28.10011852,25.54556229,47.25929024,19.15917172,17.8818936,35.76378722,31.93195287,44.70473402,45.98201213,51.09112458,0,0,68.97301819,49.81384646,81.74579933,25.54556229,0,86.85491179,47.25929025,33.20923098,0,0,0,0
sc01,y2030,2030-09-19T00:00:00+02:00,20.20339518,18.36672289,33.97843735,13.77504217,12.85670602,25.71341206,22.95840362,32.14176505,33.0601012,36.73344579,0,0,49.59015181,35.81510964,58.77351325,18.36672289,0,62.44685783,33.97843735,23.87673976,0,0,0,0
sc01,y2030,2030-09-19T01:00:00+02:00,15.61467556,14.1951596,26.26104527,10.6463697,9.936611723,19.87322344,17.74394951,24.84152931,25.55128729,28.39031921,0,0,38.32693092,27.68056123,45.42451073,14.1951596,0,48.26354265,26.26104526,18.45370749,0,0,0,0
sc01,y2030,2030-09-19T02:00:00+02:00,13.31232616,12.10211468,22.38891217,9.076586017,8.471480283,16.94296057,15.12764337,21.1787007,21.78380643,24.20422937,0,0,32.67570965,23.59912364,38.72676699,12.10211468,0,41.14718994,22.38891217,15.73274909,0,0,0,0
sc01,y2030,2030-09-19T03:00:00+02:00,11.72079148,10.65526498,19.71224022,7.991448736,7.458685488,14.91737098,13.31908123,18.64671373,19.17947697,21.31052997,0,0,28.76921546,20.77776672,34.09684794,10.65526498,0,36.22790095,19.71224022,13.85184449,0,0,0,0
sc01,y2030,2030-09-19T04:00:00+02:00,11.60624198,10.55112908,19.51958879,7.913346807,7.385790353,14.77158071,13.18891135,18.46447588,18.99203234,21.10225816,0,0,28.48804851,20.5747017,33.76361305,10.55112908,0,35.87383886,19.51958879,13.7164678,0,0,0,0
sc01,y2030,2030-09-19T05:00:00+02:00,13.31762093,12.10692812,22.39781701,9.08019609,8.474849683,16.94969937,15.13366015,21.18712421,21.79247061,24.21385624,0,0,32.68870592,23.60850984,38.74216998,12.10692812,0,41.16355561,22.39781703,15.73900655,0,0,0,0
sc01,y2030,2030-09-19T06:00:00+02:00,19.39122617,17.62838742,32.61251673,13.22129056,12.3398712,24.67974239,22.03548427,30.849678,31.73109735,35.25677485,0,0,47.59664604,34.37535548,56.41083975,17.62838742,0,59.93651722,32.61251673,22.91690365,0,0,0,0
sc01,y2030,2030-09-19T07:00:00+02:00,26.95204797,24.50186178,45.3284443,18.37639634,17.15130325,34.30260649,30.62732724,42.87825812,44.10335123,49.00372358,0,0,66.15502683,47.77863049,78.40595772,24.50186179,0,83.30633006,45.32844429,31.85242032,0,0,0,0
sc01,y2030,2030-09-19T08:00:00+02:00,31.81260349,28.92054865,53.50301498,21.69041148,20.24438405,40.48876808,36.15068579,50.6109601,52.05698754,57.84109726,0,0,78.08548131,56.39506983,92.54575563,28.92054863,0,98.32986536,53.50301498,37.59671321,0,0,0,0
sc01,y2030,2030-09-19T09:00:00+02:00,37.31897352,33.92633959,62.7637282,25.44475468,23.7484377,47.4968754,42.40792446,59.37109424,61.06741123,67.85267915,0,0,91.60111684,66.15636217,108.5642866,33.92633956,0,115.3495545,62.76372822,44.10424145,0,0,0,0
sc01,y2030,2030-09-19T10:00:00+02:00,40.15411881,36.50374437,67.53192711,27.37780828,25.55262107,51.10524212,45.62968047,63.88155267,65.70673986,73.00748874,0,0,98.56010981,71.18230155,116.811982,36.50374437,0,124.1127309,67.53192709,47.45486769,0,0,0,0
sc01,y2030,2030-09-19T11:00:00+02:00,43.83871937,39.85338125,73.72875529,29.89003592,27.89736686,55.79473374,49.81672655,69.74341717,71.73608624,79.70676248,0,0,107.6041293,77.7140934,127.5308199,39.85338123,0,135.5014962,73.72875528,51.80939561,0,0,0,0
sc01,y2030,2030-09-19T12:00:00+02:00,44.02148303,40.01953004,74.03613057,30.01464753,28.01367103,56.02734205,50.02441256,70.03417755,72.03515408,80.03906009,0,0,108.0527311,78.03808357,128.0624961,40.01953004,0,136.0664021,74.03613055,52.02538903,0,0,0,0
sc01,y2030,2030-09-19T13:00:00+02:00,42.3590973,38.50827027,71.24030002,28.8812027,26.9557892,53.91157839,48.13533784,67.38947298,69.3148865,77.01654054,0,0,103.9723298,75.09112705,123.2264649,38.50827028,0,130.9281189,71.24029999,50.06075134,0,0,0,0
sc01,y2030,2030-09-19T14:00:00+02:00,39.45884336,35.87167579,66.36260021,26.90375685,25.11017305,50.22034611,44.83959475,62.77543262,64.56901645,71.7433516,0,0,96.85352466,69.94976779,114.7893625,35.8716758,0,121.9636977,66.36260021,46.63317852,0,0,0,0
sc01,y2030,2030-09-19T15:00:00+02:00,37.95604259,34.50549327,63.83516254,25.87911995,24.15384528,48.30769056,43.1318666,60.38461322,62.10988789,69.01098653,0,0,93.16483183,67.28571188,110.4175785,34.50549327,0,117.3186771,63.83516256,44.85714124,0,0,0,0
sc01,y2030,2030-09-19T16:00:00+02:00,38.08155345,34.61959402,64.04624896,25.96469552,24.23371582,48.46743165,43.27449256,60.58428957,62.31526926,69.23918807,0,0,93.4729039,67.50820838,110.7827009,34.61959405,0,117.7066197,64.04624897,45.00547226,0,0,0,0
sc01,y2030,2030-09-19T17:00:00+02:00,38.95221643,35.41110585,65.51054582,26.55832938,24.78777409,49.57554818,44.2638823,61.96943524,63.73999053,70.8222117,0,0,95.60998577,69.0516564,113.3155387,35.41110585,0,120.3977599,65.51054582,46.03443759,0,0,0,0
sc01,y2030,2030-09-19T18:00:00+02:00,44.10994151,40.09994682,74.18490162,30.07496011,28.06996279,56.13992555,50.12493353,70.17490693,72.17990427,80.19989364,0,0,108.2698564,78.19489629,128.3198298,40.09994681,0,136.3398192,74.1849016,52.12993085,0,0,0,0
sc01,y2030,2030-09-19T19:00:00+02:00,50.05632585,45.50575077,84.18563896,34.12931309,31.85402555,63.70805109,56.88218847,79.63506386,81.91035142,91.01150157,0,0,122.8655271,88.73621402,145.6184025,45.50575078,0,154.7195527,84.18563895,59.15747603,0,0,0,0
sc01,y2030,2030-09-19T20:00:00+02:00,51.31717476,46.65197706,86.30615754,34.98898278,32.65638393,65.31276786,58.31497131,81.64095984,83.97355869,93.30395409,0,0,125.960338,90.97135524,149.2863266,46.65197706,0,158.616722,86.30615754,60.64757016,0,0,0,0
sc01,y2030,2030-09-19T21:00:00+02:00,44.92359255,40.83962959,75.55331473,30.62972218,28.58774071,57.17548142,51.04953698,71.46935177,73.51133326,81.67925917,0,0,110.2669999,79.6372777,130.6868147,40.83962958,0,138.8547406,75.55331474,53.09151845,0,0,0,0
sc01,y2030,2030-09-19T22:00:00+02:00,35.5039701,32.27633646,59.71122244,24.20725235,22.59343552,45.18687104,40.34542058,56.48358881,58.09740562,64.55267293,0,0,87.14610845,62.9388561,103.2842767,32.27633646,0,109.739544,59.71122244,41.95923738,0,0,0,0
sc01,y2030,2030-09-19T23:00:00+02:00,25.32921036,23.02655487,42.59912651,17.26991615,16.11858841,32.23717683,28.78319359,40.29647104,41.44779877,46.05310974,0,0,62.17169816,44.90178199,73.68497559,23.02655487,0,78.29028657,42.59912652,29.93452133,0,0,0,0
sc01,y2030,2030-09-20T00:00:00+02:00,16.7767551,15.25159555,28.21545177,11.43869666,10.67611688,21.35223377,19.06449443,26.6902922,27.45287198,30.50319111,0,0,41.17930798,29.74061132,48.80510575,15.25159555,0,51.85542487,28.21545177,19.82707421,0,0,0,0
sc01,y2030,2030-09-20T01:00:00+02:00,12.89634376,11.72394887,21.68930542,8.792961652,8.206764208,16.41352842,14.65493608,20.51691051,21.10310797,23.44789774,0,0,31.65466194,22.8617003,37.51663638,11.72394887,0,39.86142616,21.6893054,15.24113353,0,0,0,0
sc01,y2030,2030-09-20T02:00:00+02:00,10.94368215,9.948801957,18.40528362,7.461601468,6.96416137,13.92832274,12.43600245,17.41040343,17.90784352,19.89760391,0,0,26.86176528,19.40016382,31.83616626,9.948801957,0,33.82592665,18.40528362,12.93344254,0,0,0,0
sc01,y2030,2030-09-20T03:00:00+02:00,9.54676732,8.678879383,16.05592686,6.509159536,6.075215567,12.15043114,10.84859923,15.18803892,15.62198289,17.35775877,0,0,23.43297433,16.92381479,27.77241403,8.678879383,0,29.50818991,16.05592686,11.2825432,0,0,0,0
sc01,y2030,2030-09-20T04:00:00+02:00,9.551035667,8.6827597,16.06310545,6.512069772,6.077931791,12.15586358,10.85344962,15.19482948,15.62896746,17.3655194,0,0,23.44345119,16.93138141,27.78483104,8.6827597,0,29.52138298,16.06310544,11.28758761,0,0,0,0
sc01,y2030,2030-09-20T05:00:00+02:00,11.00516109,10.0046919,18.50868002,7.503518929,7.003284333,14.00656866,12.50586488,17.50821083,18.00844542,20.00938381,0,0,27.01266814,19.50914922,32.01501409,10.0046919,0,34.01595246,18.50868002,13.00609947,0,0,0,0
sc01,y2030,2030-09-20T06:00:00+02:00,16.03631258,14.57846598,26.97016206,10.93384949,10.20492619,20.40985237,18.22308247,25.51231547,26.24123876,29.15693197,0,0,39.36185815,28.42800866,46.65109115,14.57846598,0,49.56678433,26.97016207,18.95200578,0,0,0,0
sc01,y2030,2030-09-20T07:00:00+02:00,22.10931501,20.09937727,37.18384795,15.07453296,14.0695641,28.13912818,25.12422159,35.17391023,36.17887909,40.19875456,0,0,54.26831865,39.19378569,64.31800729,20.09937727,0,68.33788273,37.18384795,26.12919046,0,0,0,0
sc01,y2030,2030-09-20T08:00:00+02:00,26.4781666,24.07106054,44.53146201,18.05329541,16.84974238,33.69948477,30.08882568,42.12435596,43.32790898,48.1421211,0,0,64.99186347,46.93856806,77.02739375,24.07106054,0,81.84160585,44.53146201,31.2923787,0,0,0,0
sc01,y2030,2030-09-20T09:00:00+02:00,31.81552413,28.92320378,53.50792695,21.69240282,20.24624263,40.49248525,36.15400471,50.61560657,52.06176677,57.8464075,0,0,78.09265014,56.40024733,92.55425204,28.92320376,0,98.33889279,53.50792694,37.60016489,0,0,0,0
sc01,y2030,2030-09-20T10:00:00+02:00,35.4089198,32.18992709,59.55136511,24.14244532,22.53294897,45.06589794,40.23740888,56.33237242,57.94186877,64.37985417,0,0,86.91280314,62.77035784,103.0077667,32.18992709,0,109.4457521,59.55136512,41.84690523,0,0,0,0
sc01,y2030,2030-09-20T11:00:00+02:00,38.78037034,35.25488212,65.22153194,26.44116159,24.67841748,49.35683498,44.06860266,61.6960437,63.45878782,70.50976424,0,0,95.18818174,68.74702013,112.8156228,35.25488213,0,119.8665992,65.22153192,45.83134676,0,0,0,0
sc01,y2030,2030-09-20T12:00:00+02:00,39.21272979,35.64793616,65.94868193,26.73595213,24.95355531,49.90711065,44.5599202,62.3838883,64.16628511,71.29587234,0,0,96.24942767,69.51347553,114.0733957,35.64793616,0,121.202983,65.94868193,46.34231702,0,0,0,0
sc01,y2030,2030-09-20T13:00:00+02:00,37.9540878,34.50371618,63.83187494,25.87778714,24.15260133,48.30520265,43.12964522,60.38150333,62.10668913,69.00743238,0,0,93.16003372,67.28224657,110.4118918,34.50371619,0,117.312635,63.83187495,44.85483105,0,0,0,0
sc01,y2030,2030-09-20T14:00:00+02:00,36.1505148,32.86410435,60.79859306,24.64807827,23.00487304,46.00974609,41.08013045,57.51218261,59.15538783,65.72820872,0,0,88.73308175,64.08500349,105.1651339,32.86410435,0,111.7379548,60.79859305,42.72333567,0,0,0,0
sc01,y2030,2030-09-20T15:00:00+02:00,35.00969046,31.82699134,58.87993397,23.8702435,22.27889393,44.55778786,39.78373916,55.69723484,57.28858439,63.65398267,0,0,85.9328766,62.06263311,101.8463723,31.82699133,0,108.2117705,58.87993397,41.37508875,0,0,0,0
sc01,y2030,2030-09-20T16:00:00+02:00,35.05790936,31.87082668,58.96102938,23.90312001,22.30957868,44.61915736,39.83853335,55.77394669,57.36748801,63.74165335,0,0,86.05123205,62.14811202,101.9866454,31.87082669,0,108.3608107,58.96102937,41.43207469,0,0,0,0
sc01,y2030,2030-09-20T17:00:00+02:00,35.63896789,32.39906171,59.93826418,24.29929629,22.67934321,45.35868643,40.49882716,56.69835801,58.31831111,64.79812343,0,0,87.47746665,63.17817036,103.6769975,32.39906171,0,110.1568098,59.9382642,42.11878024,0,0,0,0
sc01,y2030,2030-09-20T18:00:00+02:00,41.13842209,37.39856555,69.18734624,28.04892416,26.17899587,52.35799177,46.74820692,65.44748971,67.31741798,74.79713106,0,0,100.976127,72.92720279,119.6754097,37.39856555,0,127.1551228,69.18734625,48.6181352,0,0,0,0
sc01,y2030,2030-09-20T19:00:00+02:00,48.09545158,43.7231378,80.88780492,32.79235335,30.60619644,61.21239291,54.65392223,76.51549116,78.70164804,87.44627557,0,0,118.052472,85.2601187,139.914041,43.72313779,0,148.6586685,80.88780492,56.84007915,0,0,0,0
sc01,y2030,2030-09-20T20:00:00+02:00,49.34882624,44.86256931,82.99575324,33.646927,31.40379851,62.80759705,56.07821165,78.50949631,80.75262478,89.72513864,0,0,121.1289372,87.48201019,143.5602218,44.86256933,0,152.5327357,82.99575326,58.3213401,0,0,0,0
sc01,y2030,2030-09-20T21:00:00+02:00,43.78406905,39.80369913,73.63684339,29.85277436,27.86258939,55.72517879,49.75462393,69.65647349,71.64665843,79.60739827,0,0,107.4699877,77.61721332,127.3718372,39.80369914,0,135.3325771,73.63684339,51.74480887,0,0,0,0
sc01,y2030,2030-09-20T22:00:00+02:00,35.21340381,32.01218529,59.22254279,24.00913897,22.4085297,44.81705942,40.01523162,56.02132425,57.62193353,64.02437058,0,0,86.43290029,62.42376133,102.4389929,32.01218529,0,108.84143,59.2225428,41.6158409,0,0,0,0
sc01,y2030,2030-09-20T23:00:00+02:00,25.41485957,23.10441779,42.74317291,17.32831334,16.17309245,32.3461849,28.88052224,40.43273114,41.58795202,46.20883558,0,0,62.38192803,45.05361468,73.93413691,23.10441779,0,78.55502048,42.7431729,30.03574313,0,0,0,0
